"Key1","TAXONOMIC","CODE","TAXONSIZECODE","isactive","common_name","tsn","tsn_accepted",
6165,"NEOECHINORHYNCHIDAE","635020000",,"-1",,64244,64244
6166,"NEOEPINNULA","170450200",,"-1",,550868,550868
6167,"NEOEPINNULA AMERICANUS","170450201","01","-1",,,
6168,"NEOGASTROPODA","308000000",,"-1",,73228,73228
6169,"NEOGNATHAE","557000000",,"-1",,,
6170,"NEOHARRIOTTA","112020100",,"-1",,161024,161024
6171,"NEOHARRIOTTA CARRI","112020101",,"-1",,161025,161025
6172,"NEOLITHODES","229200200",,"-1",,97958,97958
6173,"NEOLITHODES AGASSIZII","229200201",,"-1",,97959,97959
6174,"NEOMENIIDAE","302010000",,"-1",,205396,205396
6175,"NEOMERINTHE","168011400",,"-1",,166792,166792
6176,"NEOMERINTHE BEANORUM","168011401",,"-1",,166793,166793
6177,"NEOMERINTHE HEMINGWAYI","168011403","18","-1","spinycheek scorpionfish",166794,166794
6178,"NEOMERINTHE POLLUX","168011402",,"-1",,166795,166799
6179,"NEOMIODONTIDAE","335530000",,"-1",,,
6180,"NEOPANOPE","229030200",,"-1",,98770,98770
6181,"NEOPANOPE PACKARDII","229030201",,"-1","Florida grassflat crab",98774,98774
6182,"NEOPANOPE TEXANA","229030202",,"-1",,98771,98902
6183,"NEOPHOBERUS","229020400",,"-1",,,
6184,"NEOPHOBERUS CAECUS","229020401",,"-1",,,
6185,"NEOPISIDIUM","335630600",,"-1",,,
6186,"NEOPLEURODON","328100500",,"-1",,,
6187,"NEOPONTONIDES","228120900",,"-1",,96433,96433
6188,"NEORAJA","110040300",,"-1","pygmy skates",564038,564038
6189,"NEORAJA ATRIPINNA","110040301",,"-1",,,
6190,"NEORAJA CALARAMACULATA","110040308",,"-1",,,
6191,"NEORAJA CUBENSIS","110040302",,"-1",,,
6192,"NEORAJA ISHIYAMAI","110040305",,"-1",,,
6193,"NEORAJA NIGRIVENTALIS","110040306",,"-1",,,
6194,"NEORAJA PLUTONIA","110040304",,"-1",,,
6195,"NEORAJA SCHROEDERI","110040307",,"-1",,,
6196,"NEORAJA SINUSMEXICANUS","110040303",,"-1",,,
6197,"NEOSCOMBROPS","170022300",,"-1",,167870,167870
6198,"NEOSCOPELIDAE","131020000",,"-1",,162772,162772
6199,"NEOSCOPELUS","131020100",,"-1",,162773,162773
6200,"NEOSCOPELUS MACROLEPIDOTUS","131020101","01","-1","blackchin",162774,162774
6201,"NEOSCOPELUS MICROCHIR","131020102",,"-1",,162775,162775
6202,"NEOSCOPELUS POROSUS","131020103",,"-1",,623736,623736
6203,"NEOSIMNA","307720200",,"-1",,,
6204,"NEOSIMNA ACICULARIS","307720201",,"-1",,,
6205,"NEOSIMNA AVENA","307720202",,"-1",,,
6206,"NEOSIMNA PIRAGUA","307720204",,"-1",,,
6207,"NEOSIMNA UNIPLICATA","307720203",,"-1",,,
6208,"NEPHROPIDAE","229020000",,"-1","clawed lobsters",97307,97307
6209,"NEPHROPIDES","229020800",,"-1",,552910,552910
6210,"NEPHROPIDES CARIBAEUS","229020801",,"-1","mitten lobsterette",552915,552915
6211,"NEPHROPS","229020300",,"-1",,97316,97316
6212,"NEPHROPS BINGHAMI","229020301",,"-1",,,
6213,"NEPHROPS RUBELLUS","229020302",,"-1",,,
6214,"NEPHROPSIS","229020200",,"-1",,97308,97308
6215,"NEPHROPSIS ACULEATA","229020201",,"-1","Florida lobsterette",97309,97309
6216,"NEPHROPSIS AGASSIZII","229020202",,"-1","prickly lobsterette",97310,97310
6217,"NEPHROPSIS ROSEA","229020203",,"-1","rosy lobsterette",97311,97311
6218,"NEPHROSELMIDACEAE","752020000",,"-1",,9515,9515
6219,"NEPHTHYDIDAE","649020000",,"-1",,,
6220,"NEPHTHYIDAE","619180000",,"-1",,,
6221,"NEPROMYA","335110800",,"-1",,,
6222,"NEPROMYA FLORIDANA","335110801",,"-1",,,
6223,"NEPTUNEA","308050600",,"-1",,73975,73975
6224,"NEPTUNEA LYRATA DECEMCOSTATA","308050601",,"-1","wrinkle whelk",73984,73984
6225,"NEPTUNIDAE","308050000",,"-1",,,
6226,"NEPTUNUS","229110500",,"-1",,,
6227,"NEREIDAE","649080000",,"-1",,660241,65870
6228,"NERITA","306150100",,"-1",,70165,70165
6229,"NERITA FULGURANS","306150101",,"-1","Antillean nerite",70169,70169
6230,"NERITA PELORONTA","306150102",,"-1","bleeding tooth",70166,70166
6231,"NERITA TESSELATA","306150103",,"-1",,,
6232,"NERITA VERSICOLOR","306150104",,"-1","four-tooth nerite",70167,70167
6233,"NERITIDAE","306150000",,"-1",,70159,70159
6234,"NERITINA","306150200",,"-1",,70160,70160
6235,"NERITINA CLENCHI","306150203",,"-1",,70164,70164
6236,"NERITINA RECLIVATA","306150201",,"-1","olive nerite",70163,70163
6237,"NERITINA VIRGINEA","306150202",,"-1","virgin nerite",70162,70162
6238,"NEROCILA","223040100",,"-1",,92460,92460
6239,"NEROCILA ACUMINATA","223040101","20","-1",,92461,92461
6240,"NES","170551400",,"-1",,171907,171907
6241,"NES LONGUS","170551401","18","-1","orangespotted goby",171908,171908
6242,"NESIARCHUS","170451200",,"-1",,172369,172369
6243,"NESIARCHUS NASUTUS","170451201",,"-1","black gemfish",172370,172370
6244,"NESOSILIQUA","335380200",,"-1",,,
6245,"NESSORHAMPHIDAE","143120000",,"-1",,161320,161599
6246,"NESSORHAMPHUS","143120100",,"-1",,161321,161321
6247,"NESSORHAMPHUS INGOLFIANUS","143120101",,"-1","spoonbill eel",161322,161322
6248,"NESTA","306040800",,"-1",,69614,69614
6249,"NESTA ATLANTICA","306040801",,"-1",,69615,69615
6250,"NETTASTOMA","143110200",,"-1",,161307,161307
6251,"NETTASTOMA MELANURUM","143110201",,"-1",,161310,161310
6252,"NETTASTOMATIDAE","143110000",,"-1","duckbill eels",161301,161301
6253,"NETTODARIDAE","143190000",,"-1",,161634,635304
6254,"NEUROPTERA","680000000",,"-1","ant lions",114999,114999
6255,"NEVERITA","307761100",,"-1",,72958,72958
6256,"NEVERITA DUPLICATA","307761101","17","-1","shark eye",72961,72961
6257,"NEVERITA NANA","307761102",,"-1","tiny moonsnail",72959,567573
6258,"NEXILARIUS","170270600",,"-1",,170117,170045
6259,"NEXILARIUS CONCOLOR","170270601",,"-1",,170118,615013
6260,"NEZUMIA","148061500",,"-1",,165393,165393
6261,"NEZUMIA AEQUALIS","148061502","18","-1","common Atlantic grenadier",165394,165394
6262,"NEZUMIA BAIRDII","148061501",,"-1","common grenadier",165395,165395
6263,"NEZUMIA CYRANO","148061504","18","-1",,165396,165396
6264,"NEZUMIA LONGEBARBATUS","148061503",,"-1",,,
6265,"NEZUMIA SCLERORHYNCHUS","148061506",,"-1","bluntsnout grenadier",165398,165398
6266,"NEZUMIA SUILLA","148061505",,"-1",,165399,165399
6267,"NIBILIA","229211400",,"-1",,98480,98480
6268,"NIBILIA ANTILOCAPRA","229211401","06","-1","shorthorn spiny crab",98481,98481
6269,"NICELLA","619220300",,"-1",,52291,52291
6270,"NICELLA GUADALUPENSIS","619220301",,"-1",,52295,52295
6271,"NICHOLSINA","170301500",,"-1",,170859,170859
6272,"NICHOLSINA USTA","170301501",,"-1","emerald parrotfish",170860,170860
6273,"NIKOIDES","228180200",,"-1",,96960,96960
6274,"NIKOIDES SCHMITTI","228180201",,"-1",,96961,96961
6275,"NIOCHE","335644200",,"-1",,,
6276,"NIPPONARCA","328042300",,"-1",,,
6277,"NIPPONARCA PONDEROSA","328042301",,"-1",,,
6278,"NIPPONOLIMOPSIS","328071000",,"-1",,567069,567069
6279,"NISO","307530800",,"-1",,72503,72503
6280,"NISO AEGLEES","307530801",,"-1","brown-line niso",72504,72504
6281,"NISO HENDERSONI","307530802",,"-1",,72505,72505
6282,"NISO PORTORICENSIS","307530803",,"-1",,,
6283,"NITIDELLA","308030700",,"-1",,73698,73698
6284,"NITIDELLA LAEVIGATA","308030702",,"-1","smooth dovesnail",73699,73699
6285,"NITIDELLA MOLECULINA","308030703",,"-1",,73700,73700
6286,"NITIDELLA NITIDA","308030704",,"-1","glossy dovesnail",73701,73701
6287,"NITIDELLA NITIDULA","308030701",,"-1",,73702,73701
6288,"NITIDELLA PARVA","308030705",,"-1",,73703,73703
6289,"NITZSCHIOIDEAE","743060000",,"-1",,,
6290,"NOCTILUCACEAE","766040000",,"-1",,10147,10147
6291,"NODILITTORINA","307100700",,"-1",,70476,70476
6292,"NODIPECTEN","330233600",,"-1",,79770,79770
6293,"NOETIA","328050300",,"-1",,79364,79364
6294,"NOETIA PONDEROSA","328050301",,"-1","ponderous ark",79366,79366
6295,"NOETIIDAE","328050000",,"-1",,79396,79396
6296,"NOMAEOPELTA","306050300",,"-1",,,
6297,"NOMEIDAE","170520000",,"-1","driftfishes",172535,172535
6298,"NOMEUS","170510300",,"-1","man-of-war fishes",172553,172553
6299,"NOMEUS GRONOVII","170510301",,"-1","man-of-war fish",172554,172554
6300,"NONCALCAREA","615000000",,"-1",,,
6301,"NONSTANDARD","999000000",,"-1",,,
6302,"NORRISIA","306101100",,"-1",,70012,70012
6303,"NOSEMATIDAE","607020000",,"-1",,46194,46194
6304,"NOSTOCACEAE","795020000",,"-1",,1099,1099
6305,"NOSTOCALES","795000000",,"-1",,861,861
6306,"NOSTOCHOPSIDACEAE","796030000",,"-1",,1376,1376
6307,"NOTACANTHIDAE","146020000",,"-1","spiny eels",161678,161678
6308,"NOTACANTHIFORMES","146000000",,"-1","spiny eels",161656,553141
6309,"NOTACANTHUS","146020100",,"-1",,161689,161689
6310,"NOTACANTHUS CHEMNITZI","146020101",,"-1",,668646,161690
6311,"NOTASPIDEA","318000000",,"-1",,78119,78119
6312,"NOTIRUS","335642500",,"-1",,,
6313,"NOTOBRANCHAEIDAE","317050000",,"-1",,78081,78081
6314,"NOTOBRANCHEA","317050100",,"-1",,,
6315,"NOTOBRANCHEA MACDONALDI","317050101",,"-1",,,
6316,"NOTOCHLAMYS","330233700",,"-1",,,
6317,"NOTODIAPHANIDAE","311100000",,"-1",,76234,76234
6318,"NOTODORIDIDAE","319070000",,"-1",,78304,685645
6319,"NOTOEOLIDIIDAE","319370000",,"-1",,,
6320,"NOTOLEPIS","129050100",,"-1",,162468,162468
6321,"NOTOLEPIS RISSOI","129050101",,"-1","white barracudina",162471,644687
6322,"NOTOLIMEA","330401500",,"-1",,,
6323,"NOTOLYCHNUS","131010300",,"-1",,162728,162728
6324,"NOTOLYCHNUS VALDIVIAE","131010301",,"-1","pez linterna de Valdivia",162729,162729
6325,"NOTOMASTUS","650120100",,"-1",,67423,67423
6326,"NOTOMASTUS LOBATUS","650120101",,"-1",,67432,67432
6327,"NOTOMYTILUS","328081100",,"-1",,,
6328,"NOTONECTIDAE","679020000",,"-1","backswimmers",103557,103557
6329,"NOTOSCOPELUS","131011700",,"-1",,162653,162653
6330,"NOTOSCOPELUS BOLINI","131011704",,"-1",,162656,162656
6331,"NOTOSCOPELUS CAUDISPINOSUS","131011701",,"-1",,162657,162657
6332,"NOTOSCOPELUS ELONGATUS","131011702",,"-1","a lanternfish",162659,162659
6333,"NOTOSCOPELUS RESPLENDENS","131011703",,"-1","patchwork lampfish",162654,162654
6334,"NOTOSTOMUS","228290700",,"-1",,96146,96146
6335,"NOTOSTOMUS WESTERGRENI","228290701",,"-1",,,
6336,"NOTOSUDIDAE","132150000",,"-1","waryfishes",553189,553189
6337,"NOTOTOREDO","337020900",,"-1",,,
6338,"NOTOTOREDO KNOXI","337020901",,"-1",,,
6339,"NOTOVOLA","330230500",,"-1",,,
6340,"NOTROPIS","140010300",,"-1","eastern shiners",163399,163399
6341,"NOVACULINA","335390100",,"-1",,,
6342,"NOVACULINIDAE","335390000",,"-1",,,
6343,"NUCELLA","308010600",,"-1",,73292,73292
6344,"NUCINELLA","328100600",,"-1",,79436,79436
6345,"NUCINELLA ADAMSI","328100601",,"-1",,79438,79438
6346,"NUCINELLA SERREI","328100602",,"-1",,,
6347,"NUCINELLIDAE","328100000",,"-1",,566929,79435
6348,"NUCLEOLIDAE","693090000",,"-1",,,
6349,"NUCULA","324020700",,"-1",,79126,79126
6350,"NUCULA AEGEENSIS","324020703",,"-1","Aegean nutclam",79143,79143
6351,"NUCULA CRENULATA","324020702",,"-1","crenulate nutclam",79142,79142
6352,"NUCULA CYMELLA","324020704",,"-1",,79148,79148
6353,"NUCULA PROXIMA","324020701",,"-1","Atlantic nutclam",79132,79132
6354,"NUCULANA","324032000",,"-1",,79188,79188
6355,"NUCULANA ACUTA","324032001",,"-1","pointed nutclam",79195,79195
6356,"NUCULANA BUSHIANA","324032004",,"-1",,,
6357,"NUCULANA CARPENTERI","324032002",,"-1","smooth nutclam",79213,79213
6358,"NUCULANA CEATROTA","324032014",,"-1",,,
6359,"NUCULANA CONCENTRICA","324032003",,"-1","concentric nutclam",79205,79205
6360,"NUCULANA HEBES","324032007",,"-1",,,
6361,"NUCULANA JAMAICENSIS","324032005",,"-1","Jamaica nutclam",79228,79228
6362,"NUCULANA PUSIA","324032008",,"-1",,,
6363,"NUCULANA QUADRANGULARIS","324032009",,"-1",,,
6364,"NUCULANA SOLIDIELA","324032010",,"-1",,,
6365,"NUCULANA SUBAEQUILETARA","324032006",,"-1",,,
6366,"NUCULANA VERRILLIANA","324032013",,"-1","barbed nutclam",79206,79206
6367,"NUCULANA VITREA CERATA","324032012",,"-1",,,
6368,"NUCULANIDAE","324030000",,"-1",,79177,79177
6369,"NUCULIDAE","324020000",,"-1",,79123,79123
6370,"NUCULOCARDIA","329015400",,"-1",,,
6371,"NUCULOIDA","324000000",,"-1",,566853,566853
6372,"NUDA","622000000",,"-1",,53951,53951
6373,"NUDIBRANCHIA","319000000",,"-1","nudibranchs",78156,78156
6374,"NUDIOLA","329015500",,"-1",,,
6375,"NYASSIDAE","332010000",,"-1",,,
6376,"NYCTIPHANES","226010500",,"-1",,95547,95547
6377,"NYMPHAEACEAE","970020000",,"-1","water lilies",18368,18368
6378,"NYMPHASTER","691060200",,"-1",,157031,157031
6379,"NYMPHASTER SUBSPINOSA","691060201",,"-1",,,
6380,"NYMPHASTER TERNALIS","691060202",,"-1",,,
6381,"NYMPHONIDAE","663030000",,"-1",,83547,83547
6382,"NYSTIELLA","307500500",,"-1",,72359,72359
6383,"NYSTIELLA ATLANTIS","307500501",,"-1","atlantic wentletrap",72364,72364
6384,"NYSTIELLA AZELOTES","307500502",,"-1",,,
6385,"NYSTIELLA CANIA","307500503",,"-1",,,
6386,"NYSTIELLA CONCAVA","307500504",,"-1","concave wentletrap",72365,72365
6387,"NYSTIELLA OPALINA","307500505",,"-1",,,
6388,"OBLIMOPA","328071100",,"-1",,,
6389,"OCENEBRA","308011900",,"-1",,73242,73242
6390,"OCENEBRA EMIPOWLUSI","308011901",,"-1",,73251,73251
6391,"OCENEBRA MICROMERIS","308011902",,"-1",,,
6392,"OCENEBRA MINIROSEA","308011903",,"-1",,73250,73250
6393,"OCENEBRA MURICOIDES","308011904",,"-1",,,
6394,"OCENEBRA ROSEA","308011905",,"-1",,,
6395,"OCENEBRA SCHRAMMI","308011906",,"-1",,,
6396,"OCHROMONADACEAE","732080000",,"-1",,1452,1452
6397,"OCNUS","694020200",,"-1",,158284,158284
6398,"OCNUS PYGMAEUS","694020201",,"-1",,158285,158285
6399,"OCTOCOTYLIDAE","626040000",,"-1",,,
6400,"OCTOPODA","350000000",,"-1",,82589,82589
6401,"OCTOPODIDAE","350020000",,"-1",,82590,82590
6402,"OCTOPODOTEUTHIDAE","348040000",,"-1",,555728,82431
6403,"OCTOPOTEUTHIS","348040100",,"-1",,82432,82432
6404,"OCTOPOTEUTHIS DANAE","348040101",,"-1",,556252,556252
6405,"OCTOPOTEUTHIS MEGAPTERA","348040102",,"-1",,82434,82434
6406,"OCTOPUS","350020100",,"-1",,82595,82595
6407,"OCTOPUS BRIAREUS","350020101",,"-1","Caribbean reef octopus",82610,82610
6408,"OCTOPUS BURRYI","350020102",,"-1","brownstripe octopus",82615,82615
6409,"OCTOPUS HUMMELINCKI","350020103",,"-1","caribbean two-spot octopus",82626,556173
6410,"OCTOPUS JOUBINI","350020104",,"-1","Atlantic pygmy octopus",82607,82607
6411,"OCTOPUS MACROPUS","350020105",,"-1","Atlantic white-spotted octopus",82611,82611
6412,"OCTOPUS VULGARIS","350020106","13","-1","common octopus",82603,82603
6413,"OCULINA","619110300",,"-1",,53392,53392
6414,"OCULINA DIFFUSA","619110301",,"-1","diffuse ivory coral",53395,53395
6415,"OCYPODE","229140100",,"-1",,99081,99081
6416,"OCYPODE QUADRATA","229140101","05","-1","Atlantic ghost crab",99082,99082
6417,"OCYPODIDAE","229140000",,"-1","fiddler crabs",99080,99080
6418,"OCYTHOE","350100100",,"-1",,82677,82677
6419,"OCYTHOE TUBERCULATA","350100101",,"-1",,82678,82678
6420,"OCYTHOIDAE","350100000",,"-1",,82676,82676
6421,"OCYURUS","170151500",,"-1",,168906,168906
6422,"OCYURUS CHRYSURUS","170151501","01","-1","yellowtail snapper",168907,168907
6423,"ODHNERPISIDIUM","335630700",,"-1",,,
6424,"ODONASTER","691070100",,"-1",,,
6425,"ODONASTER SETOSUS","691070101",,"-1",,,
6426,"ODONATA","677000000",,"-1","damselflies",101593,101593
6427,"ODONTASPIDIDAE","107080000",,"-1","goblin sharks",159875,159875
6428,"ODONTASPIS","107080100",,"-1","smalltooth sand tigers",159877,159877
6429,"ODONTASPIS TAURUS","107080101",,"-1","sand tiger",159878,159888
6430,"ODONTASTERIDAE","691070000",,"-1",,156977,156977
6431,"ODONTOCETI","422000000",,"-1","toothed whales",180404,180404
6432,"ODONTODACTYLUS","225020200",,"-1",,99206,99206
6433,"ODONTODACTYLUS BREVIROSTRIS","225020201",,"-1",,99207,99207
6434,"ODONTOGENA","335110400",,"-1",,80670,80670
6435,"ODONTOGNATHUS","121053200",,"-1",,161777,161777
6436,"ODONTOGNATHUS COMPRESSUS","121053202",,"-1","Caribbean longfin herring",161778,161778
6437,"ODONTOGNATHUS MUCRONATUS","121053201",,"-1","Guiana longfin herring",161779,161779
6438,"ODONTOSCION","170202200",,"-1",,169324,169324
6439,"ODONTOSCION DENTEX","170202201","18","-1","reef croaker",169325,169325
6440,"ODONTOSTOMIDAE","322320000",,"-1",,77030,77030
6441,"ODONTOSTOMOPS","132040200",,"-1",,162546,162546
6442,"ODONTOSTOMOPS NORMALOPS","132040201",,"-1",,162547,162547
6443,"ODOSTOMA","309010100",,"-1",,,
6444,"ODOSTOMA BUSHIANA","309010111",,"-1",,,
6445,"ODOSTOMA CANCELLATA","309010103",,"-1",,,
6446,"ODOSTOMA CONOIDEA","309010104",,"-1",,,
6447,"ODOSTOMA DIANTHOPHILA","309010112",,"-1",,,
6448,"ODOSTOMA DISPARILIS","309010105",,"-1",,,
6449,"ODOSTOMA DUX","309010113",,"-1",,,
6450,"ODOSTOMA ENGONIA","309010106",,"-1",,,
6451,"ODOSTOMA IMPRESSA","309010101",,"-1",,,
6452,"ODOSTOMA LAEVIGATA","309010107",,"-1",,,
6453,"ODOSTOMA SEMINUDA","309010102",,"-1",,,
6454,"ODOSTOMA TERES","309010108",,"-1",,,
6455,"ODOSTOMA TORNATA","309010109",,"-1",,,
6456,"ODOSTOMA UNIDENTATA","309010110",,"-1",,,
6457,"OEDOGONIACEAE","713010000",,"-1",,8958,8958
6458,"OEDOGONIALES","713000000",,"-1",,8957,8957
6459,"OEGOPSIDA","348000000",,"-1",,,
6460,"OGCOCEPHALIDAE","195050000",,"-1","batfishes",164573,164573
6461,"OGCOCEPHALUS","195050200",,"-1",,164574,164574
6462,"OGCOCEPHALUS CORNIGER","195050209","18","-1","longnose batfish",164584,164584
6463,"OGCOCEPHALUS DECLIVIROSTRIS","195050204","18","-1","slantbrow batfish",164583,164583
6464,"OGCOCEPHALUS NASUTUS","195050203","18","-1","shortnose batfish",164576,164576
6465,"OGCOCEPHALUS NOTATUS","195050212",,"-1",,164577,164577
6466,"OGCOCEPHALUS PANTOSTICTUS","195050205","18","-1","spotted batfish",164580,164580
6467,"OGCOCEPHALUS PARVUS","195050206","18","-1","roughback batfish",164578,164578
6468,"OGCOCEPHALUS PUMILUS","195050201","18","-1",,164582,164582
6469,"OGCOCEPHALUS RADIATUS","195050207","18","-1","polka-dot batfish",164579,164581
6470,"OGCOCEPHALUS ROSTELLUM","195050210",,"-1","palefin batfish",164585,164585
6471,"OGCOCEPHALUS VESPERTILIO","195050208",,"-1","longnose batfish",164575,164575
6472,"OGYRIDIDAE","228160000",,"-1","longeye shrimps",96735,96735
6473,"OICOMONADACEAE","732020000",,"-1",,,
6474,"OKENIA","319120100",,"-1",,19603,19604
6475,"OKENIA EVELINAE","319120101",,"-1",,,
6476,"OKENIA IMPEXA","319120102",,"-1",,78422,78422
6477,"OKENIA SAPELONA","319120103",,"-1","Sapelo okenia",78426,78426
6478,"OLEACINIDAE","322570000",,"-1",,77654,77654
6479,"OLEIDAE","315070000",,"-1",,77996,77996
6480,"OLENCIRA","223040300",,"-1",,92454,92454
6481,"OLENCIRA PRAEGUSTATOR","223040301",,"-1",,92455,92455
6482,"OLIGOCHAETA","651000000",,"-1","angleworms",68422,68422
6483,"OLIGOPLITES","170112200",,"-1","leatherjackets",168672,168672
6484,"OLIGOPLITES SAURUS","170112201","01","-1","leatherjack",168673,168673
6485,"OLIVA","308110200",,"-1",,74277,74277
6486,"OLIVA CARIBAENSIS","308110202",,"-1",,,
6487,"OLIVA FULGURATOR","308110203",,"-1",,,
6488,"OLIVA RETICULARIS","308110201",,"-1","netted olive",74280,74280
6489,"OLIVA SAYANA","308110205","17","-1","lettered olive",74278,74278
6490,"OLIVA SCRIPTA","308110204",,"-1",,74283,74283
6491,"OLIVELLA","308110100",,"-1",,74224,74224
6492,"OLIVELLA ACTEOCINA","308110120",,"-1",,74240,74240
6493,"OLIVELLA ADELAE","308110106",,"-1",,74238,568026
6494,"OLIVELLA BULLULA","308110109",,"-1","bubble dwarf olive",74234,74234
6495,"OLIVELLA DEALBATA","308110108",,"-1","whitened dwarf olive",74232,74232
6496,"OLIVELLA FLORALIA","308110101",,"-1","rice olive",74239,74239
6497,"OLIVELLA FUSCOCINTA","308110118",,"-1",,,
6498,"OLIVELLA JASPIDEA","308110102",,"-1",,,
6499,"OLIVELLA MACGINTYI","308110113",,"-1",,74252,74252
6500,"OLIVELLA MINUTA","308110107",,"-1","minute dwarf olive",74233,74233
6501,"OLIVELLA MOOREI","308110103",,"-1",,74254,74254
6502,"OLIVELLA MUTICA","308110104",,"-1","variable dwarf olive",74253,74253
6503,"OLIVELLA NIVEA","308110105",,"-1","snowy dwarf olive",74255,74255
6504,"OLIVELLA PERPLEXA","308110119",,"-1",,74260,74260
6505,"OLIVELLA PUSILLA","308110121",,"-1","tiny dwarf olive",74263,74263
6506,"OLIVELLA ROSOLINA","308110111",,"-1",,74264,74264
6507,"OLIVELLA ROTUNDA","308110117",,"-1",,74265,74265
6508,"OLIVELLA STEGERI","308110114",,"-1",,74269,74269
6509,"OLIVELLA TABULATA","308110112",,"-1",,74271,74271
6510,"OLIVELLA THOMPSONI","308110116",,"-1",,74276,74276
6511,"OLIVELLA VERREAUXII","308110115",,"-1",,,
6512,"OLIVELLA WATERMANI","308110110",,"-1",,74237,74237
6513,"OLIVIDAE","308110000",,"-1",,74222,74222
6514,"OLSSONELLA","308150400",,"-1",,74376,566939
6515,"OLSSONELLA SMITHI","308150401",,"-1",,74377,567265
6516,"OMALOGYRA","307250100",,"-1",,71219,71219
6517,"OMALOGYRA PLANORBIS","307250101",,"-1",,71220,71220
6518,"OMALOGYRIDAE","307250000",,"-1",,71218,71218
6519,"OMMASTREPHES","348100200",,"-1",,82525,82525
6520,"OMMASTREPHES BARTRAMII","348100201",,"-1","red flying squid",82527,82527
6521,"OMMASTREPHES PTEROPUS","348100202",,"-1","orangeback squid",82529,82530
6522,"OMMASTREPHIDAE","348100000",,"-1",,82514,82514
6523,"OMOSUDIDAE","132060000",,"-1","hammerjaws",162520,162523
6524,"OMOSUDIS","132060100",,"-1",,162521,162521
6525,"OMOSUDIS LOWEI","132060101",,"-1","hammerjaw",162522,644694
6526,"ONCHIDELLA","320010100",,"-1",,78761,78761
6527,"ONCHIDELLA FLORIDANA","320010101",,"-1","Florida onchidella",78764,78764
6528,"ONCHIDIIDAE","320010000",,"-1",,78760,78760
6529,"ONCHIDIUM","320010200",,"-1",,,
6530,"ONCHIDORIDIDAE","319110000",,"-1",,78357,78357
6531,"ONCHOBOTHRIIDAE","630010000",,"-1",,,
6532,"ONCOMELANIA","307130600",,"-1",,,
6533,"ONEIRODES","195090100",,"-1",,164629,164629
6534,"ONEIRODES BRADBURYAE","195090101",,"-1",,164634,164634
6535,"ONEIRODES ESCHRICHTI","195090102",,"-1",,164632,622880
6536,"ONEIRODIDAE","195090000",,"-1","deepsea anglerfishes",164625,164625
6537,"ONUPHIDAE","649090000",,"-1",,66157,66157
6538,"ONYCHOPHORA","664000000",,"-1","onychophorans",154431,154431
6539,"ONYCHOTEUTHIDAE","348050000",,"-1",,82436,82436
6540,"ONYCHOTEUTHIS","348050100",,"-1",,82439,82439
6541,"ONYCHOTEUTHIS BANKSII","348050101",,"-1","common clubhook squid",82440,82440
6542,"ONYKIA","348050200",,"-1",,82443,82443
6543,"ONYKIA CARIBBAEA","348050201",,"-1",,82453,82445
6544,"OOCORYS","307800300",,"-1",,73146,73146
6545,"OOCORYS ABYSSORUM","307800301",,"-1",,73147,73147
6546,"OOCORYS BARBOURI","307800305",,"-1",,73150,73150
6547,"OOCORYS BARTSCHI","307800302",,"-1","giant false-tun",73148,73148
6548,"OOCORYS CARIBBAEA","307800306",,"-1",,73151,73151
6549,"OOCORYS SULCATA","307800303",,"-1","sulcate false-tun",73149,73149
6550,"OOCORYS VERRILLI","307800304",,"-1",,,
6551,"OOCYSTACEAE","706040000",,"-1",,5810,5810
6552,"OOSTETHUS","151061800",,"-1",,166535,166532
6553,"OOSTETHUS LINEATUS","151061801",,"-1",,166537,166533
6554,"OPALIA","307500600",,"-1",,72294,72294
6555,"OPALIA ABBOTTI","307500601",,"-1",,72307,72307
6556,"OPALIA AURIFILA","307500602",,"-1","fine-mesh wentletrap",72311,72311
6557,"OPALIA BURRYI","307500603",,"-1",,72312,72312
6558,"OPALIA CRENATA","307500604",,"-1","coarse wentletrap",72315,72315
6559,"OPALIA EOLIS","307500605",,"-1","cancellate wentletrap",72318,72318
6560,"OPALIA HOTESSIERINA","307500606",,"-1",,,
6561,"OPALIA INSCULPTA","307500607",,"-1",,72322,72320
6562,"OPALIA MORCHIANA","307500611",,"-1",,,
6563,"OPALIA PUMILIO","307500610",,"-1","dwarf wentletrap",72298,72298
6564,"OPALIA WATSONI","307500608",,"-1",,72334,72334
6565,"OPALIA WROBLEWSKII","307500609",,"-1",,72297,72297
6566,"OPALINIDAE","610010000",,"-1",,,
6567,"OPERCULELLA","330390700",,"-1",,,
6568,"OPHIACANTHIDAE","692070000",,"-1",,157539,157539
6569,"OPHIACTIDAE","692090000",,"-1",,157615,157615
6570,"OPHIACTIS","692090100",,"-1",,157627,157627
6571,"OPHICHTHIDAE","143150000",,"-1","snake eels",161419,161419
6572,"OPHICHTHUS","143150400",,"-1","snake eels",161458,161458
6573,"OPHICHTHUS CRUENTIFER","143150408","18","-1","margined snake eel",161473,161473
6574,"OPHICHTHUS GOMESII","143150401","18","-1","shrimp eel",635651,635651
6575,"OPHICHTHUS MELANOPORUS","143150404","18","-1","blackpored eel",161463,161463
6576,"OPHICHTHUS OPHIS","143150405","18","-1","spotted snake eel",161465,161465
6577,"OPHICHTHUS PUNCTICEPS","143150402","18","-1","palespotted eel",161481,161481
