MISSION,SETNO,SPEC,TOTWGT,TOTNO
NED1999872,71,2526,5.57,15
NED2002003,71,2526,38.59,198
NED2003003,71,2526,7.03,20
TEM2007686,71,2526,0.6,2
NED1999872,72,2526,4.31,9
NED2002003,72,2526,1.58,7
NED2003003,72,2526,0.67,1
NED2006002,72,2526,0.242,3
TEM2007686,72,2526,0.545,2
NED1999872,73,2526,2.25,4
NED2002003,73,2526,0.78,2
NED2006002,73,2526,0.362,4
NED1999872,74,2526,1.5,7
NED2002003,74,2526,2.23,3
NED2006002,74,2526,5.66,72
TEM2007686,74,2526,0.252,1
NED1999872,75,2526,0.73,7
NED2002003,75,2526,2.5,4
NED2006002,75,2526,5.99,24
NED2010002,75,2526,0.088,1
TEM2007686,75,2526,0.7,2
NED2001004,76,2526,0.065,1
NED2002003,76,2526,0.002,6
NED2003003,76,2526,8.45,58
NED2006002,76,2526,3.67,6
NED2010002,76,2526,0.229,3
TEM2007686,76,2526,1.35,4
NED2002003,77,2526,0.115,1
NED2003003,77,2526,2.15,14
NED2010002,77,2526,0.378,3
TEM2007686,77,2526,0.106,1
NED1999872,78,2526,6.59,104
NED2002003,78,2526,0.001,2
NED2003003,78,2526,1.47,32
NED2006002,78,2526,4.31,8
NED2010002,78,2526,0.26,2
NED1999872,79,2526,1.38,26
NED2000966,79,2526,0.065,2
NED2001004,79,2526,0.75,6
NED2002003,79,2526,1.87,11
NED2003003,79,2526,0.61,2
NED2006002,79,2526,4.88,13
NED1987078,80,2526,0,2
NED1999872,80,2526,0.91,11
NED2001004,80,2526,0.27,3
NED2003003,80,2526,0.77,2
NED2006002,80,2526,1.51,7
NED1999872,81,2526,0.33,4
NED2001004,81,2526,0.505,1
NED2003003,81,2526,0.33,1
NED2006002,81,2526,0.102,2
NED2010002,81,2526,0.038,1
NED1999872,82,2526,0.015,1
NED2001004,82,2526,0.435,1
NED2006002,82,2526,1.162,13
NED2010002,82,2526,0.416,3
NED2001004,83,2526,0.575,1
NED2006002,83,2526,0.77,25
NED2010002,83,2526,0.214,1
NED2001004,84,2526,0.001,1
NED2003003,84,2526,0.78,1
NED2006002,84,2526,1.16,19
NED2010002,84,2526,1.12,4
NED2002003,85,2526,0.28,2
NED2006002,85,2526,0.82,18
NED2010002,85,2526,17.06,114
NED2003003,86,2526,0.32,1
NED2006002,86,2526,0.654,19
NED2010002,86,2526,1.303,9
NED2001004,87,2526,0.69,3
NED2003003,87,2526,0.31,2
NED2006002,87,2526,0.364,6
NED2010002,87,2526,1.65,10
TEL2006615,87,2526,0.7,14
NED2000966,88,2526,0.22,1
NED2001004,88,2526,0.9,11
NED2002003,88,2526,3.44,10
NED2006002,88,2526,1.33,27
NED2010002,88,2526,0.17,1
TEL2006615,88,2526,3.8,65
NED2000966,89,2526,0.23,2
NED2001004,89,2526,0.05,1
NED2002003,89,2526,8.54,46
NED2003003,89,2526,0.315,1
NED2006002,89,2526,0.294,4
NED2010002,89,2526,0.204,2
TEL2006615,89,2526,2.35,50
NED2002003,90,2526,1.78,24
NED2006002,90,2526,2.37,36
TEL2006615,90,2526,0.75,8
NED2002003,91,2526,0.65,4
NED2003003,91,2526,0.545,2
NED2006002,91,2526,0.078,2
NED2001004,92,2526,0.605,2
NED2002003,93,2526,4.94,21
NED2000966,94,2526,1.13,8
NED2002003,94,2526,1.36,4
NED2000966,95,2526,6.06,46
NED2002003,95,2526,2.95,20
NED2000966,96,2526,0.1,2
NED2002003,96,2526,1.3,6
NED2000966,97,2526,2.2,16
NED2002003,97,2526,9.8,42
NED2000966,98,2526,2.96,19
NED2002003,98,2526,2.76,14
NED2000966,99,2526,0.55,2
NED2002003,99,2526,0.37,1
NED2000966,100,2526,1.05,5
NED2000966,101,2526,0.01,1
NED2006002,101,2526,1.97,3
NED2000966,102,2526,0.06,1
NED2002003,102,2526,0.001,3
NED2000966,103,2526,1.48,16
NED2000966,104,2526,2.74,38
NED2002003,104,2526,0.135,1
NED2000966,105,2526,3.94,38
NED2002003,105,2526,0.09,1
NED2000966,106,2526,0.13,1
NED2006002,106,2526,0.39,10
NED2006002,107,2526,0.91,13
NED2006002,108,2526,2.96,8
NED2006002,109,2526,1.504,16
NED2000966,112,2526,1.255,16
NED2000966,113,2526,0.07,1
NED2002003,113,2526,0.19,2
NED2000966,114,2526,0.545,1
NED2000966,115,2526,1.39,2
NED2000966,116,2526,2.51,10
NED2000966,117,2526,2.56,6
NED2000966,118,2526,3.5,8
NED2000966,119,2526,0.92,2
NED2000966,120,2526,0.53,2
NED2000966,121,2526,35.15,184
NED2000966,122,2526,25.2,143
NED2002003,125,2526,0.001,1
TEL2006615,1,2527,0.001,1
NED1999872,2,2527,0.01,4
NED1999872,3,2527,0.6,2
TEM2007686,3,2527,0.003,1
NED2000966,4,2527,0.01,1
NED2001004,4,2527,0.002,3
NED2005002,4,2527,0.004,1
NED1999872,5,2527,2.01,30
NED2000966,5,2527,0.01,3
NED2002003,5,2527,0.001,0
NED2005002,5,2527,0.003,1
NED2002003,6,2527,0.001,1
NED2003003,6,2527,0.61,5
TEL2008805,6,2527,0.02,2
NED2003003,7,2527,0.11,7
NED2005002,7,2527,0.062,2
TEL2008805,7,2527,0.004,1
TEM2007686,7,2527,0.001,3
NED1999872,8,2527,0.005,3
NED2000966,8,2527,0.18,1
NED2002003,8,2527,0.015,8
NED2005002,8,2527,0.195,5
NED2002003,9,2527,0.009,3
NED2005002,9,2527,0.5,12
TEL2006615,9,2527,0.001,1
NED1999872,10,2527,0.59,4
NED2002003,10,2527,0.001,1
TEL2006615,10,2527,0.005,1
NED1999872,11,2527,4,1
NED2003003,11,2527,0.04,3
NED2005002,11,2527,0.015,4
NED2010002,11,2527,0.774,7
NED2002003,12,2527,0.05,7
NED2003003,12,2527,0.265,15
NED2003003,13,2527,0.88,17
TEL2006615,13,2527,0.665,4
NED1999872,14,2527,0.03,1
NED2002003,14,2527,0.054,1
TEL2006615,14,2527,0.045,1
NED2002003,15,2527,0.004,1
NED1992166,16,2527,0,1
NED2002003,16,2527,0.015,4
NED1999872,17,2527,1.48,15
NED2002003,17,2527,0.265,17
NED2003003,17,2527,0.12,13
NED2005002,17,2527,0.004,1
NED2010002,17,2527,0.005,1
NED2000966,18,2527,0.19,1
NED1999872,20,2527,0.72,6
NED2002003,20,2527,0.014,7
NED2003003,20,2527,0.57,14
NED2009002,20,2527,0.001,1
NED2001004,21,2527,0.005,2
NED2003003,21,2527,0.035,2
NED2009002,21,2527,0.084,13
NED1999872,22,2527,0.167,3
NED2002003,22,2527,0.005,2
NED2005002,22,2527,0.78,6
NED2009002,22,2527,0.001,1
TEL2008805,22,2527,0.001,1
NED2002003,23,2527,0.155,15
NED2005002,23,2527,0.065,1
NED2000966,24,2527,0.24,1
NED2002003,24,2527,0.009,12
TEL2008805,24,2527,1.5,58
NED2010002,25,2527,0.118,3
TEM2007686,26,2527,0.04,3
NED1999872,27,2527,0.01,1
NED2002003,27,2527,0.02,11
NED1999872,28,2527,0.05,4
NED2002003,28,2527,0.14,31
NED2005002,28,2527,0.025,1
NED2010002,28,2527,0.005,3
NED2000966,29,2527,0.31,2
NED2002003,29,2527,0.02,35
NED2010002,29,2527,0.002,3
NED2000966,30,2527,0.92,3
NED2002003,30,2527,0.001,4
NED2000966,31,2527,0.135,1
NED2010002,31,2527,0.03,2
NED2001004,33,2527,0.135,1
NED2002003,36,2527,0.14,7
NED2010002,36,2527,0.001,1
TEL2008805,36,2527,0.003,1
NED1999872,37,2527,0.9,13
NED2010002,37,2527,0.012,3
NED2002003,38,2527,0.005,4
NED1999872,39,2527,0.27,2
NED2000966,39,2527,0.04,1
NED1999872,40,2527,0.47,2
NED2000966,40,2527,0.155,1
NED2003003,40,2527,0.27,1
TEM2007686,43,2527,0.012,1
NED2010002,45,2527,0.091,5
NED2002003,46,2527,0.003,1
NED2009002,46,2527,0.039,1
NED1999872,48,2527,0.23,1
TEM2007686,49,2527,0.322,5
NED2001004,52,2527,0.145,1
NED2000966,53,2527,0.24,1
NED2005002,53,2527,0.11,1
NED2000966,55,2527,0.23,1
NED2005002,55,2527,0.045,1
TEL2008805,55,2527,0.04,1
TEM2007686,55,2527,0.002,2
NED1999872,56,2527,0.87,12
NED2003003,56,2527,0.3,3
NED2005002,56,2527,0.32,10
NED2005002,58,2527,0.007,1
NED2002003,59,2527,0.21,3
NED2002003,61,2527,0.6,9
NED1999872,62,2527,0.005,1
NED2002003,62,2527,0.06,2
NED2002003,65,2527,0.67,28
NED2002003,66,2527,0.235,6
NED2003003,66,2527,0.005,1
NED1999872,67,2527,0.055,1
NED1999872,68,2527,1.3,10
TEM2007686,69,2527,0.034,1
NED2002003,71,2527,0.01,1
NED2003003,71,2527,0.035,1
NED2003003,72,2527,0.105,1
NED2001004,79,2527,0.001,1
NED2003003,80,2527,0.02,1
NED2006002,83,2527,0.434,35
NED2002003,84,2527,0.001,1
NED2010002,84,2527,0.029,1
NED2006002,85,2527,0.001,1
NED2001004,89,2527,0.155,2
NED2006002,89,2527,0.03,1
NED2002003,90,2527,0.01,1
NED2001004,92,2527,0.01,1
NED2002003,93,2527,0.19,2
NED2002003,95,2527,0.004,3
NED2002003,98,2527,0.002,5
NED2002003,99,2527,0.001,1
NED2002003,106,2527,0.002,4
NED2002003,116,2527,0.015,1
NED1989117,1,2528,0,1
NED1990134,15,2528,0,5
NED1988098,33,2528,3,5
NED2005002,73,2532,0.065,0
NED2009002,5,2550,2.5,1
NED2009002,8,2550,6.11,3
NED2009002,14,2550,13.9,8
NED2009002,16,2550,13.87,6
NED2005002,18,2550,2.93,1
NED1986060,26,2550,3,1
NED2006002,29,2550,1.78,1
NED2006002,30,2550,7.13,3
TEL2006615,33,2550,7.15,4
NED2005002,34,2550,4.07,2
TEL2006615,35,2550,3.9,1
TEL2006615,36,2550,1.35,1
TEL2006615,39,2550,5.3,1
TEL2006615,41,2550,31.2,11
TEL2008805,44,2550,1.7,1
TEL2008805,58,2550,4.4,2
NED2001004,61,2550,3.54,1
TEL2008805,61,2550,14.5,5
NED2001004,63,2550,15.1,5
NED1990134,67,2550,0,2
NED2001004,67,2550,17.73,4
NED2005002,71,2550,1.2,1
NED2010002,72,2550,20.12,8
NED2010002,73,2550,24.39,9
NED2001004,74,2550,3.15,2
NED2005002,74,2550,1.76,2
NED2010002,74,2550,2.39,1
NED1989117,76,2550,6,3
TEM2007686,78,2550,22.55,11
NED2010002,80,2550,3.19,1
NED1991149,87,2550,4,1
NED1999872,89,2550,3.49,1
TEM2007686,89,2550,1.75,1
NED1999872,91,2550,4.5,1
NED2000966,91,2550,14.29,5
NED2003003,92,2550,2.95,1
NED2003003,93,2550,13.65,5
NED2003003,95,2550,2.12,1
NED1991149,96,2550,0,3
NED2002003,101,2550,8.15,2
NED2003003,104,2550,1.49,1
NED2003003,109,2550,1.655,1
NED2002003,123,2550,2.8,1
NED2002003,124,2550,5.5,2
NED1995217,125,2550,8,6
NED2002003,127,2550,4.7,1
TEM2007686,33,2555,0.004,4
NED2001004,34,2555,0.001,0
TEM2007686,36,2555,0.006,7
TEM2007686,37,2555,0.008,0
TEM2007686,38,2555,0.006,6
TEM2007686,39,2555,0.016,12
TEM2007686,41,2555,0.014,0
NED2010002,43,2555,0.02,2
NED2001004,46,2555,0.0014,0
NED2001004,49,2555,3.5,0
NED2001004,50,2555,0.002,0
NED2005002,73,2555,0.025,2
NED2006002,95,2555,0.002,2
NED2010002,40,2556,0.008,10
NED2010002,41,2556,0.013,8
NED2010002,46,2556,0.005,5
NED2010002,50,2556,0.002,1
NED2006002,91,2556,0.004,5
NED2006002,92,2556,0.008,12
NED2006002,93,2556,0.001,1
NED2006002,96,2556,0.001,2
NED2000966,3,2559,0,1
NED2005002,3,2559,0.045,2
TEL2006615,3,2559,0.04,0
NED2000966,4,2559,0.01,1
TEL2006615,4,2559,0.085,0
NED2000966,5,2559,0.01,0
NED2001004,5,2559,0.06,3
NED2002003,5,2559,0.04,0
NED2003003,5,2559,0.001,1
TEM2007686,5,2559,0.038,2
NED2000966,6,2559,0.06,2
NED2002003,6,2559,0.08,0
NED2003003,6,2559,0.065,1
NED2003003,7,2559,0.04,2
TEM2007686,7,2559,0.092,3
NED2000966,8,2559,0.09,2
NED2001004,8,2559,0,1
NED2005002,9,2559,0.01,1
TEL2006615,9,2559,0.02,0
TEM2007686,9,2559,0.13,3
NED2000966,10,2559,0.4,0
TEL2006615,10,2559,0.03,2
TEL2006615,11,2559,0.035,3
TEL2008805,11,2559,0.164,4
NED2002003,12,2559,0.125,4
NED2003003,12,2559,0.125,3
NED2000966,13,2559,0.04,2
NED2003003,13,2559,1e-4,0
NED2005002,14,2559,0.305,13
TEL2006615,14,2559,0.065,4
TEM2007686,14,2559,0.02,1
NED2000966,15,2559,0.04,3
NED2005002,15,2559,0.095,2
NED2002003,16,2559,0.235,8
NED2003003,16,2559,0.035,2
TEL2008805,16,2559,0.07,4
NED2000966,17,2559,0.09,4
NED2002003,17,2559,0.005,0
TEL2008805,17,2559,0.304,10
TEM2007686,17,2559,0.026,1
NED2000966,18,2559,0.09,6
NED2009002,18,2559,0.128,7
TEL2008805,18,2559,0.096,6
NED2009002,19,2559,0.21,9
TEL2008805,19,2559,0.096,2
NED2002003,20,2559,0.035,1
NED2009002,20,2559,0.183,7
NED2002003,21,2559,0.06,2
NED2009002,21,2559,0.099,5
NED2000966,22,2559,0.015,0
NED2002003,22,2559,0.02,3
NED2005002,22,2559,0.06,2
NED2009002,22,2559,0.04,1
TEM2007686,22,2559,0.11,3
NED2000966,23,2559,0.04,1
NED2002003,23,2559,0.035,2
NED2005002,23,2559,0.04,0
NED2009002,23,2559,0.041,2
NED2001004,24,2559,0.032,1
NED2009002,24,2559,0.06,1
TEL2008805,24,2559,0.024,2
NED2000966,25,2559,0.03,2
NED2003003,25,2559,0.035,1
NED2005002,25,2559,0.055,3
NED2009002,25,2559,0.003,1
TEL2008805,25,2559,0.048,2
TEM2007686,25,2559,0.084,3
NED2002003,26,2559,0.095,4
NED2003003,26,2559,0.06,3
NED2009002,26,2559,0.059,4
NED2002003,27,2559,0.03,2
NED2005002,27,2559,0.002,1
NED2009002,27,2559,0.255,12
TEL2008805,27,2559,0.012,1
NED2002003,28,2559,0.03,0
NED2005002,28,2559,0.03,1
NED2009002,28,2559,0.019,2
NED2001004,29,2559,0.03,2
TEL2008805,29,2559,0.008,0
TEM2007686,29,2559,0.028,1
NED2000966,30,2559,0.04,1
NED2005002,30,2559,0.001,1
TEL2008805,30,2559,0.06,2
TEM2007686,30,2559,0.032,1
NED2005002,31,2559,0.055,7
TEL2008805,31,2559,0.002,1
NED2001004,32,2559,0.075,2
NED2005002,32,2559,0.08,2
NED2009002,32,2559,0.014,4
NED2009002,33,2559,0.024,2
NED2000966,34,2559,0.18,21
NED2009002,34,2559,0.004,1
TEL2008805,34,2559,0.03,1
NED2005002,35,2559,0.045,2
NED2005002,36,2559,0.115,5
TEL2008805,36,2559,0.032,1
TEL2005546,37,2559,0.015,2
NED2005002,38,2559,0.16,10
NED2009002,38,2559,0.005,1
TEL2006615,38,2559,0.006,1
NED2005002,39,2559,0.075,8
TEL2006615,39,2559,0.001,1
NED2003003,40,2559,0.06,0
NED2005002,40,2559,0.05,3
NED2000966,41,2559,0.055,1
NED2005002,41,2559,0.025,1
NED2003003,42,2559,0.075,1
NED2009002,43,2559,0.024,1
TEL2006615,43,2559,0.045,3
TEL2006615,44,2559,0.045,5
TEL2006615,45,2559,0.022,0
NED2002003,46,2559,0.02,1
TEL2008805,46,2559,0.026,1
TEM2007686,46,2559,0.104,3
NED2005002,48,2559,0.004,1
TEM2007686,48,2559,0.15,5
NED2003003,50,2559,0.005,0
NED2005002,50,2559,0.05,3
NED2005002,51,2559,0.03,1
TEM2007686,51,2559,0.322,5
NED2000966,52,2559,0.22,6
NED2005002,52,2559,0.025,0
NED2003003,56,2559,0.11,4
NED2005002,56,2559,0.075,0
TEL2008805,56,2559,0.026,3
TEM2007686,56,2559,0.008,1
NED2002003,57,2559,0.22,6
NED2005002,57,2559,0.115,3
TEL2008805,57,2559,0.186,5
NED2002003,58,2559,0.075,0
NED2005002,58,2559,0.2,3
TEM2007686,59,2559,0.084,2
NED2002003,60,2559,0.03,1
NED2000966,61,2559,0.145,3
NED2002003,61,2559,0.015,2
NED2000966,62,2559,0.145,3
NED2000966,63,2559,0.01,1
NED2002003,63,2559,0.045,3
TEL2008805,63,2559,0.062,0
TEM2007686,63,2559,0.098,3
NED2002003,65,2559,0.57,0
NED2002003,66,2559,0.06,7
TEM2007686,66,2559,0.04,1
TEM2007686,67,2559,0.348,7
TEM2007686,68,2559,0.022,3
NED2002003,69,2559,0.05,3
NED2001004,70,2559,0.04,1
NED2003003,71,2559,0.045,1
NED2002003,72,2559,0.1,1
NED2001004,73,2559,0.02,4
NED2001004,75,2559,0.005,1
NED2010002,75,2559,0.076,2
TEM2007686,75,2559,0.028,2
NED2003003,76,2559,0.03,1
NED2010002,76,2559,0.001,1
TEM2007686,76,2559,0.008,0
NED2003003,77,2559,0.055,0
TEM2007686,77,2559,0.004,1
NED2000966,78,2559,0.06,1
NED2002003,78,2559,0.03,2
TEM2007686,78,2559,0.014,1
NED2000966,79,2559,0.075,0
NED2002003,79,2559,0.005,1
TEM2007686,79,2559,0.138,16
NED2003003,80,2559,0.02,1
TEM2007686,80,2559,0.046,1
NED2002003,81,2559,0.1,2
NED2003003,81,2559,0.135,11
NED2000966,82,2559,0.02,5
NED2002003,82,2559,0.045,1
NED2003003,82,2559,0.025,2
TEM2007686,82,2559,0.054,1
NED2001004,83,2559,0.02,0
NED2001004,84,2559,0.005,1
NED2001004,85,2559,0.005,1
NED2000966,86,2559,0.06,2
NED2003003,87,2559,0.015,2
TEL2006615,87,2559,0.035,1
NED2002003,88,2559,0.13,5
TEL2006615,88,2559,0.002,1
NED2000966,89,2559,0.005,1
NED2002003,89,2559,0.435,8
NED2003003,89,2559,0.01,1
NED2010002,89,2559,0.003,1
NED2002003,90,2559,0.09,4
NED2003003,90,2559,0.035,3
TEL2006615,90,2559,0.014,2
NED2001004,92,2559,0.075,1
NED2002003,93,2559,0.035,2
NED2000966,94,2559,0.02,2
NED2002003,94,2559,0.135,12
NED2003003,94,2559,0.075,17
NED2000966,95,2559,0.125,8
NED2002003,95,2559,0.025,4
NED2000966,97,2559,0.025,3
NED2002003,97,2559,0.165,5
NED2000966,98,2559,0.005,2
NED2002003,98,2559,0.05,11
NED2000966,99,2559,0.015,2
NED2002003,99,2559,0.055,0
NED2002003,100,2559,0.025,2
NED2002003,101,2559,0.001,1
NED2002003,102,2559,0.23,0
NED2002003,103,2559,0.09,25
NED2003003,103,2559,0.05,1
NED2000966,104,2559,0.07,1
NED2002003,104,2559,0.06,8
NED2000966,105,2559,0.01,1
NED2002003,105,2559,0.065,5
NED2002003,106,2559,0.255,0
NED2002003,107,2559,0.01,1
NED2002003,108,2559,0.02,1
NED2002003,111,2559,0.06,1
NED2000966,112,2559,0.045,4
NED2000966,113,2559,0.065,1
NED2002003,113,2559,0.002,1
NED2000966,115,2559,0.1,2
NED2000966,117,2559,0.14,2
NED2000966,120,2559,0.04,1
NED2002003,122,2559,0.005,1
NED2002003,125,2559,0.1135,2
NED2002003,128,2559,0.005,1
NED2010002,8,2560,0.175,6
NED2010002,9,2560,0.074,2
NED2010002,10,2560,0.327,9
NED2010002,11,2560,0.015,1
NED2010002,12,2560,0.015,1
NED2010002,14,2560,0.115,4
NED2010002,17,2560,0.104,2
NED2010002,19,2560,0.034,1
NED2010002,24,2560,0.013,1
NED2010002,27,2560,0.008,0
NED2010002,29,2560,0.045,3
NED2010002,30,2560,0.018,2
NED2006002,31,2560,0.034,1
NED2010002,34,2560,0.05,3
NED2010002,35,2560,0.045,0
NED2009002,37,2560,0.023,1
NED2009002,41,2560,0.057,2
NED2009002,42,2560,0.032,2
NED2009002,45,2560,0.05,2
NED2010002,45,2560,0.114,4
NED2006002,47,2560,0.02,1
NED2006002,48,2560,0.068,1
NED2006002,51,2560,0.052,1
NED2010002,51,2560,0.25,9
NED2010002,52,2560,0.062,0
NED2010002,53,2560,1.035,0
NED2006002,56,2560,0.001,1
NED2006002,57,2560,0.046,1
NED2010002,59,2560,0.032,1
NED2006002,62,2560,0.012,1
NED2006002,64,2560,0.04,1
NED2006002,72,2560,0.034,2
NED2006002,74,2560,0.3,11
NED2010002,77,2560,0.254,6
NED2006002,79,2560,0.04,2
NED2010002,82,2560,0.047,1
NED2006002,83,2560,0.026,0
NED2006002,84,2560,0.052,2
NED2010002,84,2560,0.144,6
NED2010002,86,2560,0.04,1
NED2006002,89,2560,0.02,1
NED2006002,94,2560,0.276,18
NED2006002,102,2560,0.064,2
NED2006002,105,2560,0.084,1
NED2006002,106,2560,0.022,2
NED1992166,16,2561,1,10
NED2002003,41,2566,0.01,0
NED2002003,42,2566,0.006,7
NED2002003,43,2566,0.035,22
NED2002003,44,2566,0.005,3
TEM2007686,33,2610,0.001,1
NED2010002,6,2611,0.975,985
TEM2007686,41,2611,0.001,0
NED2010002,28,2800,0.015,34
TEL2008805,29,2800,0.083,130
NED2009002,36,2800,0.001,1
TEL2008805,36,2800,0.014,33
NED2010002,37,2800,0.002,2
NED2009002,44,2800,0.001,1
TEL2008805,55,2800,5e-4,2
TEM2007686,55,2800,0.004,6
TEL2008805,56,2800,0.0014,5
TEM2007686,56,2833,0.004,4
TEM2007686,29,2893,0.002,12
TEM2007686,30,2893,0.002,0
TEM2007686,37,2893,0.001,1
TEM2007686,50,2893,0.001,1
TEM2007686,85,2893,0.01,1
NED2010002,37,2980,0.001,1
TEM2007686,38,2980,0.002,1
TEM2007686,39,2980,0.002,1
NED2010002,41,2980,0.003,2
NED2009002,44,2980,0.001,1
NED2010002,44,2980,0.003,1
TEM2007686,64,2980,0.001,1
NED2009002,12,2990,0.011,0
TEL2008805,24,2990,1,0
NED2009002,45,2990,0.115,2
TEM2007686,63,2990,0.92,30
TEM2007686,81,2990,0.915,0
TEM2007686,85,2996,0.01,1
TEM2007686,37,2999,0.003,0
TEM2007686,40,2999,0.001,1
TEM2007686,41,2999,0.001,0
NED2010002,5,3000,0.015,0
NED2010002,28,3000,0.002,7
NED2010002,29,3000,0.011,0
TEM2007686,39,3000,0.008,3
NED2010002,40,3000,0.004,2
NED2010002,41,3000,0.005,2
NED2009002,44,3000,0.004,4
NED2010002,44,3000,0.003,1
NED2010002,45,3000,0.008,6
NED2010002,46,3000,0.002,1
TEM2007686,48,3000,0.004,2
NED2010002,50,3000,0.001,1
TEM2007686,58,3000,0.001,1
NED2010002,1,3100,0.008,0
NED2009002,5,3100,0.001,1
NED2009002,26,3100,0.003,1
NED2009002,33,3100,0.001,1
NED2010002,34,3100,0.001,0
NED2009002,36,3100,0.001,1
TEL2008805,36,3100,0.001,0
TEL2008805,56,3100,0.002,0
TEM2007686,41,3194,0.001,0
NED2010002,1,3212,0.004,0
TEL2006615,6,3212,0.002,0
TEL2008805,7,3212,0.342,2
NED2010002,10,3212,1.95,13
NED2005002,11,3212,0.05,3
NED2010002,11,3212,0.235,2
TEL2008805,11,3212,14.45,0
TEL2005546,12,3212,0.012,0
TEM2007686,12,3212,0.002,1
NED2005002,15,3212,0.11,1
TEL2008805,16,3212,0.55,2
TEL2008805,17,3212,0.9,5
TEM2007686,17,3212,1.6,10
NED2009002,18,3212,0.029,1
TEL2008805,18,3212,2.7,12
TEM2007686,18,3212,0.214,1
NED2009002,19,3212,0.88,11
TEL2008805,19,3212,0.42,3
NED2009002,20,3212,0.356,9
NED2009002,21,3212,1.22,12
NED2005002,22,3212,0.715,3
NED2009002,22,3212,4.14,0
NED2005002,23,3212,0.185,1
NED2009002,23,3212,2.344,22
NED2005002,24,3212,0.01,8
NED2009002,24,3212,3.768,37
NED2010002,24,3212,0.068,1
NED2009002,25,3212,1.151,11
TEM2007686,25,3212,0.55,3
NED2009002,27,3212,0.01,2
TEM2007686,27,3212,0.006,1
NED2005002,28,3212,0.94,7
TEM2007686,28,3212,0.002,1
NED2005002,30,3212,1.535,17
NED2010002,30,3212,0.001,1
NED2009002,33,3212,1.616,26
NED2009002,35,3212,0.498,10
NED2010002,35,3212,0.002,0
NED2009002,36,3212,0.016,1
TEL2006615,39,3212,0.09,1
NED2005002,40,3212,0.775,13
NED2010002,40,3212,0.005,2
NED2005002,41,3212,0.345,5
NED2009002,43,3212,0.225,5
NED2009002,44,3212,0.058,3
TEL2008805,45,3212,0.276,3
TEL2008805,46,3212,0.202,1
NED2005002,47,3212,0.92,11
NED2006002,47,3212,1.01,12
NED2005002,48,3212,0.98,14
NED2005002,49,3212,3.06,0
NED2006002,49,3212,0.082,1
NED2005002,50,3212,0.525,7
NED2010002,50,3212,0.008,1
NED2005002,51,3212,0.215,3
NED2010002,51,3212,0.705,4
TEL2008805,51,3212,0.128,2
NED2005002,52,3212,0.045,0
NED2006002,52,3212,0.084,1
NED2010002,52,3212,0.867,7
NED2010002,53,3212,0.705,0
TEL2008805,53,3212,0.95,12
NED2006002,54,3212,0.96,8
NED2010002,54,3212,0.146,2
TEL2008805,54,3212,2.5,13
TEL2008805,55,3212,1.25,15
NED2006002,56,3212,0.526,4
TEL2008805,56,3212,1.4,13
NED2005002,57,3212,1.21,8
NED2010002,57,3212,0.02,2
TEL2008805,57,3212,0.122,1
NED2005002,58,3212,0.175,11
NED2010002,58,3212,0.006,0
NED2005002,59,3212,0.01,2
TEL2008805,60,3212,0.068,1
NED2006002,63,3212,0.212,1
NED2006002,64,3212,0.572,3
TEM2007686,64,3212,0.74,10
TEL2008805,65,3212,0.1,1
TEM2007686,65,3212,0.54,8
TEM2007686,66,3212,0.78,8
NED2006002,67,3212,0.85,5
TEM2007686,67,3212,4.15,10
TEM2007686,68,3212,0.41,3
TEM2007686,69,3212,0.372,7
TEM2007686,70,3212,0.036,1
NED2006002,74,3212,0.216,1
NED2010002,76,3212,0.346,5
NED2010002,77,3212,0.189,4
TEM2007686,80,3212,0.136,2
TEM2007686,81,3212,0.098,0
NED2010002,84,3212,0.448,3
NED2010002,85,3212,1.86,12
NED2006002,86,3212,0.048,1
NED2010002,87,3212,2.46,21
NED2010002,88,3212,4.06,47
NED2010002,89,3212,0.282,5
NED2010002,91,3212,0.095,2
NED2006002,94,3212,0.18,0
TEM2007686,25,3221,0.016,0
TEM2007686,40,3240,0.028,4
TEM2007686,37,3500,0.004,1
TEM2007686,38,3500,0.006,4
NED2010002,45,4000,0.004,2
NED2010002,46,4000,0.004,2
TEL2006615,1,4200,0.015,1
TEL2005546,2,4200,0.255,10
TEL2006615,3,4200,0.066,4
NED2005002,4,4200,0.075,2
TEL2006615,5,4200,0.07,1
NED2005002,6,4200,0.007,1
TEL2008805,6,4200,0.19,4
TEL2008805,7,4200,0.188,8
TEL2006615,8,4200,0.25,5
NED2005002,9,4200,0.135,5
TEL2006615,9,4200,0.035,3
TEL2006615,10,4200,0.06,2
TEL2006615,11,4200,0.05,1
TEL2005546,12,4200,0.024,12
TEL2006615,12,4200,0.015,1
TEL2006615,13,4200,0.008,0
TEL2008805,13,4200,0.02,1
NED2005002,14,4200,0.895,46
TEL2006615,14,4200,0.045,2
TEL2008805,14,4200,0.005,1
NED2005002,15,4200,0.01,1
TEM2007686,15,4200,0.22,4
TEL2008805,16,4200,2.1,0
TEM2007686,16,4200,0.582,15
NED2005002,17,4200,0.14,3
TEL2008805,17,4200,2.6,0
TEM2007686,17,4200,2.318,0
TEL2008805,18,4200,1.64,0
TEM2007686,18,4200,0.054,1
TEL2008805,19,4200,0.122,2
TEM2007686,20,4200,0.158,1
NED2005002,21,4200,0.12,1
NED2005002,22,4200,1.63,0
TEL2008805,22,4200,0.156,3
TEM2007686,22,4200,0.078,5
