MISSION,SETNO,SDATE,TIME,STRAT,SLAT,SLONG,ELAT,ELONG,DUR,DIST,SPEED,DEPTH,SURF_TEMP,BOTT_TEMP,BOTT_SAL,GEARDESC
HAM1982084,19,1982-09-29,1745,455,43.866667,-60.333333,NA,NA,30,1.8,3.6,31.09,16.2,15.42,31.4,Western IIA trawl
HAM1982084,21,1982-09-30,2205,453,43.6,-59.716667,NA,NA,30,1.7,3.4,224.94,16.3,6.23,34.645,Western IIA trawl
HAM1982084,22,1982-09-30,5,455,43.716667,-59.683333,NA,NA,30,1.6,3.2,73.15,16.4,3.57,32.281,Western IIA trawl
HAM1982084,23,1982-09-30,115,443,44.766667,-59.583333,NA,NA,30,1.4,2.8,64.01,16.3,4,32.1,Western IIA trawl
HAM1982084,24,1982-09-30,455,452,44.2,-59.35,NA,NA,30,1.7,3.4,252.37,16.2,4.41,34.444,Western IIA trawl
HAM1982084,25,1982-09-30,635,456,44.116667,-59.533333,NA,NA,30,1.9,3.8,69.49,15.9,3.47,32.416,Western IIA trawl
HAM1982084,26,1982-09-30,825,456,44.1,-59.833333,NA,NA,30,2,4,69.49,16.3,4.03,32.307,Western IIA trawl
HAM1982084,27,1982-09-30,1115,457,44.283333,-59.566667,NA,NA,30,1.9,3.8,137.16,16.7,2.71,33.369,Western IIA trawl
HAM1982084,28,1982-09-30,1355,457,44.4,-59.716667,NA,NA,30,1.7,3.4,131.67,17.8,2.77,33.349,Western IIA trawl
HAM1982084,29,1982-09-30,1725,445,44.916667,-59.983333,NA,NA,30,1.7,3.4,195.68,15.9,1.9,33.195,Western IIA trawl
HAM1982084,30,1982-10-01,2125,444,44.95,-59.083333,NA,NA,30,1.4,2.8,106.07,16.6,1.1,32.4,Western IIA trawl
HAM1982084,31,1982-10-01,5,445,44.783333,-58.883333,NA,NA,30,1.6,3.2,250.55,16.6,1.32,32.822,Western IIA trawl
HAM1982084,32,1982-10-01,235,443,44.733333,-59.133333,NA,NA,30,1.7,3.4,89.61,16.7,1.22,32.489,Western IIA trawl
HAM1982084,33,1982-10-01,425,448,44.566667,-59.133333,NA,NA,30,1.7,3.4,58.52,16.4,4.08,31.9,Western IIA trawl
HAM1982084,34,1982-10-01,635,450,44.366667,-59.166667,NA,NA,30,1.8,3.6,140.82,16.8,2.88,32.905,Western IIA trawl
HAM1982084,35,1982-10-01,915,452,44.2,-59.033333,NA,NA,30,1.8,3.6,224.94,17,4.26,34.13,Western IIA trawl
HAM1982084,36,1982-10-01,1105,450,44.35,-58.966667,NA,NA,20,1.1,3.3,100.58,17.4,2.83,32.171,Western IIA trawl
HAM1982084,37,1982-10-01,1235,448,44.383333,-58.783333,NA,NA,30,1.7,3.4,64.01,17.4,2.45,32.136,Western IIA trawl
HAM1982084,38,1982-10-01,1355,448,44.433333,-58.583333,NA,NA,30,1.6,3.2,65.84,17.3,1.8,32.166,Western IIA trawl
HAM1982084,39,1982-10-01,1545,448,44.3,-58.566667,NA,NA,30,1.7,3.4,62.18,17.1,2.57,32.071,Western IIA trawl
HAM1982084,40,1982-10-01,1705,450,44.233333,-58.433333,NA,NA,30,1.3,2.6,93.27,16.7,1.88,32.476,Western IIA trawl
HAM1982084,41,1982-10-01,1915,496,44.15,-58.316667,NA,NA,30,1.3,2.6,246.89,16.9,5.83,34.455,Western IIA trawl
HAM1982084,42,1982-10-02,2125,451,44.25,-58.133333,NA,NA,30,2,4,113.39,16.3,1.32,33.176,Western IIA trawl
HAM1982084,43,1982-10-02,2255,447,44.383333,-58.15,NA,NA,30,1.7,3.4,53.04,16.8,6.31,31.548,Western IIA trawl
HAM1982084,44,1982-10-02,55,451,44.266667,-57.85,NA,NA,30,1.6,3.2,204.83,16.3,5.73,34.452,Western IIA trawl
HAM1982084,45,1982-10-02,215,449,44.333333,-57.8,NA,NA,30,1.6,3.2,117.04,16.6,1.5,33.069,Western IIA trawl
HAM1982084,46,1982-10-02,335,447,44.416667,-57.783333,NA,NA,30,1.7,3.4,78.64,16.9,2.34,32.426,Western IIA trawl
HAM1982084,47,1982-10-02,735,447,44.916667,-58.1,NA,NA,30,2,4,78.64,16.5,1.14,32.421,Western IIA trawl
HAM1982084,48,1982-10-02,855,447,45,-57.866667,NA,NA,30,1.8,3.6,76.81,16.2,1.25,32.445,Western IIA trawl
HAM1982084,49,1982-10-02,1105,443,45.166667,-57.9,NA,NA,30,1.7,3.4,69.49,16.1,1.75,32.247,Western IIA trawl
HAM1982084,50,1982-10-02,1355,445,45.316667,-57.866667,NA,NA,30,1.9,3.8,228.6,14.7,2.36,33.551,Western IIA trawl
HAM1982084,51,1982-10-02,1545,446,45.316667,-57.7,NA,NA,30,1.7,3.4,298.09,14.7,5.16,34.344,Western IIA trawl
HAM1982084,52,1982-10-02,1845,446,45.633333,-57.966667,NA,NA,30,1.7,3.4,288.95,14.8,5.2,34.393,Western IIA trawl
HAM1982084,53,1982-10-03,1935,443,45.5,-58.783333,NA,NA,30,1.5,3,85.95,13.3,1.67,32.586,Western IIA trawl
HAM1982084,54,1982-10-04,2315,443,45.35,-59.266667,NA,NA,30,1.8,3.6,91.44,13.5,1.46,32.587,Western IIA trawl
HAM1982084,55,1982-10-04,405,444,45.883333,-59.083333,NA,NA,30,1.7,3.4,131.67,13.5,1.49,33.256,Western IIA trawl
HAM1982084,56,1982-10-04,555,444,45.983333,-58.916667,NA,NA,30,1.6,3.2,144.48,11.5,1.82,33.481,Western IIA trawl
HAM1982084,57,1982-10-04,805,441,46.05,-58.75,NA,NA,30,1.9,3.8,168.25,11.1,2.45,33.603,Western IIA trawl
HAM1982084,58,1982-10-04,1045,445,45.8,-58.566667,NA,NA,30,1.6,3.2,292.61,12.6,3.94,33.968,Western IIA trawl
HAM1982084,59,1982-10-04,1315,446,45.866667,-58.25,NA,NA,30,1.7,3.4,226.77,11.7,4.27,34.058,Western IIA trawl
HAM1982084,60,1982-10-05,2205,440,46.366667,-58.883333,NA,NA,30,1.8,3.6,329.18,11.4,5.48,34.675,Western IIA trawl
HAM1982084,61,1982-10-05,55,441,46.25,-59.1,NA,NA,30,1.7,3.4,129.84,12.2,6.48,33.588,Western IIA trawl
HAM1982084,62,1982-10-05,505,440,46.616667,-59.4,NA,NA,30,1.9,3.8,309.07,11.2,5.48,34.69,Western IIA trawl
HAM1982084,63,1982-10-05,955,440,46.866667,-59.833333,NA,NA,30,2.2,4.4,192.02,10.3,2.37,33.578,Western IIA trawl
HAM1982084,64,1982-10-05,1215,442,46.683333,-59.883333,NA,NA,30,2,4,64.01,12,3.63,31.881,Western IIA trawl
HAM1982084,65,1982-10-05,1415,442,46.45,-60.133333,NA,NA,30,1.7,3.4,96.93,13.6,1.55,32.798,Western IIA trawl
HAM1982084,66,1982-10-05,1545,442,46.4,-59.933333,NA,NA,30,1.7,3.4,45.72,14.1,13.92,29.502,Western IIA trawl
HAM1982084,67,1982-10-05,1745,442,46.283333,-59.633333,NA,NA,30,1.9,3.8,80.47,13.5,2.34,32.352,Western IIA trawl
HAM1982084,68,1982-10-06,2125,444,45.75,-59.733333,NA,NA,30,1.8,3.6,118.87,12,1.5,32.907,Western IIA trawl
HAM1982084,69,1982-10-06,105,459,45.266667,-60.066667,NA,NA,30,1.7,3.4,144.48,13.4,1.99,33.227,Western IIA trawl
HAM1982084,70,1982-10-06,335,459,45.2,-60.516667,NA,NA,30,1.7,3.4,140.82,13.9,2.06,32.943,Western IIA trawl
HAM1982084,72,1982-10-06,1115,459,44.516667,-61.416667,NA,NA,30,1.9,3.8,128.02,15.3,5.71,33.686,Western IIA trawl
HAM1982084,73,1982-10-06,1235,459,44.583333,-61.516667,NA,NA,30,1.7,3.4,153.62,15.8,6.84,34.102,Western IIA trawl
HAM1982084,74,1982-10-06,1605,460,44.6,-62.216667,NA,NA,30,1.7,3.4,146.3,14.2,3.85,33.191,Western IIA trawl
HAM1982085,1,1982-10-13,2135,460,43.983333,-63.183333,NA,NA,30,2,4,164.59,13.4,5.31,33.579,Western IIA trawl
HAM1982085,3,1982-10-13,655,462,43.966667,-62.366667,NA,NA,30,1.7,3.4,95.1,13.5,5.18,33.498,Western IIA trawl
HAM1982085,4,1982-10-13,845,462,43.866667,-62.25,NA,NA,30,1.8,3.6,137.16,13.6,6.84,34.09,Western IIA trawl
HAM1982085,5,1982-10-13,1145,463,43.616667,-62.616667,NA,NA,30,1.7,3.4,87.78,14.4,14.72,33.229,Western IIA trawl
HAM1982085,6,1982-10-13,1345,465,43.6,-62.8,NA,NA,30,1.7,3.4,166.42,14.6,8.57,34.767,Western IIA trawl
HAM1982085,9,1982-10-13,2035,463,43.4,-62.35,NA,NA,30,1.8,3.6,91.44,13.8,3.45,32.891,Western IIA trawl
HAM1982085,10,1982-10-14,2305,464,43.35,-61.933333,NA,NA,30,1.8,3.6,91.44,12,2.75,32.776,Western IIA trawl
HAM1982085,13,1982-10-14,725,464,43.283333,-61.433333,NA,NA,30,1.8,3.6,74.98,13.7,2.92,32.813,Western IIA trawl
HAM1982085,16,1982-10-15,935,470,43.966667,-63.966667,NA,NA,30,1.8,3.6,168.25,13.2,7.92,34.534,Western IIA trawl
HAM1982085,18,1982-10-15,1355,476,43.616667,-64.4,NA,NA,30,1.5,3,155.45,13.3,6.98,34.171,Western IIA trawl
HAM1982085,19,1982-10-15,1645,476,43.6,-64.783333,NA,NA,30,2.2,4.4,118.87,13.8,4.14,32.9,Western IIA trawl
HAM1982085,20,1982-10-15,1925,474,43.4,-64.533333,NA,NA,30,1.7,3.4,89.61,13.2,3.63,33.009,Western IIA trawl
HAM1982085,21,1982-10-16,2115,474,43.3,-64.65,NA,NA,30,1.7,3.4,89.61,13.5,3.5,32.662,Western IIA trawl
HAM1982085,22,1982-10-16,805,490,43.833333,-66.45,NA,NA,30,1.7,3.4,69.49,11.8,10.7,32.223,Western IIA trawl
HAM1982085,24,1982-10-16,1445,490,44.583333,-66.083333,NA,NA,30,1.6,3.2,85.95,11.4,10.81,32.351,Western IIA trawl
HAM1982085,25,1982-10-16,2035,495,45.2,-64.866667,NA,NA,30,2.2,4.4,53.04,12.7,12.83,32.042,Western IIA trawl
HAM1982085,26,1982-10-17,2305,494,45.35,-65.116667,NA,NA,30,2,4,49.38,11.5,12.22,32.431,Western IIA trawl
HAM1982085,27,1982-10-17,205,494,45.283333,-65.466667,NA,NA,30,2.1,4.2,67.67,10.9,11.19,33.173,Western IIA trawl
HAM1982085,29,1982-10-17,545,493,45.1,-66.05,NA,NA,30,1.8,3.6,69.49,10.6,11.33,32.996,Western IIA trawl
HAM1982085,30,1982-10-17,705,493,45.1,-66.233333,NA,NA,30,2,4,49.38,10.2,11.23,33.058,Western IIA trawl
HAM1982085,31,1982-10-17,855,492,45,-66.15,NA,NA,30,1.9,3.8,102.41,9.8,10.52,33.095,Western IIA trawl
HAM1982085,32,1982-10-17,1035,492,45,-66.033333,NA,NA,30,1.8,3.6,104.24,10.1,10.47,32.895,Western IIA trawl
HAM1982085,33,1982-10-17,1305,491,44.733333,-66.216667,NA,NA,30,1.9,3.8,128.02,10.4,9.9,33.586,Western IIA trawl
HAM1982085,34,1982-10-17,1505,491,44.483333,-66.383333,NA,NA,30,2,4,173.74,10.3,10.17,33.375,Western IIA trawl
HAM1982085,35,1982-10-17,1735,492,44.366667,-66.733333,NA,NA,30,1.9,3.8,197.51,10.4,10.42,33.19,Western IIA trawl
HAM1982085,38,1982-10-18,225,491,44.166667,-66.883333,NA,NA,30,1.9,3.8,181.05,10.4,9.51,33.6,Western IIA trawl
HAM1982085,39,1982-10-18,415,485,44,-66.866667,NA,NA,30,1.7,3.4,138.99,10.7,8.6,33.746,Western IIA trawl
HAM1982085,40,1982-10-18,635,485,43.966667,-67.166667,NA,NA,30,1.8,3.6,131.67,10.1,9,33.487,Western IIA trawl
HAM1982085,41,1982-10-18,1115,484,43.366667,-66.916667,NA,NA,30,1.8,3.6,206.65,11.6,7.32,34.313,Western IIA trawl
HAM1982085,42,1982-10-18,1345,485,43.1,-67.1,NA,NA,30,1.9,3.8,181.05,11.6,7.39,34.59,Western IIA trawl
HAM1982085,43,1982-10-18,1655,484,42.983333,-67.483333,NA,NA,30,2,4,235.92,11.8,7.28,34.562,Western IIA trawl
HAM1982085,44,1982-10-18,1835,484,42.9,-67.266667,NA,NA,30,1.8,3.6,248.72,11.7,7.36,34.718,Western IIA trawl
HAM1982085,45,1982-10-18,2055,484,42.783333,-67.233333,NA,NA,30,1.7,3.4,217.63,11.6,7.57,34.874,Western IIA trawl
HAM1982085,46,1982-10-19,2255,481,42.816667,-66.966667,NA,NA,30,1.7,3.4,188.37,11.9,7.77,34.732,Western IIA trawl
HAM1982085,47,1982-10-19,205,483,42.516667,-67.35,NA,NA,30,1.8,3.6,312.72,11.4,6.82,34.915,Western IIA trawl
HAM1982085,48,1982-10-19,625,483,42.35,-66.833333,NA,NA,30,1.9,3.8,321.87,12.2,7.19,34.946,Western IIA trawl
HAM1982085,49,1982-10-19,935,481,42.666667,-66.5,NA,NA,30,1.8,3.6,160.93,12.1,7.78,34.462,Western IIA trawl
HAM1982085,50,1982-10-19,1205,482,42.5,-66.233333,NA,NA,30,1.9,3.8,219.46,11.2,7.57,34.501,Western IIA trawl
HAM1982085,52,1982-10-20,2245,482,42.55,-66.3,NA,NA,30,1.8,3.6,201.17,10.8,7.68,34.608,Western IIA trawl
HAM1982085,53,1982-10-20,325,481,42.283333,-65.366667,NA,NA,30,1.8,3.6,117.04,12.4,7.47,34.031,Western IIA trawl
HAM1982085,54,1982-10-20,535,481,42.483333,-65.4,NA,NA,30,1.7,3.4,98.76,12.8,7.2,33.111,Western IIA trawl
HAM1982085,55,1982-10-20,725,480,42.483333,-65.616667,NA,NA,30,1.8,3.6,91.44,13.2,7.19,33.46,Western IIA trawl
HAM1982085,56,1982-10-20,855,480,42.566667,-65.55,NA,NA,30,2.2,4.4,91.44,13.7,7.34,32.981,Western IIA trawl
HAM1982085,58,1982-10-20,1305,480,42.566667,-65.9,NA,NA,30,1.8,3.6,85.95,13.4,7.05,33.253,Western IIA trawl
HAM1982085,59,1982-10-20,1605,480,42.65,-65.3,NA,NA,30,1.8,3.6,91.44,13,6.76,33.004,Western IIA trawl
HAM1982085,60,1982-10-20,1735,477,42.583333,-65.15,NA,NA,30,1.7,3.4,104.24,13,5.12,33.13,Western IIA trawl
HAM1982085,61,1982-10-20,1955,477,42.433333,-64.916667,NA,NA,30,1.8,3.6,135.33,14,7.24,34.25,Western IIA trawl
HAM1982085,62,1982-10-21,2125,478,42.433333,-64.833333,NA,NA,30,1.7,3.4,197.51,14.4,7.18,34.873,Western IIA trawl
HAM1982085,63,1982-10-21,135,478,42.666667,-64.266667,NA,NA,30,1.7,3.4,352.96,14.3,5.99,34.808,Western IIA trawl
HAM1982085,64,1982-10-21,445,475,42.9,-64.65,NA,NA,30,1.8,3.6,89.61,12.9,5.7,33.2,Western IIA trawl
HAM1982085,66,1982-10-21,735,475,42.866667,-64.983333,NA,NA,30,1.8,3.6,91.44,12.8,6.24,32.941,Western IIA trawl
HAM1982085,67,1982-10-21,1205,473,43.116667,-64.216667,NA,NA,30,1.8,3.6,80.47,14.3,4.51,32.828,Western IIA trawl
HAM1982085,68,1982-10-21,1315,473,43.1,-64.1,NA,NA,30,1.8,3.6,87.78,13.4,4.5,32.965,Western IIA trawl
HAM1982085,69,1982-10-21,1715,471,43.65,-63.716667,NA,NA,30,1.8,3.6,237.74,13.7,8.39,34.871,Western IIA trawl
HAM1982085,70,1982-10-21,2025,471,43.383333,-63.6,NA,NA,30,1.9,3.8,190.2,13.7,8.05,34.719,Western IIA trawl
HAM1982085,71,1982-10-22,2225,472,43.4,-63.4,NA,NA,30,1.9,3.8,181.05,14.2,8.56,34.862,Western IIA trawl
HAM1982085,72,1982-10-22,5,461,43.416667,-63.2,NA,NA,30,1.7,3.4,192.02,14.3,8.44,34.852,Western IIA trawl
HAM1982085,73,1982-10-22,205,465,43.35,-63,NA,NA,30,1.8,3.6,106.07,13.9,7.34,34.011,Western IIA trawl
HAM1982085,74,1982-10-22,545,472,43.066667,-63.45,NA,NA,30,1.7,3.4,157.28,13.1,7.09,34.477,Western IIA trawl
HAM1982085,75,1982-10-22,745,465,42.933333,-63.283333,NA,NA,30,1.1,2.2,162.76,13.2,9.39,34.811,Western IIA trawl
HAM1982085,76,1982-10-22,1015,478,42.8,-63.383333,NA,NA,30,1.6,3.2,301.75,13.3,6.15,34.776,Western IIA trawl
HAM1982085,77,1982-10-22,1355,465,42.85,-62.916667,NA,NA,30,1.8,3.6,128.02,13.7,3.83,33.695,Western IIA trawl
HAM1982085,78,1982-10-22,1545,465,42.966667,-62.716667,NA,NA,30,1.8,3.6,111.56,12.8,4.45,33.501,Western IIA trawl
HAM1982085,79,1982-10-22,1845,466,42.95,-62.116667,NA,NA,30,1.7,3.4,276.15,12.3,6.11,34.589,Western IIA trawl
HAM1982085,80,1982-10-23,2115,466,42.966667,-61.733333,NA,NA,30,1.5,3,362.1,11.5,5.13,34.78,Western IIA trawl
HAM1982085,81,1982-10-23,2335,466,43.016667,-61.65,NA,NA,30,1.8,3.6,298.09,11.4,6.18,34.741,Western IIA trawl
HAM1982085,83,1982-10-23,315,464,43.233333,-61.666667,NA,NA,30,2,4,84.12,11.3,2.92,32.636,Western IIA trawl
NED1986070,61,1986-10-20,655,490,43.883333,-66.416667,NA,NA,25,1.6,3.8,56.69,10.6,10.73,32.402,Western IIA trawl
NED1986070,67,1986-10-21,2205,491,44.3,-66.7,NA,NA,30,1.7,3.4,182.88,10.6,9.7,34.004,Western IIA trawl
NED1986070,72,1986-10-21,845,485,44.1,-66.716667,NA,NA,30,1.9,3.8,96.93,10.9,10.51,33.406,Western IIA trawl
NED1986070,75,1986-10-21,1405,485,43.75,-67.016667,NA,NA,30,1.8,3.6,166.42,11.5,9.81,34.288,Western IIA trawl
NED1986070,78,1986-10-21,1815,485,43.8,-67.233333,NA,NA,30,1.8,3.6,175.56,10.9,8.95,34.416,Western IIA trawl
NED1986070,81,1986-10-22,2235,484,43.566667,-67.316667,NA,NA,30,1.7,3.4,221.28,11.2,9.12,34.582,Western IIA trawl
NED1986070,85,1986-10-22,705,484,43.216667,-67.35,NA,NA,30,1.9,3.8,186.54,11.7,7.43,34.05,Western IIA trawl
NED1986070,89,1986-10-22,1505,484,42.9,-66.683333,NA,NA,30,1.7,3.4,212.14,12.4,9.46,34.912,Western IIA trawl
NED1986070,95,1986-10-23,35,481,42.566667,-66.116667,NA,NA,31,1.7,3.3,85.95,11.05,11.8,32.004,Western IIA trawl
NED1986070,28,1986-10-17,1325,476,42.766667,-65.266667,NA,NA,24,1.5,3.8,100.58,12.3,7.99,33.097,Western IIA trawl
HAM1978009,5,1978-11-16,325,465,43.216667,-63.283333,NA,NA,30,1.9,3.8,137.16,9.9,9.3,NA,Western IIA trawl
HAM1978009,10,1978-11-16,1535,463,43.516667,-62.55,NA,NA,30,1.6,3.2,91.44,11,6.5,NA,Western IIA trawl
HAM1978009,15,1978-11-17,415,462,44.066667,-61.433333,NA,NA,30,1.1,2.2,133.5,9.9,5.8,NA,Western IIA trawl
HAM1978009,20,1978-11-19,2005,465,43.2,-61.4,NA,NA,30,1.8,3.6,109.73,8.7,2.5,NA,Western IIA trawl
HAM1978009,30,1978-11-21,2135,455,43.95,-61,NA,NA,29,1.8,3.7,51.21,8.4,9,NA,Western IIA trawl
HAM1978009,36,1978-11-21,1205,458,44.383333,-60.283333,NA,NA,30,1.3,2.6,58.52,8.2,5.9,NA,Western IIA trawl
HAM1979026,1,1979-10-16,2235,462,44.083333,-61.733333,NA,NA,30,1.7,3.4,157.28,13.5,7.92,34.242,Western IIA trawl
HAM1979026,6,1979-10-16,935,455,43.716667,-61.166667,NA,NA,30,1.6,3.2,47.55,13.2,13.59,31.59,Western IIA trawl
HAM1979026,12,1979-10-19,2235,453,43.25,-60.916667,NA,NA,30,1.9,3.8,352.96,13.6,6.11,34.971,Western IIA trawl
HAM1979026,17,1979-10-19,1115,455,43.8,-60.116667,NA,NA,30,1.8,3.6,56.69,12.4,9.3,31.69,Western IIA trawl
HAM1979027,2,1979-10-30,45,459,44.716667,-61.166667,NA,NA,25,2.2,5.3,91.44,12.5,4.63,33.19,Western IIA trawl
HAM1979027,7,1979-11-01,25,462,43.916667,-62.416667,NA,NA,30,2,4,128.02,11.2,9.1,34.564,Western IIA trawl
HAM1979027,12,1979-11-01,1105,464,43.35,-61.95,NA,NA,30,2.3,4.6,89.61,12.4,4.42,33.21,Western IIA trawl
HAM1979027,18,1979-11-02,5,465,43.016667,-62.3,NA,NA,30,2.1,4.2,117.04,12.1,6.43,33.818,Western IIA trawl
HAM1979027,23,1979-11-02,1135,465,43.15,-63,NA,NA,30,1.9,3.8,126.19,12.3,10.01,34.86,Western IIA trawl
HAM1979027,28,1979-11-03,2315,470,43.833333,-64.1,NA,NA,30,2.2,4.4,168.25,10.6,9.09,34.807,Western IIA trawl
HAM1979027,33,1979-11-03,1305,472,42.966667,-63.6,NA,NA,28,1.8,3.9,140.82,12.7,9.27,34.932,Western IIA trawl
HAM1980042,18,1980-10-03,505,472,43.466667,-64.033333,NA,NA,30,2.5,5,122.53,14.4,7.26,33.989,Western IIA trawl
HAM1980042,24,1980-10-03,2005,475,42.95,-64.883333,NA,NA,28,2.4,5.1,78.64,14.5,6.56,32.993,Western IIA trawl
HAM1980042,29,1980-10-04,715,478,42.583333,-64.466667,NA,NA,30,1.7,3.4,327.36,14.5,9.2,34.685,Western IIA trawl
HAM1980042,34,1980-10-04,1945,480,42.466667,-65.7,NA,NA,30,2.8,5.6,87.78,15.7,10.74,33.896,Western IIA trawl
HAM1980042,39,1980-10-05,955,483,42.433333,-67,NA,NA,30,2.5,5,367.59,14.7,7.41,34.939,Western IIA trawl
HAM1980042,44,1980-10-06,2245,484,43.366667,-67.4,NA,NA,30,2,4,208.48,14.2,NA,NA,Western IIA trawl
HAM1980042,49,1980-10-06,1445,493,45.083333,-66.316667,NA,NA,30,1.9,3.8,45.72,14.1,NA,NA,Western IIA trawl
HAM1980043,29,1980-10-19,905,444,45.1,-59.8,NA,NA,30,2.1,4.2,113.39,11,2.14,32.612,Western IIA trawl
HAM1980043,34,1980-10-20,2335,450,44.383333,-59.066667,NA,NA,30,2,4,102.41,12.4,5.79,34.006,Western IIA trawl
HAM1980043,39,1980-10-20,855,451,44.033333,-58.516667,NA,NA,30,2.5,5,219.46,12.2,8.47,34.805,Western IIA trawl
HAM1980043,44,1980-10-20,1905,447,44.616667,-57.933333,NA,NA,30,2.2,4.4,38.4,11.9,10.98,31.163,Western IIA trawl
HAM1980043,50,1980-10-21,1255,443,45.466667,-58.733333,NA,NA,30,2.1,4.2,84.12,10.7,1.91,32.055,Western IIA trawl
HAM1980043,55,1980-10-22,2345,446,45.55,-57.916667,NA,NA,30,1.9,3.8,288.95,9.9,6.59,34.523,Western IIA trawl
HAM1980043,60,1980-10-22,1015,441,46.05,-58.766667,NA,NA,30,2.3,4.6,155.45,10.4,3.01,32.756,Western IIA trawl
HAM1981064,47,1981-10-06,2205,451,44.066667,-58.5,NA,NA,30,2.2,4.4,250.55,14.2,10.74,34.048,Western IIA trawl
HAM1981064,52,1981-10-06,1025,447,45.05,-57.666667,NA,NA,25,1.4,3.4,67.67,13.6,2.83,32.912,Western IIA trawl
HAM1981064,58,1981-10-07,455,444,45.533333,-58.55,NA,NA,22,1,2.7,135.33,12.5,4.77,34.021,Western IIA trawl
HAM1981064,63,1981-10-07,1845,441,46.416667,-59.266667,NA,NA,30,2.2,4.4,151.79,12.6,3.58,33.368,Western IIA trawl
HAM1981065,3,1981-10-15,115,463,43.45,-62.366667,NA,NA,30,2.1,4.2,78.64,13.1,7.56,34.013,Western IIA trawl
HAM1981065,8,1981-10-15,1055,464,43.516667,-61.4,NA,NA,30,1.6,3.2,69.49,13.8,7.65,33.364,Western IIA trawl
HAM1981065,13,1981-10-15,2035,465,43.183333,-62.183333,NA,NA,30,1.6,3.2,100.58,13.6,8.06,34.214,Western IIA trawl
HAM1981065,65,1981-10-21,525,476,42.983333,-65.133333,NA,NA,30,1.6,3.2,166.42,11.3,6.69,33.522,Western IIA trawl
HAM1981065,70,1981-10-21,1545,474,43.416667,-64.55,NA,NA,30,1.4,2.8,84.12,13.7,4.91,33.143,Western IIA trawl
NED1983017,2,1983-10-04,635,462,44.3,-61.966667,NA,NA,30,1.8,3.6,173.74,NA,NA,NA,Western IIA trawl
NED1983017,7,1983-10-05,2125,458,44.45,-60.7,NA,NA,30,1.8,3.6,54.86,16.2,4.7,32,Western IIA trawl
NED1983017,12,1983-10-05,815,456,44.083333,-59.733333,NA,NA,30,1.7,3.4,54.86,15.8,4.2,32.4,Western IIA trawl
NED1983017,63,1983-10-10,835,444,45.1,-58.233333,NA,NA,30,1.7,3.4,159.11,14.4,2.5,33.2,Western IIA trawl
NED1983017,68,1983-10-11,2225,444,45.65,-58.433333,NA,NA,30,1.7,3.4,124.36,12.4,2,33.1,Western IIA trawl
NED1983017,73,1983-10-11,1055,442,46.216667,-59.466667,NA,NA,30,1.9,3.8,69.49,14.1,2.2,32.1,Western IIA trawl
NED1983017,78,1983-10-12,2235,440,46.833333,-59.733333,NA,NA,30,1.8,3.6,263.35,12.4,5.4,34.5,Western IIA trawl
NED1983017,83,1983-10-12,1215,444,45.566667,-59.95,NA,NA,30,1.9,3.8,166.42,13.7,2.1,33.2,Western IIA trawl
NED1983017,88,1983-10-13,145,459,44.583333,-61.466667,NA,NA,30,1.8,3.6,146.3,15.4,7.7,34.1,Western IIA trawl
NED1983018,2,1983-10-18,2215,461,43.9,-62.866667,NA,NA,30,1.6,3.2,265.18,15.2,NA,NA,Western IIA trawl
NED1983018,52,1983-10-22,1155,485,43.1,-67.266667,NA,NA,30,1.8,3.6,164.59,11.9,8.3,34.6,Western IIA trawl
NED1983018,57,1983-10-23,305,485,43.666667,-66.75,NA,NA,30,1.7,3.4,126.19,10.6,8.9,33.9,Western IIA trawl
NED1983018,62,1983-10-24,2125,491,44.266667,-66.766667,NA,NA,30,1.8,3.6,182.88,10.4,8.3,33.8,Western IIA trawl
NED1983018,67,1983-10-24,1715,492,44.883333,-66.166667,NA,NA,30,1.7,3.4,111.56,10.4,9.9,32.9,Western IIA trawl
NED1983018,72,1983-10-25,205,494,45.1,-65.566667,NA,NA,30,1.7,3.4,74.98,11.2,11.2,32.5,Western IIA trawl
NED1983018,78,1983-10-25,1955,490,44,-66.533333,NA,NA,30,1.8,3.6,85.95,10.3,9.7,32.6,Western IIA trawl
NED1983018,88,1983-10-26,1955,470,43.8,-64.216667,NA,NA,30,1.7,3.4,173.74,12.6,7.6,34.2,Western IIA trawl
NED1984036,39,1984-10-14,745,447,44.566667,-57.583333,NA,NA,30,1.8,3.6,56.69,11.6,NA,NA,Western IIA trawl
NED1984036,44,1984-10-14,1555,447,44.55,-58.133333,NA,NA,30,1.7,3.4,58.52,12.4,NA,NA,Western IIA trawl
NED1984036,50,1984-10-15,305,444,45.033333,-58.55,NA,NA,30,1.7,3.4,155.45,10.7,NA,NA,Western IIA trawl
NED1984036,55,1984-10-15,1235,448,44.316667,-58.816667,NA,NA,30,1.8,3.6,62.18,11.7,NA,NA,Western IIA trawl
NED1984036,60,1984-10-15,1955,452,44.216667,-59.55,NA,NA,30,1.7,3.4,219.46,12.4,NA,NA,Western IIA trawl
NED1984036,65,1984-10-17,1915,454,43.616667,-59.966667,NA,NA,30,1.7,3.4,98.76,15.3,NA,NA,Western IIA trawl
NED1984036,70,1984-10-18,735,464,43.366667,-61.45,NA,NA,30,1.7,3.4,76.81,13.2,NA,NA,Western IIA trawl
