Date,Station,Longitude,Latitude,Profondeur.Depth,AMSPP,ARRIS,ARSIL,BOSAI,CLHAR,CYLUM,GAACU,MAVIL,MEATL,MEBIL,OSMOR,POVIR,SCSCO
2017-09-06,7,-62.41233333,45.80766667,22,0,0,0,0,324.5,0,0,0,0,0,962,0,166.5
2017-09-06,8,-62.35966667,45.9055,34,0,0,0,0,0,0,9.7,0,0,0,75.8,0,1
2017-09-07,10,-62.38066667,45.99816667,32,0,0,0,0,1,0,1,0,0,0,275,0,0
2017-09-07,11,-62.05966667,46.04766667,40,0,0,0,0,1,0,0,2.9,0,0,0,0,0
2017-09-07,12,-62.1,45.911,39,0,0,0,0,0,0,0,1,0,0,1,0,0
2017-09-07,13,-61.71916667,45.85916667,39,0,0,0,0,0,0,0,0,0,0,0,0,1.9
2017-09-07,15,-61.69583333,45.80066667,34,0,0,0,0,9,0,0,0,0,0,3,0,0
2017-09-07,16,-61.78766667,45.8855,37,0,0,0,0,0,0,0,1.9,0,0,0,0,0
2017-09-07,17,-61.7255,46.05766667,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-07,18,-61.53783333,46.132,46,0,0,0,0,1.9,0,0,19.4,0,0,0,0,0
2017-09-08,19,-61.56216667,46.22883333,52,0,0,0,0,1,0,0,7.8,0,0,0,0,1
2017-09-08,20,-61.51,46.37166667,65,0,0,0,0,1,0,0,27.2,0,0,0,0,0
2017-09-08,21,-61.593,46.37433333,59,0,0,0,0,0,0,0,8.8,0,0,0,0,0
2017-09-08,22,-61.3895,46.397,57,0,0,0,0,2,0,0,221,0,0,0,0,0
2017-09-08,23,-61.206,46.51166667,52,0,0,0,0,0,0,0,6,0,0,0,0,0
2017-09-08,24,-61.382,46.66,66,0,0,0,0,0,0,0,2065,0,0,0,0,0
2017-09-08,25,-61.22266667,46.79183333,70,0,0,0,0,0,0,0,13073.5,0,0,0,0,0
2017-09-08,26,-61.34066667,46.7705,66,0,0,0,0,0,0,0,8823.9,0,0,0,0,0
2017-09-08,27,-60.99783333,46.96766667,98,0,0,0,0,28.2,0,0,559,0,1,0,0,0
2017-09-09,28,-60.85866667,47.03683333,118,0,0,0,0,281,0,0,0,0,2.9,0,0,0
2017-09-09,29,-61.20216667,47.13516667,53,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-09-09,30,-61.1605,47.1955,53,0,0,0,0,0,0,0,8,0,0,0,0,0
2017-09-09,31,-60.92616667,47.2975,84,0,0,0,0,0,0,0,15,0,0,0,0,0
2017-09-09,32,-60.95333333,47.402,53,0,0,0,0,1,0,0,8.8,0,0,0,0,0
2017-09-09,33,-60.80783333,47.4055,64,0,0,0,0,0,0,0,3,0,0,0,0,0
2017-09-09,34,-60.72166667,47.24883333,64,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-09,35,-60.7415,47.13216667,161,0,0,0,0,9.7,0,0,0,0,3.9,0,0,0
2017-09-09,36,-60.4015,47.11033333,158,0,0,0,0,5.8,0,0,1.9,0,0,0,0,1
2017-09-10,37,-60.5485,47.307,75,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-10,38,-60.37233333,47.41516667,89,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-10,39,-60.49333333,47.4865,130,0,0,0,0,9,0,0,0,0,0,0,0,0
2017-09-10,40,-60.471,47.65316667,295,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-10,41,-60.57683333,47.78966667,287,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-09-10,42,-60.905,47.754,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-10,43,-61.04466667,47.76683333,43,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-10,44,-60.79916667,47.86683333,137,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-11,46,-61.12,48.022,112,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-11,47,-60.94666667,48.05566667,355,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-11,48,-61.01433333,48.10633333,364,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-11,49,-61.37933333,48.056,78,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-13,50,-64.17283333,48.70766667,107,0,0,0,0,0,0,0,5312.3,0,0,0,0,0
2017-09-13,52,-64.09116667,48.9065,233,0,0,0,0,6,0,0,0,0,2,0,0,0
2017-09-13,53,-63.954,48.79533333,154,0,0,0,0,0,0,0,801.8,0,0,0,0,0
2017-09-13,54,-63.7235,48.86883333,258,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-09-14,56,-63.53133333,48.83066667,240,0,4,0,0,1,0,0,0,0,2,0,0,0
2017-09-14,59,-63.22183333,48.85816667,351,0,30.3,0,0,0,0,0,0,32.7,0,0,0,0
2017-09-14,60,-63.13533333,48.73566667,324,0,25,0,0,0,0,0,0,7,0,0,0,0
2017-09-14,61,-63.1315,48.66483333,281,0,1,0,0,0,0,0,0,1,0,0,1,0
2017-09-14,62,-63.0985,48.531,227,0,0,0,0,3.9,0,0,0,0,1,0,0,0
2017-09-15,63,-63.1765,48.42216667,55,0,0,0,0,1,0,0,56.4,0,0,0,0,0
2017-09-15,64,-63.65916667,48.38983333,101,0,0,0,0,0,0,0,9214.7,0,0,0,0,0
2017-09-15,65,-63.63783333,48.48416667,140,0,0,0,0,3,0,0,75,0,0,0,0,0
2017-09-15,66,-63.69833333,48.60883333,140,0,0,0,0,3,0,0,186,0,0,0,0,0
2017-09-15,67,-63.9875,48.515,118,0,0,0,0,0,0,0,341.7,0,0,0,0,0
2017-09-15,69,-64.07483333,48.355,89,0,0,0,0,0,0.9,0,7656.5,0,0,0,0,0
2017-09-15,70,-64.5765,48.10966667,79,0,0,0,0,1.1,0,1.1,276,0,0,0,0,0
2017-09-18,71,-65.9115,47.982,31,0,0,0,0,7879.1,1.4,0,0,0,0,1322.7,0,185.5
2017-09-18,72,-65.632,48.01116667,40,0,0,0,0,52.7,1.4,1.4,25.7,0,0,1.4,0,0
2017-09-18,73,-65.3775,47.8605,61,0,0,0,0,0,0,0,1,0,0,2.9,0,0
2017-09-19,74,-64.7435,47.97033333,40,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-09-19,75,-64.624,48.18283333,89,0,0,0,0,0,0,0,13.6,0,0,0,0,0
2017-09-19,76,-64.1575,48.279,104,0,0,0,0,0,0,0,367,0,0,0,0,0
2017-09-19,77,-63.89466667,48.2255,81,0,0,0,0,281.9,0,0,871.1,0,0,0,0,0
2017-09-19,78,-63.898,48.07816667,94,0,0,0,0,0,0,0,5676.6,0,0,0,0,0
2017-09-19,80,-63.32733333,48.012,90,0,0,0,0,0,0,0,183,0,0,0,0,0
2017-09-19,81,-63.1115,48.08783333,59,0,0,0,0,0,0,0,85.6,0,0,0,0,0
2017-09-20,82,-62.824,48.1355,75,0,0,0,0,0,0,0,70.9,0,0,0,0,0
2017-09-20,83,-62.78466667,48.32283333,90,0,0,0,0,0,0,0,98,0,0,0,0,0
2017-09-20,84,-62.59416667,48.38916667,244,0,0,0,0,5,0,0,12,0,2,0,0,0
2017-09-20,85,-62.66566667,48.1655,96,0,0,0,0,0,0,0,7690.8,0,0,0,0,0
2017-09-20,87,-62.45916667,48.10266667,59,0,0,0,0,0,0,0,6,0,0,0,0,0
2017-09-20,88,-62.22633333,47.9685,73,0,0,0,0,0,0,0,296.5,0,0,0,0,0
2017-09-21,89,-61.92533333,47.95283333,59,0,0,0,0,0,0,0,5.3,0,0,0,0,0
2017-09-21,93,-61.0905,47.96366667,83,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-21,94,-61.16533333,47.77033333,27,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-21,95,-61.71083333,47.7385,36,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-09-22,96,-62.13833333,47.77183333,55,0,0,0,0,0,0,0,2.9,0,0,0,0,0
2017-09-22,97,-61.95083333,47.6255,37,0,0,0,0,0,0,0,0,0,0,0,0,2.9
2017-09-22,98,-62.05916667,47.45016667,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-22,99,-62.42816667,47.30533333,60,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-22,100,-62.61716667,47.47683333,67,0,0,0,0,0.9,0,0,3599.3,0,0,0,0,0
2017-09-22,101,-62.80183333,47.7215,59,0,0,0,0,0,0,0,15e3,0,0,0,0,0
2017-09-22,102,-62.96066667,47.90716667,69,0,0,0,0,0,0,0,775,0,0,0,0,0
2017-09-22,104,-63.42566667,47.92116667,75,0,0,0,0,0,0,0,3437.7,0,0,0,0,0
2017-09-23,105,-63.65216667,47.81216667,63,0,0,0,0,0,0,0,943.1,0,0,0,0,0
2017-09-23,106,-63.99816667,47.74933333,81,0,0,0,0,0,0,0,92.4,0,0,0,0,0
2017-09-23,107,-64.22366667,47.67633333,64,0,0,0,0,1,0,0,7.2,0,0,0,0,0
2017-09-23,108,-64.41033333,47.8085,31,0,0,0,0,0,0,0,0,0,0,17.5,0,0
2017-09-23,109,-64.41383333,47.54733333,46,0,0,0,0,2.3,0,0,19.8,0,0,0,0,18.7
2017-09-23,110,-64.679,47.407,27,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-23,111,-64.33916667,47.32116667,52,0,0,0,0,0,0,0,10,0,0,0,0,0
2017-09-23,112,-64.55816667,47.24016667,35,0,0,0,0,0,0,0,22,0,0,0,0,1
2017-09-24,113,-64.61716667,47.0835,25,0,0,0,0,10.5,0,0,0,0,0,747,0,0
2017-09-24,114,-64.38,47.1515,41,0,0,0,0,0,0,0,28.2,0,0,15.6,0,0
2017-09-24,115,-64.53333333,46.858,30,0,0,0,0,2.9,0,0,1.9,0,0,0,0,0
2017-09-24,116,-64.35266667,46.9625,32,0,0,0,0,1.9,0,0,0,0,0,6.8,0,0
2017-09-24,117,-64.2105,47.06433333,40,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-09-24,119,-64.04216667,47.45,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-25,120,-63.883,47.50883333,60,0,0,0,0,0,0,0,181.8,0,0,0,0,0
2017-09-25,121,-63.83833333,47.43,60,0,0,0,0,0,0,0,50.6,0,0,0,0,0
2017-09-25,122,-63.60966667,47.464,64,0,0,0,0,0,0,0,28.7,0,0,0,0,0
2017-09-25,123,-63.438,47.34383333,70,0,0,0,0,0,0,0,1567.7,0,0,0,0,1.2
2017-09-25,124,-63.16883333,47.45766667,70,0,0,0,0,1,0,0,10745,0,0,0,0,0
2017-09-25,125,-63.128,47.3565,68,0,0,0,0,0,0,0,1123.9,0,0,0,0,0
2017-09-25,126,-62.85333333,47.4305,49,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-25,127,-62.82816667,47.311,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-25,128,-63.14583333,47.0995,61,0,0,0,0,0,0,0,15.5,0,0,0,0,0
2017-09-26,129,-63.383,47.149,56,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26,130,-63.41533333,46.92,51,0,0,0,0,0,0,0,1.9,0,0,0,0,0
2017-09-26,133,-63.38133333,46.69116667,40,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26,134,-63.08666667,46.75766667,54,0,0,0,0,0,0,0,5.8,0,0,0,0,0
2017-09-26,135,-63.23283333,46.5275,33,0,0,0,0,1,0,0,0,0,0,0,0,1
2017-09-27,137,-62.7225,46.508,29,0,0,0,0,10.6,0,0,0,0,0,0,0,0
2017-09-27,138,-62.58433333,46.51616667,27,0,0,0,0,177.5,0,0,0,0,0,0,0,20.3
2017-09-27,139,-62.59216667,46.666,53,0,0,0,0,8,0,0,4,0,0,0,0,0
2017-09-27,141,-62.45983333,46.91383333,62,0,0,0,0,0,0,0,136.1,0,0,0,0,0
2017-09-27,142,-62.01566667,46.87583333,58,0,0,0,0,0,0,0,2.8,0,0,0,0,1.4
2017-09-28,143,-61.73083333,46.85416667,58,0,0,0,0,0,0,0,122.5,0,0,0,0,0
2017-09-28,144,-61.511,47.2175,30,0,0,0,0,0,0,0,0,0,0,0,0,9.8
2017-09-28,145,-61.3825,47.38433333,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-07,1,-65.5105,47.912,53,0,0,0,0,1.9,0,0,23.3,0,0,0,0,0
2018-09-07,2,-65.01866667,48.041,69,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-09-07,3,-64.73666667,48.024,77,0,0,0,0,0,0,0,3,0,0,0,0,0
2018-09-07,4,-64.32483333,48.26966667,111,0,0,0,0,0,0,0,26,0,0,0,0,1
2018-09-08,5,-64.10183333,48.37466667,85,0,0,0,0,0,0,0,76.6,0,0,0,0,0
2018-09-08,6,-64.103,48.432,75,0,0,0,0,1.1,0,0,2307.9,0,0,0,0,0
2018-09-08,7,-63.94116667,48.33583333,100,0,0,0,0,0,0,0,821.9,0,0,0,0,0
2018-09-08,8,-63.80816667,48.54183333,171,0,0,0,0,1.9,0,0,0,0,0,0,0,0
2018-09-08,9,-63.77883333,48.70116667,158,0,0,0,0,7,0,0,8,0,0,0,0,0
2018-09-08,10,-63.81366667,48.92333333,287,0,1.1,0,0,0,0,0,0,0,0,0,0,0
2018-09-09,11,-64.0315,49.077,357,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-09-09,12,-63.807,48.99983333,334,0,1.1,0,0,0,0,0,0,6.4,0,0,0,0
2018-09-09,13,-63.69666667,48.88616667,283,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-09,15,-63.56883333,48.7065,157,0,0,0,0,0,0,0,6.8,0,0,0,0,0
2018-09-09,16,-63.24083333,48.759,285,0,1,0,0,0,0,0,0,1,0,0,0,0
2018-09-10,17,-63.26816667,48.5425,141,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-10,18,-63.479,48.489,115,0,0,0,0,0,0,0,57.7,0,0,0,0,0
2018-09-10,19,-63.36816667,48.44433333,112,0,0,0,0,0,0,0,2004,0,0,0,0,0
2018-09-10,20,-63.77366667,48.05883333,99,0,0,0,0,0,0,0,615.8,0,0,0,0,0
2018-09-10,21,-64.15166667,48.16616667,43,0,0,0,0,0,0,0,155.1,0,0,0,0,0
2018-09-10,22,-65.21566667,47.98683333,60,0,0,0,0,1,0,11.1,75.4,0,0,0,0,0
2018-09-12,23,-65.22066667,47.89433333,71,0,0,0,0,0,0,0,1.5,0,0,0,0,0
2018-09-12,24,-64.9405,48.08833333,64,0,0,0,1,0,0,0,1.9,0,0,0,0,0
2018-09-13,25,-64.04666667,47.964,61,0,0,0,0,0,1,0,1,0,0,0,0,0
2018-09-13,26,-63.52916667,47.86316667,67,0,0,0,0,0,0,0,5.8,0,0,0,0,0
2018-09-13,28,-63.17783333,48.01166667,65,0,0,0,0,0,0,0,49.6,0,0,0,0,0
2018-09-13,29,-63.0425,47.996,63,0,0,0,0,0,0,0,139,0,0,0,0,0
2018-09-13,30,-62.8945,48.186,75,0,0,0,0,0,0,0,6453,0,0,0,0,0
2018-09-13,31,-63.107,48.15016667,75,0,0,0,0,0,0,0,648.7,0,0,0,0,0
2018-09-13,32,-63.25066667,48.20483333,65,0,0,0,0,0,1.3,0,30.4,0,0,0,0,1.3
2018-09-14,33,-63.1495,48.32316667,53,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-14,34,-62.845,48.39433333,113,0,0,0,0,0,0,0,1.9,0,0,0,0,0
2018-09-14,35,-62.79783333,48.496,346,0,4.9,0,0,1,0,0,0,0,0,0,0,0
2018-09-14,36,-62.49183333,48.43733333,363,0,0,0,0,0,0,0,0,1.4,0,0,0,0
2018-09-14,37,-62.23766667,48.4355,381,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-09-14,38,-62.29433333,48.2785,110,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-16,39,-62.25916667,47.51916667,56,0,0,0,0,0,0,0,1.2,0,0,0,0,0
2018-09-16,40,-62.055,47.59083333,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-16,41,-61.8535,47.5765,31,0,0,0,0,0,0,0,0,0,0,0,0,1196
2018-09-16,42,-61.813,47.714,37,0,0,0,0,0,0,0,0,0,0,0,0,2.9
2018-09-16,43,-61.4495,47.90916667,56,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-17,44,-61.51766667,48.0655,69,0,0,0,0,0,0,0,1.3,0,0,0,0,0
2018-09-17,45,-61.908,48.2185,146,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-17,46,-62.40266667,48.10866667,62,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-09-17,47,-62.8435,47.79433333,69,0,0,0,0,0,0,0,458,0,0,0,0,0
2018-09-17,48,-63.03283333,47.459,52,0,0,0,0,0,0,0,202,0,0,0,0,0
2018-09-18,49,-64.004,47.31783333,39,0,0,0,0,0,0,0,4,0,0,0,0,0
2018-09-18,50,-64.26366667,47.13583333,43,0,0,0,0,0,1,0,79,0,0,0,0,0
2018-09-18,51,-64.57166667,47.18666667,33,0,0,0,0,1134,0,0,0,0,0,6,0,229
2018-09-18,52,-64.62083333,47.06583333,24,0,0,0,0,1424.6,0,0,2.7,0,0,21.5,0,60.4
2018-09-18,53,-64.56483333,47.069,29,0,0,0,0,195.7,0,0,0,0,0,61.4,0,198.6
2018-09-19,54,-64.34883333,46.982,34,0,0,0,0,14,0,0,0,0,0,289,0,0
2018-09-19,55,-64.47516667,46.97183333,35,0,0,0,0,38.9,0,0,0,0,0,247.9,0,0
2018-09-20,56,-63.477,46.09833333,18,0,0,0,0,298.5,0,0,0,0,0,173.5,0,114.7
2018-09-20,57,-63.3695,45.94316667,22,0,0,0,0,316,0,33,0,0,0,1889,0,4
2018-09-21,58,-63.0395,45.87383333,32,0,0,0,0,952.4,0,7.6,0,0,0,712.7,0,12.7
2018-09-21,59,-62.82183333,45.82433333,31,0,0,0,0,2882.6,0,0,0,0,0,874,0,30.1
2018-09-21,60,-62.37133333,45.96533333,35,0,0,0,0,3118.9,0,0,0,0,0,0,0,27
2018-09-21,61,-62.2015,46.0065,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-21,62,-61.8025,45.935,42,0,0,0,0,8.8,0,0,0,0,0,1.9,0,0
2018-09-21,63,-61.85916667,45.79733333,21,0,0,0,0,210,0,0,0,0,1,0,0,5.1
2018-09-22,64,-61.75,45.82533333,35,0,0,0,0,2,0,0,0,0,0,8,0,0
2018-09-22,65,-61.788,46.1505,52,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-09-22,66,-61.883,46.1555,45,0,0,0,0,33,0,0,1,0,0,0,0,0
2018-09-22,67,-61.84266667,46.25783333,51,0,0,0,0,1,0,0,1,0,0,0,0,0
2018-09-22,68,-62.06083333,46.272,42,0,0,0,0,6.8,0,0,0,0,0,0,0,0
2018-09-23,69,-62.28316667,46.52816667,31,0,0,0,0,357,0,0,0,0,0,0,0,4.7
2018-09-23,70,-62.71533333,46.58766667,48,0,0,0,0,36,0,0,0,0,0,0,0,0
2018-09-23,71,-63.18316667,46.54266667,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-23,72,-63.38333333,46.60666667,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-23,73,-63.16366667,46.73033333,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-24,74,-62.49716667,46.767,61,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-24,75,-61.49466667,46.681,65,0,0,0,0,2.1,0,0,141,0,0,0,0,0
2018-09-24,76,-61.186,46.69866667,97,0,0,0,0,6.8,0,0,5.8,0,0,0,0,0
2018-09-24,77,-60.85866667,46.91383333,119,0,0,0,0,43,0,0,1,0,0,0,0,0
2018-09-24,78,-61.26766667,46.92016667,59,0,0,0,0,0,0,0,5,0,0,0,0,0
2018-09-25,79,-61.80166667,46.8395,62,0,0,0,0,2,0,0,5,0,0,0,0,0
2018-09-25,80,-62.03883333,47.01833333,50,0,0,0,0,1.9,0,0,0,0,0,0,0,0
2018-09-25,82,-62.65333333,47.11233333,69,0,0,0,0,1,0,0,579.4,0,0,0,0,0
2018-09-25,83,-62.89933333,47.20383333,59,0,0,0,0,0,0,0,351.9,0,0,0,0,0
2018-09-25,84,-63.5125,47.03883333,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-26,85,-64.5145,46.94116667,32,0,0,0,0,1455.8,0,0,0,0,0,787,0,688.6
2018-09-27,86,-62.92366667,45.80366667,18,0,0,0,0,262.5,0,7.7,0,0,0,1190.3,0,114.5
2018-09-28,87,-62.73166667,45.9185,41,0,0,0,0,1.3,0,30.5,0,0,0,31.8,0,5.3
2018-09-28,88,-61.987,46.14216667,41,0,0,0,0,2,0,2,0,0,0,0,0,0
2018-09-28,89,-61.5515,46.462,59,0,0,0,0,0,0,0,72,0,0,0,0,0
2018-09-28,90,-61.27033333,46.59466667,80,0,0,0,0,0,0,0,11,0,0,0,0,0
2018-09-28,91,-60.975,46.9595,104,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-09-29,92,-60.357,47.15416667,178,0,0,0,0,0,0,0,0,0,1.2,0,0,0
2018-09-29,93,-60.25266667,47.30083333,239,0,0,0,0,1,0,0,0,0,0,0,220,0
2018-09-29,94,-60.36566667,47.4195,93,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-09-29,95,-60.4735,47.6915,309,0,1,0,0,0,0,0,0,0,1,0,0,0
2018-09-29,96,-60.55416667,47.6675,147,0,0,0,0,0,0,0,0,0,0,0,3,0
2018-09-30,97,-60.72483333,47.878,269,0,0,0,0,0,0,0,0,0,9,0,0,0
2018-09-30,98,-60.93816667,47.94883333,111,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-30,99,-60.96916667,47.81233333,57,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-30,100,-61.07216667,47.7065,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-30,101,-61.12466667,47.53966667,32,0,0,0,0,2.9,0,0,0,0,0,0,0,68.1
2018-09-30,102,-61.69133333,47.17433333,31,0,0,0,0,0,0,0,0,0,0,0,0,2666.2
2018-09-30,103,-61.68833333,47.07883333,31,0,0,0,0,0,0,0,0,0,4.6,0,0,1.5
2018-10-01,104,-61.257,47.2225,47,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-10-01,105,-61.12733333,47.3535,48,0,0,0,0,0,0,0,0,0,0,0,0,3
2018-10-01,106,-61.02366667,47.51316667,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01,107,-60.665,47.42716667,62,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01,108,-60.64183333,47.2305,106,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01,109,-60.21783333,47.275,240,0,0,0,0,0,0,0,0,0,1,0,0,0
