MISSION,SETNO,SDATE,TIME,STRAT,SLAT,SLONG,ELAT,ELONG,DUR,DIST,SPEED,DEPTH,SURF_TEMP,BOTT_TEMP,BOTT_SAL,GEARDESC
NED1988097,109,1988-03-10,1925,5Z3,41.816667,-67.816667,NA,NA,30,2.2,4.4,32.92,5.2,4.23,32.717,Western IIA trawl
NED1988097,110,1988-03-10,2055,5Z3,41.866667,-67.766667,NA,NA,30,1.6,3.2,36.58,5.1,4.27,32.781,Western IIA trawl
NED1988097,111,1988-03-11,2335,5Z3,42.033333,-67.4,NA,NA,30,1.6,3.2,45.72,4.2,4.41,32.705,Western IIA trawl
NED1988097,112,1988-03-11,125,5Z3,41.983333,-67.233333,NA,NA,30,1.7,3.4,47.55,3.8,4.11,32.608,Western IIA trawl
NED1988097,113,1988-03-11,715,5Z3,41.783333,-67.266667,NA,NA,28,2,4.3,45.72,4.1,4.29,32.691,Western IIA trawl
NED1988097,114,1988-03-11,815,5Z3,41.716667,-67.233333,NA,NA,25,1.6,3.8,45.72,4.2,4.28,32.782,Western IIA trawl
NED1988097,115,1988-03-11,955,5Z3,41.533333,-67.15,NA,NA,30,1.8,3.6,53.04,4.4,4.17,32.666,Western IIA trawl
NED1988097,116,1988-03-11,1205,5Z3,41.516667,-66.883333,NA,NA,30,1.9,3.8,65.84,4.1,3.95,32.56,Western IIA trawl
NED1988097,117,1988-03-11,1325,5Z3,41.55,-66.833333,NA,NA,30,1.7,3.4,67.67,4.2,NA,NA,Western IIA trawl
NED1988097,118,1988-03-11,1535,5Z2,41.6,-66.55,NA,NA,30,1.7,3.4,74.98,4.1,NA,NA,Western IIA trawl
NED1988097,119,1988-03-11,2035,5Z2,41.6,-66.4,NA,NA,30,2,4,82.3,4.5,4.06,32.579,Western IIA trawl
NED1988097,120,1988-03-12,2225,5Z2,41.6,-66.316667,NA,NA,30,1.8,3.6,84.12,4.3,3.97,32.74,Western IIA trawl
NED1988097,121,1988-03-12,25,5Z1,41.6,-66.183333,NA,NA,30,1.5,3,95.1,3.6,3.95,32.54,Western IIA trawl
NED1988097,122,1988-03-12,355,5Z2,41.75,-66.266667,NA,NA,30,1.6,3.2,84.12,3.6,3.84,32.514,Western IIA trawl
NED1988097,123,1988-03-12,755,5Z2,41.65,-66.45,NA,NA,30,2,4,78.64,4.1,3.97,32.566,Western IIA trawl
NED1988097,124,1988-03-12,955,5Z2,41.616667,-66.466667,NA,NA,30,1.6,3.2,76.81,4.9,4.02,32.578,Western IIA trawl
NED1988097,125,1988-03-12,1135,5Z2,41.633333,-66.5,NA,NA,30,1.7,3.4,80.47,4.2,4.02,32.578,Western IIA trawl
NED1988097,126,1988-03-12,1335,5Z2,41.666667,-66.55,NA,NA,30,1.7,3.4,67.67,4.2,3.96,32.578,Western IIA trawl
NED1988097,127,1988-03-12,1615,5Z2,41.716667,-66.633333,NA,NA,30,1.8,3.6,64.01,4.2,4.03,32.588,Western IIA trawl
NED1988097,128,1988-03-12,1815,5Z2,41.683333,-66.633333,NA,NA,30,1.7,3.4,64.01,4.2,4.03,32.708,Western IIA trawl
NED1988097,129,1988-03-13,2135,5Z3,41.633333,-66.75,NA,NA,30,1.7,3.4,67.67,5.1,4.03,32.71,Western IIA trawl
NED1988097,130,1988-03-13,35,5Z2,41.683333,-66.716667,NA,NA,25,1.3,3.1,65.84,4.3,3.96,32.581,Western IIA trawl
NED1988097,132,1988-03-13,645,5Z2,41.9,-66.75,NA,NA,30,1.8,3.6,67.67,4.9,3.94,32.564,Western IIA trawl
NED1988097,133,1988-03-13,905,5Z2,41.883333,-66.833333,NA,NA,30,1.7,3.4,60.35,4.2,3.9,32.627,Western IIA trawl
NED1988097,134,1988-03-13,1145,5Z2,41.983333,-66.783333,NA,NA,30,1.8,3.6,65.84,4.2,3.46,32.565,Western IIA trawl
NED1988097,135,1988-03-13,1345,5Z2,42.133333,-67.016667,NA,NA,30,1.7,3.4,78.64,2.7,6.14,33.413,Western IIA trawl
NED1988097,136,1988-03-13,1445,5Z2,42.15,-66.95,NA,NA,30,1.7,3.4,84.12,2.7,5.43,33.14,Western IIA trawl
NED1988097,137,1988-03-13,1625,5Z1,42.166667,-66.75,NA,NA,30,1.6,3.2,146.3,3,7.36,34.295,Western IIA trawl
NED1988097,138,1988-03-13,1855,5Z2,41.95,-66.45,NA,NA,30,1.8,3.6,82.3,5.3,3.68,32.518,Western IIA trawl
NED1988097,139,1988-03-13,2045,5Z2,41.95,-66.383333,NA,NA,30,1.8,3.6,84.12,4.2,3.44,32.414,Western IIA trawl
NED1988097,140,1988-03-14,2335,5Z2,41.95,-66.266667,NA,NA,30,1.7,3.4,80.47,4,3.37,32.339,Western IIA trawl
NED1988097,141,1988-03-15,2335,5Z2,42,-66.316667,NA,NA,30,1.7,3.4,78.64,3,4.45,32.755,Western IIA trawl
NED1988097,142,1988-03-15,125,5Z2,42.016667,-66.383333,NA,NA,30,1.7,3.4,82.3,2.9,5.12,33.022,Western IIA trawl
NED1997254,67,1997-03-03,2146,5Z7,40.5705,-68.853333,40.541833,-68.857,30,1.72,3.44,65.84,5.87,5.86,32.269,Western IIA trawl
NED1997254,68,1997-03-03,2329,5Z7,40.484833,-68.704167,40.472833,-68.67,30,1.72,3.44,75.9,5.71,5.72,32.225,Western IIA trawl
NED1997254,69,1997-03-03,112,5Z8,40.355167,-68.664,40.329167,-68.6805,30,1.73,3.46,94.18,5.74,7.53,33.232,Western IIA trawl
NED1997254,70,1997-03-03,517,5Z8,40.074333,-69.288667,40.059333,-69.3225,30,1.76,3.52,97.84,5.18,10.4,34.156,Western IIA trawl
NED1997254,71,1997-03-03,746,5Z8,40.06,-69.662333,40.057667,-69.700167,30,1.73,3.46,110.64,6,13.38,35.28,Western IIA trawl
NED1997254,72,1997-03-03,950,5Z7,40.148333,-69.535,40.152,-69.497,28,1.73,3.71,88.7,NA,NA,NA,Western IIA trawl
NED1997254,74,1997-03-03,1733,5Z6,41.095333,-68.932,41.11,-68.908833,23,1.37,3.57,87.78,5.56,5.57,32.409,Western IIA trawl
NED1997254,75,1997-03-03,1923,5Z6,41.0565,-68.782167,41.032833,-68.756833,30,1.77,3.54,62.18,NA,NA,NA,Western IIA trawl
NED1997254,76,1997-03-04,2133,5Z6,41.044833,-68.640667,41.0145,-68.6415,30,1.82,3.64,55.78,5.49,5.53,32.158,Western IIA trawl
NED1997254,77,1997-03-04,2323,5Z6,41.0525,-68.591,41.023,-68.5955,30,1.78,3.56,55.78,NA,NA,NA,Western IIA trawl
NED1997254,78,1997-03-04,302,5Z6,41.2025,-68.308167,41.1755,-68.2915,30,1.76,3.52,43.89,5.29,5.3,32.187,Western IIA trawl
NED1997254,79,1997-03-04,502,5Z6,41.193333,-68.548833,41.184333,-68.587333,30,1.81,3.62,60.35,NA,NA,NA,Western IIA trawl
NED1997254,80,1997-03-04,621,5Z6,41.195667,-68.570833,41.219,-68.5575,30,1.53,3.04,62.18,5.43,5.45,32.205,Western IIA trawl
NED1997254,81,1997-03-04,901,5Z5,41.379667,-68.845667,41.409167,-68.850667,30,1.76,3.52,135.33,5.54,6.69,32.94,Western IIA trawl
NED1997254,83,1997-03-04,1356,5Z6,41.211,-69.374667,41.2395,-69.387,30,1.81,3.62,47.55,5.35,5.34,32.374,Western IIA trawl
NED1997254,86,1997-03-04,2042,5Z6,41.668167,-69.705333,41.685833,-69.735833,30,1.71,3.42,63.09,4.13,5.44,32.416,Western IIA trawl
NED1997254,88,1997-03-05,37,5Z6,41.9505,-69.875333,41.928333,-69.858667,25,1.52,3.65,57.61,4.04,5.22,32.378,Western IIA trawl
NED1997254,89,1997-03-05,230,5Z5,41.895,-69.6595,41.865833,-69.661167,30,1.75,3.5,169.16,5.07,7.43,33.686,Western IIA trawl
NED1997254,90,1997-03-05,628,5Z5,42.039333,-69.0075,42.016333,-68.976833,30,1.78,3.56,130.76,5.01,5.76,32.624,Western IIA trawl
NED1997254,91,1997-03-05,830,5Z5,41.8935,-68.808667,41.871333,-68.780833,30,1.79,3.58,159.11,5.13,7.02,33.25,Western IIA trawl
NED1997254,92,1997-03-05,1104,5Z5,41.964667,-68.436833,41.989,-68.416,30,1.74,3.48,175.56,5.16,7.8,33.994,Western IIA trawl
NED1997254,93,1997-03-05,1356,5Z3,41.955,-67.9975,41.971,-67.9635,30,1.78,3.56,174.65,5.15,8.04,34.243,Western IIA trawl
NED1997254,94,1997-03-05,1709,5Z3,41.8195,-68.0125,41.817833,-68.051,30,1.73,3.46,56.69,NA,NA,NA,Western IIA trawl
NED1997254,95,1997-03-05,1947,5Z3,42.038667,-67.643167,42.0505,-67.606667,30,1.76,3.52,88.7,4.96,4.96,32.428,Western IIA trawl
NED1997254,96,1997-03-06,2248,5Z2,42.103167,-67.080667,42.097333,-67.039333,30,1.84,3.68,57.61,4.77,4.78,32.337,Western IIA trawl
NED1997254,33,1997-02-28,422,5Z2,41.495833,-66.5215,41.480833,-66.485333,30,1.83,3.66,88.7,NA,NA,NA,Western IIA trawl
NED1997254,34,1997-02-28,643,5Z2,41.513333,-66.422,41.5255,-66.456,30,1.71,3.42,90.53,4.85,4.86,32.377,Western IIA trawl
NED1997254,35,1997-02-28,805,5Z2,41.5175,-66.401333,41.508,-66.363333,30,1.79,3.58,90.53,NA,NA,NA,Western IIA trawl
NED1997254,36,1997-02-28,916,5Z2,41.513167,-66.273667,41.515167,-66.235,30,1.71,3.42,87.78,NA,NA,NA,Western IIA trawl
NED1997254,37,1997-02-28,1040,5Z1,41.5895,-66.163,41.6145,-66.144167,30,1.73,3.46,96.01,4.52,4.73,32.334,Western IIA trawl
NED1997254,38,1997-02-28,1225,5Z2,41.499667,-66.21,41.478833,-66.237833,30,1.76,3.52,94.18,NA,NA,NA,Western IIA trawl
NED1997254,39,1997-02-28,1322,5Z2,41.478,-66.288667,41.478833,-66.327833,30,1.75,3.5,86.87,NA,NA,NA,Western IIA trawl
NED1997254,40,1997-02-28,1438,5Z2,41.421,-66.312833,41.395333,-66.331667,30,1.75,3.5,91.44,NA,NA,NA,Western IIA trawl
NED1997254,41,1997-02-28,1541,5Z1,41.375833,-66.323167,41.349,-66.321333,30,1.74,3.48,96.01,4.95,5.93,32.918,Western IIA trawl
NED1997254,42,1997-02-28,1654,5Z1,41.350167,-66.325667,41.3585,-66.362167,30,1.73,3.46,93.27,NA,NA,NA,Western IIA trawl
NED1997254,43,1997-02-28,1748,5Z1,41.348167,-66.396,41.342833,-66.433167,30,1.72,3.44,94.18,NA,NA,NA,Western IIA trawl
NED1997254,44,1997-02-28,1921,5Z4,41.317833,-66.497833,41.306,-66.533167,30,1.76,3.52,92.35,NA,NA,NA,Western IIA trawl
NED1997254,46,1997-03-01,2308,5Z4,41.106,-66.933,41.105167,-66.971333,30,1.75,3.5,67.67,4.58,4.59,32.243,Western IIA trawl
NED1997254,47,1997-03-01,121,5Z4,41.254,-66.807833,41.2775,-66.785167,30,1.75,3.5,72.24,4.64,4.64,32.258,Western IIA trawl
NED1997254,48,1997-03-01,323,5Z4,41.310167,-67.049167,41.315333,-67.087,30,1.73,3.46,60.35,4.59,4.61,32.248,Western IIA trawl
NED1997254,49,1997-03-01,516,5Z4,41.330333,-67.0835,41.358833,-67.081667,30,1.71,3.42,58.52,NA,NA,NA,Western IIA trawl
NED1997254,50,1997-03-01,655,5Z4,41.349,-66.979,41.341667,-66.9405,30,1.77,3.54,64.92,NA,NA,NA,Western IIA trawl
NED1997254,51,1997-03-01,820,5Z4,41.417,-66.9475,41.445333,-66.952833,30,1.72,3.44,63.09,NA,NA,NA,Western IIA trawl
NED1997254,52,1997-03-01,951,5Z4,41.437833,-66.803,41.434333,-66.764333,30,1.75,3.5,74.98,4.64,4.64,32.286,Western IIA trawl
NED1997254,53,1997-03-01,1110,5Z4,41.457333,-66.782667,41.484167,-66.797333,30,1.76,3.52,73.15,NA,NA,NA,Western IIA trawl
NED1997254,54,1997-03-01,1316,5Z3,41.543833,-66.909667,41.515167,-66.920333,30,1.77,3.54,64.01,4.65,4.63,32.296,Western IIA trawl
NED1997254,55,1997-03-01,1530,5Z3,41.6835,-67.138,41.6695,-67.107833,27,1.6,3.5,56.69,NA,NA,NA,Western IIA trawl
NED1997254,56,1997-03-01,1714,5Z3,41.623167,-67.290833,41.606667,-67.272167,21,1.3,3.71,49.38,4.84,4.85,32.274,Western IIA trawl
NED1997254,57,1997-03-01,1806,5Z3,41.591,-67.255,41.57,-67.250333,22,1.3,3.55,49.38,NA,NA,NA,Western IIA trawl
NED1997254,58,1997-03-01,2023,5Z3,41.365833,-67.562167,41.349167,-67.584667,24,1.44,3.6,38.4,4.68,4.68,32.224,Western IIA trawl
NED1997254,59,1997-03-01,1036,5Z3,41.535667,-67.745667,41.5105,-67.7285,30,1.68,3.45,34.75,NA,NA,NA,Western IIA trawl
NED1997254,60,1997-03-02,14,5Z3,41.445333,-67.8645,41.427333,-67.833833,30,1.74,3.48,37.49,4.83,4.84,32.225,Western IIA trawl
NED1997254,61,1997-03-02,248,5Z4,41.215833,-67.9425,41.190833,-67.925833,30,1.67,3.34,44.81,4.56,4.55,32.188,Western IIA trawl
NED1997254,62,1997-03-02,556,5Z4,40.933,-68.118,40.916667,-68.085333,30,1.76,3.52,40.23,4.71,4.71,32.167,Western IIA trawl
NED1997254,63,1997-03-02,846,5Z4,40.8545,-67.604167,40.851667,-67.566667,30,1.76,3.52,80.47,NA,NA,NA,Western IIA trawl
NED1997254,64,1997-03-02,1043,5Z4,40.814,-67.471167,40.815333,-67.433167,30,1.74,3.48,83.21,5.1,4.94,32.187,Western IIA trawl
NED1997254,65,1997-03-02,1443,5Z4,40.589333,-67.866667,40.593,-67.903167,30,1.82,3.64,88.7,5.08,6.12,32.808,Western IIA trawl
NED1997254,66,1997-03-02,1915,5Z7,40.724333,-68.556167,40.722833,-68.582,22,1.19,3.25,53.04,5.55,5.55,32.129,Western IIA trawl
NED1997254,45,1997-02-28,2059,5Z4,41.1605,-66.610167,41.131833,-66.624667,30,1.85,3.7,83.21,4.77,4.77,32.243,Western IIA trawl
NED1998773,24,1998-02-19,1132,5Z2,41.610833,-66.549333,41.593667,-66.521667,30,1.63,3.75,77.72,NA,NA,NA,Western IIA trawl
NED1998773,25,1998-02-19,1248,5Z2,41.536167,-66.490667,41.510167,-66.479667,30,1.63,3.26,87.78,3.84,NA,NA,Western IIA trawl
NED1998773,26,1998-02-19,1521,5Z2,41.677667,-66.241167,41.698667,-66.2145,30,1.76,3.52,87.78,2.48,4.76,32.713,Western IIA trawl
NED1998773,27,1998-02-19,1634,5Z2,41.724167,-66.262667,41.743667,-66.291833,30,1.78,3.56,85.95,NA,NA,NA,Western IIA trawl
NED1998773,28,1998-02-19,1740,5Z2,41.734167,-66.331667,41.721167,-66.363333,30,1.6,3.2,82.3,NA,NA,NA,Western IIA trawl
NED1998773,29,1998-02-19,1841,5Z2,41.7615,-66.326167,41.7805,-66.296,30,1.77,3.54,79.55,NA,NA,NA,Western IIA trawl
NED1998773,30,1998-02-19,1942,5Z2,41.772833,-66.335167,41.768833,-66.372167,30,1.74,3.48,79.55,4.02,4.72,32.451,Western IIA trawl
NED1998773,31,1998-02-20,2140,5Z2,41.8465,-66.476333,41.8605,-66.441333,30,1.8,3.6,78.64,NA,NA,NA,Western IIA trawl
NED1998773,32,1998-02-20,2302,5Z2,41.879833,-66.417833,41.908667,-66.416333,28,1.73,3.71,84.12,NA,NA,NA,Western IIA trawl
NED1998773,33,1998-02-20,59,5Z2,41.9375,-66.369833,41.941833,-66.336833,28,1.48,3.17,80.47,NA,NA,NA,Western IIA trawl
NED1998773,6,1998-02-18,153,5Z2,42.1095,-66.4165,42.098333,-66.38,30,1.75,3.5,86.87,NA,NA,NA,Western IIA trawl
NED1998773,7,1998-02-18,358,5Z2,42.0655,-66.519667,42.041333,-66.496,30,1.79,3.58,82.3,5.06,5.06,32.529,Western IIA trawl
NED1998773,8,1998-02-18,547,5Z2,41.986333,-66.476833,41.9605,-66.458333,30,1.77,3.54,75.9,NA,NA,NA,Western IIA trawl
NED1998773,9,1998-02-18,728,5Z2,42.0325,-66.399,42.008833,-66.374333,30,1.8,3.6,84.12,4.96,NA,NA,Western IIA trawl
NED1998773,10,1998-02-18,950,5Z2,42.0705,-66.705667,42.078167,-66.746,30,1.85,3.7,74.07,NA,NA,NA,Western IIA trawl
NED1998773,12,1998-02-18,1336,5Z1,42.161,-66.798667,42.160167,-66.766333,30,1.44,3.63,136.25,NA,NA,NA,Western IIA trawl
NED1998773,13,1998-02-18,1534,5Z2,42.076333,-66.745667,42.050833,-66.750167,30,1.55,3.52,73.15,NA,NA,NA,Western IIA trawl
NED1998773,14,1998-02-18,1843,5Z2,41.895833,-66.566,41.875167,-66.539833,30,1.71,3.42,70.41,NA,NA,NA,Western IIA trawl
NED1998773,15,1998-02-18,2052,5Z2,41.8245,-66.564667,41.842833,-66.594833,30,1.73,3.46,73.15,NA,NA,NA,Western IIA trawl
NED1998773,17,1998-02-19,58,5Z2,41.830833,-66.625333,41.808167,-66.603333,30,1.69,3.53,71.32,NA,NA,NA,Western IIA trawl
NED1998773,18,1998-02-19,227,5Z2,41.7755,-66.6955,41.764833,-66.727667,30,1.6,3.2,60.35,NA,NA,NA,Western IIA trawl
NED1998773,19,1998-02-19,441,5Z3,41.696333,-67.021333,41.6865,-67.0565,30,1.7,3.4,61.26,NA,NA,NA,Western IIA trawl
NED1998773,20,1998-02-19,637,5Z3,41.569167,-66.862667,41.552833,-66.831833,30,1.72,3.44,68.58,NA,NA,NA,Western IIA trawl
NED1998773,21,1998-02-19,823,5Z2,41.590667,-66.6365,41.616,-66.6455,30,1.57,3.14,76.81,NA,NA,NA,Western IIA trawl
NED1998773,23,1998-02-19,1027,5Z2,41.667333,-66.641667,41.641667,-66.619333,30,1.73,3.46,65.84,NA,NA,NA,Western IIA trawl
NED1998773,95,1998-02-25,1712,5Z1,42.1785,-67.106,42.187,-67.072667,30,1.57,3.14,152.7,5.01,7.58,33.512,Western IIA trawl
NED1998773,96,1998-02-25,1853,5Z2,42.121833,-67.0445,42.140167,-67.012667,30,1.8,3.6,65.84,4.68,5.84,32.564,Western IIA trawl
NED1998773,97,1998-02-25,2014,5Z2,42.111,-66.971333,42.131833,-66.941333,30,1.84,3.68,64.01,NA,NA,NA,Western IIA trawl
NED1998773,98,1998-02-26,2110,5Z2,42.097167,-66.922333,42.075833,-66.909667,25,1.4,3.36,63.09,NA,NA,NA,Western IIA trawl
NED1998773,99,1998-02-26,2310,5Z2,42.067333,-66.883333,42.0505,-66.8445,30,2,4,66.75,NA,NA,NA,Western IIA trawl
NED1998773,100,1998-02-26,20,5Z2,42.1065,-66.796333,42.095833,-66.758,30,1.83,3.66,69.49,NA,NA,NA,Western IIA trawl
NED1998773,80,1998-02-23,2045,5Z6,41.426,-69.4115,41.398667,-69.398333,30,1.73,3.46,39.32,4.42,4.43,32.183,Western IIA trawl
NED1998773,81,1998-02-24,2254,5Z5,41.545333,-69.315,41.560667,-69.342667,28,1.58,3.39,116.13,NA,NA,NA,Western IIA trawl
NED1998773,82,1998-02-24,118,5Z5,41.677,-69.37,41.694667,-69.365167,20,1.12,3.36,175.56,5.13,5.56,32.564,Western IIA trawl
NED1998773,84,1998-02-24,1636,5Z5,41.969833,-68.587667,41.997833,-68.589333,30,1.69,3.78,167.34,NA,NA,NA,Western IIA trawl
NED1998773,85,1998-02-24,2039,5Z3,41.767,-68.13,41.789167,-68.0995,30,1.91,3.82,47.55,NA,NA,NA,Western IIA trawl
NED1998773,86,1998-02-25,2315,5Z3,41.713,-68.060333,41.723833,-68.021833,30,1.85,3.7,32.92,NA,NA,NA,Western IIA trawl
NED1998773,87,1998-02-25,56,5Z3,41.8665,-67.92,41.878167,-67.887333,30,1.64,3.28,53.04,5.09,5.15,32.453,Western IIA trawl
NED1998773,88,1998-02-25,226,5Z3,41.816,-67.775333,41.831167,-67.746333,30,1.58,3.48,33.83,NA,NA,NA,Western IIA trawl
NED1990133,1,1990-02-21,1035,5Z1,41.933667,-65.817167,41.955333,-65.830333,30,1.3,2.6,177.39,1.22,6.82,34.897,Western IIA trawl
NED1990133,2,1990-02-21,1235,5Z1,41.9695,-65.930333,41.983333,-65.962167,30,1.7,3.4,107.9,2.7,5.3,33.617,Western IIA trawl
NED1990133,3,1990-02-21,1425,5Z1,41.941,-66.039,41.940167,-66.0695,30,1.4,2.8,93.27,2.2,4.32,33.273,Western IIA trawl
NED1990133,4,1990-02-21,1545,5Z2,41.975333,-66.154667,41.996667,-66.178667,30,1.7,3.4,87.78,2.5,5.16,33.317,Western IIA trawl
NED1990133,5,1990-02-21,1755,5Z2,42.021,-66.199333,42.025667,-66.2375,30,1.7,3.4,84.12,1.81,5.1,33.355,Western IIA trawl
NED1990133,6,1990-02-21,1915,5Z2,41.986333,-66.247,41.9595,-66.244,30,1.6,3.2,78.64,2.8,4.6,33.232,Western IIA trawl
NED1990133,7,1990-02-22,2105,5Z2,41.905833,-66.214833,41.882167,-66.191,30,1.7,3.4,82.3,3.44,4.81,33.24,Western IIA trawl
NED1990133,8,1990-02-22,2325,5Z2,41.849833,-66.161833,41.8355,-66.192167,30,1.6,3.2,80.47,3.9,NA,33.247,Western IIA trawl
NED1990133,9,1990-02-22,225,5Z2,41.813333,-66.1255,41.786167,-66.111833,30,1.7,3.4,87.78,3.9,4.68,33.158,Western IIA trawl
NED1990133,10,1990-02-22,425,5Z1,41.767667,-66.062333,41.762833,-66.0255,30,1.7,3.4,95.1,4,NA,33.153,Western IIA trawl
NED1990133,11,1990-02-22,615,5Z1,41.690333,-66.080167,41.661167,-66.085667,30,1.9,3.8,98.76,4.69,4.78,33.153,Western IIA trawl
NED1990133,12,1990-02-22,735,5Z1,41.687167,-66.000667000000007,41.705833,-65.967167,30,1.8,3.6,98.76,3.4,4.16,32.874,Western IIA trawl
NED1990133,13,1990-02-22,855,5Z1,41.725,-65.9,41.732333,-65.863,30,1.7,3.4,117.04,2.09,5.99,33.669,Western IIA trawl
NED1990133,14,1990-02-22,1025,5Z1,41.809667,-65.759,41.838,-65.7595,30,1.8,3.6,160.93,1.9,7.03,34.038,Western IIA trawl
NED1990133,15,1990-02-22,1235,5Z1,41.789333,-65.7535,41.7625,-65.753833,30,1.7,3.4,168.25,2.2,8.47,34.903,Western IIA trawl
NED1990133,16,1990-02-22,1445,5Z1,41.729167,-65.799333,41.7145,-65.83,30,1.7,3.4,131.67,2.7,5,33.381,Western IIA trawl
NED1990133,17,1990-02-22,1625,5Z1,41.691833,-65.9095,41.678833,-65.942333,30,1.6,3.2,107.9,2.04,4.72,33.046,Western IIA trawl
NED1990133,18,1990-02-22,1825,5Z1,41.651667,-66.070167,41.637333,-66.104833,30,1.7,3.4,96.93,5.2,4.7,33.257,Western IIA trawl
NED1990133,19,1990-02-22,1935,5Z1,41.621167,-66.092333,41.602667,-66.064833,30,1.7,3.4,93.27,3.5,NA,NA,Western IIA trawl
NED1990133,20,1990-02-23,2115,5Z1,41.569,-66.1015,41.547,-66.126333,30,1.7,3.4,96.93,3.6,5.05,33.229,Western IIA trawl
NED1990133,21,1990-02-23,2235,5Z1,41.4855,-66.140667,41.457333,-66.144333,30,1.6,3.2,107.9,2.9,6.38,33.793,Western IIA trawl
NED1990133,22,1990-02-23,15,5Z1,41.464,-66.120333,41.487167,-66.096333,30,1.8,3.6,102.41,3.6,6.29,33.751,Western IIA trawl
NED1990133,23,1990-02-23,205,5Z1,41.458167,-66.068667,41.429333,-66.071167,30,1.7,3.4,133.5,3,NA,33.976,Western IIA trawl
NED1990133,25,1990-02-23,645,5Z1,41.4385,-66.217167,41.465833,-66.203333,30,1.8,3.6,102.41,5.1,5.09,NA,Western IIA trawl
NED1990133,26,1990-02-23,925,5Z2,41.442333,-66.298167,41.466667,-66.319,30,1.7,3.4,89.61,5.15,NA,NA,Western IIA trawl
NED1990133,27,1990-02-23,1215,5Z1,41.385167,-66.301833,41.360167,-66.317833,30,1.7,3.4,96.93,4.79,NA,NA,Western IIA trawl
NED1990133,28,1990-02-23,1355,5Z1,41.3155,-66.320167,41.297,-66.346667,30,1.6,3.2,93.27,4.69,NA,NA,Western IIA trawl
NED1990133,29,1990-02-23,1535,5Z4,41.275333,-66.418833,41.264833,-66.455333,30,1.7,3.4,95.1,5,NA,NA,Western IIA trawl
NED1990133,31,1990-02-23,2045,5Z4,41.294333,-66.609833,41.325167,-66.611833,30,1.9,3.8,82.3,5.4,NA,33.151,Western IIA trawl
NED1990133,32,1990-02-24,2255,5Z3,41.5185,-66.708167,41.545833,-66.705333,30,1.7,3.4,71.32,5.3,4.73,33.203,Western IIA trawl
NED1990133,33,1990-02-24,5,5Z2,41.559167,-66.626667,41.561833,-66.586,30,1.8,3.6,78.64,5.3,4.81,33.217,Western IIA trawl
NED1990133,34,1990-02-24,245,5Z2,41.586,-66.502167,41.6105,-66.516833,30,1.6,3.2,78.64,5.2,NA,33.237,Western IIA trawl
TEM1993134,50,1993-03-16,2032,5Z4,41.192833,-67.652667,41.1835,-67.614,30,1.8,3.6,45.72,3.3,3.17,32.494,Western IIA trawl
TEM1993134,51,1993-03-17,25,5Z4,40.981,-66.974667,40.9785,-66.937333,30,1.8,3.6,71.32,4,4.1,32.609,Western IIA trawl
TEM1993134,52,1993-03-17,230,5Z4,40.9185,-66.925833,40.8915,-66.915667,30,1.8,3.6,87.78,4,6.38,33.417,Western IIA trawl
TEM1993134,53,1993-03-17,512,5Z8,40.761333,-66.935833,40.775333,-66.9015,30,1.8,3.6,108.81,4.29,10.39,34.716,Western IIA trawl
TEM1993134,54,1993-03-17,754,5Z8,40.8505,-66.721,40.871167,-66.691167,30,1.9,3.8,112.47,4.19,9.49,34.379,Western IIA trawl
TEM1993134,55,1993-03-17,1106,5Z4,41.228167,-66.529833,41.216667,-66.495667,30,1.7,3.4,90.53,3.88,4.19,32.692,Western IIA trawl
TEM1993134,56,1993-03-17,1344,5Z4,41.349333,-66.799833,41.3585,-66.764,30,1.8,3.6,74.07,3.69,3.6,32.471,Western IIA trawl
TEM1993134,57,1993-03-17,1553,5Z4,41.449,-66.562667,41.424833,-66.5425,30,1.7,3.4,88.7,3.5,3.63,32.47,Western IIA trawl
TEM1993134,58,1993-03-17,1732,5Z2,41.385833,-66.465333,41.370667,-66.436,30,1.6,3.2,90.53,3.5,4.01,32.624,Western IIA trawl
TEM1993134,59,1993-03-17,1940,5Z1,41.296167,-66.232333,41.323833,-66.224333,30,1.7,3.4,137.16,3.73,9.68,34.947,Western IIA trawl
TEM1993134,60,1993-03-18,2109,5Z1,41.354167,-66.284333,41.384,-66.281167,30,1.8,3.6,103.33,3.8,7.88,34.406,Western IIA trawl
TEM1993134,61,1993-03-18,2245,5Z2,41.433333,-66.283667,41.455667,-66.282333,30,1.3,2.6,89.61,4,4.68,32.888,Western IIA trawl
TEM1993134,62,1993-03-18,15,5Z2,41.470333,-66.228,41.490833,-66.199333,30,1.8,3.6,95.1,3.69,4.63,32.894,Western IIA trawl
TEM1993134,63,1993-03-18,218,5Z2,41.513833,-66.376667,41.5325,-66.351,30,1.7,3.4,90.53,4.1,3.64,32.48,Western IIA trawl
TEM1993134,64,1993-03-18,406,5Z2,41.533333,-66.338667,41.519167,-66.309833,30,1.6,3.2,89.61,3.6,3.67,32.483,Western IIA trawl
TEM1993134,65,1993-03-18,525,5Z2,41.521167,-66.270667,41.5205,-66.233833,30,1.8,3.6,87.78,3.5,4.79,32.949,Western IIA trawl
TEM1993134,66,1993-03-18,739,5Z1,41.5225,-66.055,41.550833,-66.040833,30,1.8,3.6,109.73,3.6,7,33.913,Western IIA trawl
