MISSION,SETNO,SPEC,TOTWGT,TOTNO
NED2013002,25,203,2.05,6
NED2019002,25,203,8.63,15
TEL2005545,25,203,28.5,42
TEL2016002,25,203,2.27,4
TEM2007685,25,203,12.45,17
VEN2018002,25,203,42.28,88
HAM1982072,26,203,18,50
NED1987077,26,203,30,56
NED1990133,26,203,2,2
NED1992165,26,203,9,13
NED1994200,26,203,1,1
NED1995216,26,203,2,3
NED1996237,26,203,10.6,14
NED1997254,26,203,1.6,2
NED2001003,26,203,6.76,10
NED2002002,26,203,10.04,16
NED2003002,26,203,2.07,3
NED2009841,26,203,3.19,5
NED2012002,26,203,0.626,1
NED2014002,26,203,2.08,4
NED2019002,26,203,2.82,5
TEL2005545,26,203,12.55,21
TEL2016002,26,203,2.9,5
TEL2020002,26,203,0.7095,2
TEM2007685,26,203,9.3,13
VEN2018002,26,203,89.89,179
HAM1982072,27,203,13,27
NED1986059,27,203,4,12
NED1987077,27,203,5,8
NED1988097,27,203,1,1
NED1989116,27,203,12,17
NED1992165,27,203,5,6
NED1996237,27,203,27.9,35
NED1998773,27,203,0.73,1
NED2002002,27,203,4.59,10
NED2012002,27,203,0.666,2
NED2013002,27,203,0.42,1
NED2014002,27,203,1.256,2
NED2019002,27,203,0.578,1
TEL2005545,27,203,58.35,95
TEL2016002,27,203,9.45,18
TEL2016003,27,203,4.12,6
TEM1993134,27,203,13,17
TEM2004004,27,203,1.35,2
TEM2007685,27,203,18.85,27
VEN2018002,27,203,1.162,2
NED1985041,28,203,7,16
NED1986059,28,203,10,85
NED1987077,28,203,15,24
NED1988097,28,203,3,3
NED1989116,28,203,5,8
NED1992165,28,203,22,26
NED1995216,28,203,0,1
NED1996237,28,203,17.4,23
NED1997254,28,203,0.73,1
NED1999871,28,203,0.6,1
NED2000965,28,203,0.56,1
NED2002002,28,203,3.19,5
NED2003002,28,203,1.005,2
NED2009841,28,203,20.06,27
NED2014002,28,203,0.578,1
NED2014101,28,203,19.39,30
NED2019002,28,203,0.398,1
TEL2016002,28,203,5,9
TEL2016003,28,203,3.93,6
TEL2017002,28,203,0.485,1
TEL2020002,28,203,4.43,6
TEM2004004,28,203,1.2,2
TEM2007685,28,203,12.55,17
VEN2018002,28,203,1.21,2
HAM1982071,29,203,12,24
HAM1982072,29,203,3,5
NED1986059,29,203,13,39
NED1987077,29,203,6,10
NED1988097,29,203,1,1
NED1989116,29,203,4,5
NED1990133,29,203,0,1
NED1992165,29,203,7,9
NED1994200,29,203,1,2
NED1996237,29,203,13.5,20
NED1998773,29,203,12.8,18
NED1999871,29,203,2.06,3
NED2000965,29,203,2.32,3
NED2001003,29,203,1.57,3
NED2002002,29,203,10.82,13
NED2003002,29,203,1.57,2
NED2005001,29,203,0.6,1
NED2009841,29,203,6.77,10
NED2010001,29,203,0.276,1
NED2012002,29,203,1.29,2
NED2014002,29,203,1.264,2
NED2014101,29,203,25.89,42
TEL2016003,29,203,4.06,6
TEL2020002,29,203,3.46,5
TEL2020102,29,203,0.836,1
TEM1993134,29,203,6,8
TEM2007685,29,203,1,1
TEM2008775,29,203,0.84,1
VEN2018002,29,203,0.428,1
HAM1982071,30,203,1,1
NED1986059,30,203,16,27
NED1987077,30,203,6,12
NED1988097,30,203,1,1
NED1989116,30,203,6,9
NED1990133,30,203,3,5
NED1994200,30,203,1,1
NED1995216,30,203,1,1
NED1996237,30,203,23.56,34
NED1997254,30,203,22.44,31
NED1998773,30,203,8.4,11
NED1999871,30,203,1.04,2
NED2000965,30,203,1.73,2
NED2002002,30,203,35.8,54
NED2003002,30,203,1.33,2
NED2005001,30,203,3.33,5
NED2006001,30,203,0.59,1
NED2009841,30,203,3.83,5
NED2011002,30,203,0.708,1
NED2012002,30,203,5.38,11
NED2013002,30,203,4.77,12
NED2014002,30,203,3.01,7
NED2014101,30,203,0.478,1
TEL2016003,30,203,0.634,1
TEL2017002,30,203,59.82,112
TEL2020002,30,203,0.692,1
TEM1993134,30,203,5,6
TEM2004004,30,203,56.85,85
TEM2007685,30,203,0.75,1
VEN2018002,30,203,0.69,2
HAM1982072,31,203,2,2
NED1986059,31,203,37,58
NED1988097,31,203,1,1
NED1989116,31,203,2,2
NED1990133,31,203,94,157
NED1995216,31,203,1,2
NED1996237,31,203,3.43,5
NED1997254,31,203,22.33,30
NED1998773,31,203,27.2,38
NED1999871,31,203,2.96,4
NED2002002,31,203,0.55,2
NED2003002,31,203,0.765,2
NED2005001,31,203,5.91,9
NED2006001,31,203,12.09,19
NED2009841,31,203,1.3,2
NED2010001,31,203,0.825,5
NED2012002,31,203,9.24,5
NED2014002,31,203,1.46,3
NED2014101,31,203,47.1,88
NED2015002,31,203,0.476,1
TEL2017002,31,203,1.97,4
TEL2020102,31,203,1.094,3
TEM1993134,31,203,5,7
TEM2004004,31,203,18.248,25
TEM2007685,31,203,8.2,11
HAM1983095,32,203,4,5
NED1986059,32,203,5,13
NED1988097,32,203,79,164
NED1990133,32,203,33,59
NED1991148,32,203,1,1
NED1994200,32,203,11,16
NED1995216,32,203,24,33
NED1997254,32,203,20.57,31
NED1998773,32,203,8.34,12
NED1999871,32,203,21.49,30
NED2001003,32,203,12,18
NED2003002,32,203,54.97,84
NED2005001,32,203,2.18,3
NED2006001,32,203,2.77,5
NED2011002,32,203,0.694,1
NED2012002,32,203,18.94,35
NED2013002,32,203,2.49,4
NED2014002,32,203,0.404,1
NED2014101,32,203,44.68,79
NED2015002,32,203,31.64,63
NED2019002,32,203,2.432,4
NED2019102,32,203,7.47,14
TEL2017002,32,203,30.94,51
TEM1993134,32,203,42,58
TEM2004004,32,203,16,23
TEM2007685,32,203,14.55,19
NED1986059,33,203,1,2
NED1988097,33,203,95,188
NED1989116,33,203,1,1
NED1990133,33,203,52,84
NED1991148,33,203,2,2
NED1994200,33,203,20,35
NED1995216,33,203,9,12
NED1997254,33,203,10.35,21
NED1998773,33,203,24.07,34
NED1999871,33,203,58.8,84
NED2000965,33,203,11.21,17
NED2001003,33,203,0.9,1
NED2002002,33,203,0.74,1
NED2003002,33,203,54.4,75
NED2005001,33,203,1.81,3
NED2006001,33,203,4.67,7
NED2010001,33,203,1.01,12
NED2012002,33,203,10.46,25
NED2014002,33,203,1,2
NED2014101,33,203,18.44,29
NED2015002,33,203,8.03,18
NED2019002,33,203,12.083,23
NED2019102,33,203,7.365,14
TEL2017002,33,203,6.64,11
TEL2020002,33,203,0.51,1
TEL2020102,33,203,15.57,28
TEM2004004,33,203,3.25,5
TEM2007685,33,203,7.4,10
NED1988097,34,203,28,76
NED1990133,34,203,32,56
NED1994200,34,203,11,16
NED1995216,34,203,12,18
NED1996237,34,203,2.33,3
NED1997254,34,203,5.42,8
NED1998773,34,203,72.8,95
NED1999871,34,203,60.51,91
NED2000965,34,203,0.48,1
NED2002002,34,203,0.595,1
NED2003002,34,203,55.48,76
NED2005001,34,203,4.35,8
NED2006001,34,203,7.44,12
NED2010001,34,203,35.58,97
NED2011002,34,203,1.89,3
NED2012002,34,203,8.37,37
NED2014101,34,203,22.46,36
NED2015002,34,203,14.63,35
NED2019002,34,203,6.04,11
NED2019102,34,203,7.55,18
TEL2020102,34,203,26.62,45
TEM2007685,34,203,2.5,3
VEN2018002,34,203,7.6,13
NED1988097,35,203,32,78
NED1989116,35,203,1,1
NED1990133,35,203,18,28
NED1991148,35,203,23,32
NED1994200,35,203,40,58
NED1995216,35,203,6,9
NED1998773,35,203,4.83,6
NED1999871,35,203,77.67,117
NED2000965,35,203,7.06,9
NED2002002,35,203,0.71,1
NED2003002,35,203,30.1,43
NED2006001,35,203,1.94,3
NED2010001,35,203,4.83,8
NED2013002,35,203,7.53,14
NED2014002,35,203,0.74,1
NED2014101,35,203,2.38,3
NED2015002,35,203,13.59,33
NED2019002,35,203,11.25,25
NED2019102,35,203,1.83,4
TEL2016002,35,203,16.4,29
TEL2020102,35,203,30.36,51
TEM1993134,35,203,3,5
TEM2004004,35,203,5.8,9
VEN2018002,35,203,4.17,8
HAM1979014,36,203,1,2
NED1987077,36,203,1,2
NED1988097,36,203,31,68
NED1990133,36,203,12,6
NED1991148,36,203,44,44
NED1994200,36,203,3,5
NED1995216,36,203,6,8
NED1998773,36,203,2.7,3
NED1999871,36,203,40.08,59
NED2000965,36,203,9.85,13
NED2001003,36,203,0.635,1
NED2003002,36,203,5.09,7
NED2005001,36,203,0.51,1
NED2006001,36,203,0.57,1
NED2010001,36,203,2.09,26
NED2013002,36,203,3.05,8
NED2015002,36,203,0.958,2
NED2019002,36,203,4.102,9
TEL2016002,36,203,10.82,18
TEL2016003,36,203,44.4,71
TEL2020002,36,203,0.65,1
TEL2020102,36,203,12.7,23
TEM2004004,36,203,0.7,1
TEM2008775,36,203,0.678,1
VEN2018002,36,203,4.98,9
HAM1979014,37,203,0,1
NED1986059,37,203,0,1
NED1987077,37,203,11,18
NED1988097,37,203,10,22
NED1989116,37,203,0,1
NED1991148,37,203,41,63
NED1992165,37,203,7,8
NED1994200,37,203,3,5
NED1995216,37,203,16,22
NED1996237,37,203,5.81,9
NED1997254,37,203,0.85,1
NED1999871,37,203,30.81,47
NED2000965,37,203,4.14,6
NED2001003,37,203,1.45,2
NED2003002,37,203,7.5,11
NED2006001,37,203,0.666,1
NED2009841,37,203,7.94,10
NED2010001,37,203,11.48,121
NED2011002,37,203,6.21,9
NED2013002,37,203,1.22,3
NED2019002,37,203,1.418,3
NED2019102,37,203,1.262,2
TEL2016002,37,203,4.14,8
TEL2016003,37,203,1.332,2
TEM1993134,37,203,1,2
TEM2008775,37,203,0.645,1
VEN2018002,37,203,8.56,16
NED1984024,38,203,3,4
NED1986059,38,203,26,83
NED1987077,38,203,29,63
NED1988097,38,203,5,11
NED1991148,38,203,1,2
NED1992165,38,203,12,15
NED1995216,38,203,8,12
NED1996237,38,203,14.44,19
NED1997254,38,203,0.75,1
NED1999871,38,203,12.92,19
NED2000965,38,203,3.64,5
NED2001003,38,203,4.51,6
NED2002002,38,203,2.59,4
NED2003002,38,203,15,21
NED2009841,38,203,52.54,70
NED2010001,38,203,4.07,30
NED2011002,38,203,0.788,1
NED2013002,38,203,0.674,1
NED2014002,38,203,0.362,1
NED2015002,38,203,0.68,2
NED2019002,38,203,1.32,3
NED2019102,38,203,0.648,1
TEL2016002,38,203,2.89,5
TEM1993134,38,203,2,2
VEN2018002,38,203,6.1,10
NED1984024,39,203,1,1
NED1986059,39,203,11,27
NED1987077,39,203,6,16
NED1988097,39,203,3,13
NED1989116,39,203,23,57
NED1992165,39,203,10,13
NED1994200,39,203,2,3
NED1995216,39,203,2,3
NED1996237,39,203,20.47,26
NED1997254,39,203,0.87,1
NED1998773,39,203,1.65,3
NED1999871,39,203,2.95,5
NED2000965,39,203,1.67,2
NED2001003,39,203,12.57,19
NED2002002,39,203,3.31,5
NED2003002,39,203,5.8,8
NED2005001,39,203,0.55,1
NED2009841,39,203,26.52,35
NED2010001,39,203,1.74,2
NED2014002,39,203,0.42,1
NED2015002,39,203,16.64,33
NED2019002,39,203,0.384,1
NED2019102,39,203,0.679,2
TEL2016002,39,203,1.15,2
TEL2017002,39,203,0.585,1
TEL2020002,39,203,0.76,1
TEL2020102,39,203,6.23,7
TEM1993134,39,203,52,79
TEM2007685,39,203,3.05,4
VEN2018002,39,203,2.73,5
HAM1980034,40,203,3,7
HAM1983095,40,203,1,1
NED1986059,40,203,26,52
NED1987077,40,203,1,3
NED1988097,40,203,2,6
NED1989116,40,203,60,133
NED1992165,40,203,16,25
NED1994200,40,203,4,7
NED1996237,40,203,13.31,18
NED1997254,40,203,0.72,1
NED1999871,40,203,0.67,1
NED2000965,40,203,0.89,1
NED2001003,40,203,9.75,14
NED2002002,40,203,8.28,13
NED2003002,40,203,7.06,10
NED2009841,40,203,3.55,20
NED2010001,40,203,1.16,5
NED2012002,40,203,1.88,4
NED2013002,40,203,0.336,1
NED2014002,40,203,0.33,1
NED2015002,40,203,5.35,13
NED2019002,40,203,0.574,1
TEL2016002,40,203,0.5,1
TEL2020002,40,203,0.36,1
TEL2020102,40,203,3.33,5
TEM1993134,40,203,29,40
TEM2007685,40,203,5.5,8
TEM2008775,40,203,6.6,8
VEN2018002,40,203,6.34,12
HAM1979014,41,203,4,6
HAM1981049,41,203,3,3
NED1986059,41,203,25,40
NED1987077,41,203,1,1
NED1989116,41,203,18,30
NED1990133,41,203,13,17
NED1992165,41,203,2,3
NED1994200,41,203,3,6
NED1996237,41,203,7.62,11
NED1997254,41,203,1.28,2
NED1999871,41,203,2.73,4
NED2001003,41,203,22.47,32
NED2002002,41,203,0.63,1
NED2003002,41,203,3.78,5
NED2005001,41,203,3.67,6
NED2009841,41,203,0.22,3
NED2012002,41,203,2.24,4
NED2013002,41,203,0.666,1
NED2014101,41,203,10.26,18
NED2015002,41,203,0.466,1
NED2019002,41,203,0.456,1
TEL2020002,41,203,1.146,2
TEL2020102,41,203,6.04,11
TEM1993134,41,203,14,20
TEM2004004,41,203,7.75,14
TEM2007685,41,203,1.55,2
TEM2008775,41,203,11.4,15
VEN2018002,41,203,0.628,1
NED1986059,42,203,4,11
NED1988097,42,203,3,5
NED1989116,42,203,25,47
NED1990133,42,203,26,32
NED1991148,42,203,1,1
NED1992165,42,203,1,1
NED1994200,42,203,3,6
NED1995216,42,203,1,1
NED1996237,42,203,9.36,12
NED1998773,42,203,6.5,9
NED2001003,42,203,14.66,22
NED2002002,42,203,5.3,8
NED2005001,42,203,3,4
NED2009841,42,203,0.736,1
NED2011002,42,203,0.682,1
NED2012002,42,203,0.528,1
NED2014002,42,203,7.69,17
NED2014101,42,203,2.23,4
NED2019002,42,203,0.902,2
TEL2017002,42,203,6.94,13
TEL2020002,42,203,12.41,26
TEL2020102,42,203,0.698,1
TEM1993134,42,203,13,22
TEM2004004,42,203,12.4,19
TEM2007685,42,203,0.7,1
TEM2008775,42,203,12.85,16
VEN2018002,42,203,0.552,1
NED1984024,43,203,2,4
NED1988097,43,203,3,3
NED1989116,43,203,7,13
NED1991148,43,203,1,1
NED1994200,43,203,10,19
NED1996237,43,203,13.72,17
NED1997254,43,203,0.98,1
NED1998773,43,203,0.6,1
NED2001003,43,203,8.37,12
NED2002002,43,203,12.17,17
NED2005001,43,203,10.19,7
NED2009841,43,203,0.652,1
NED2012002,43,203,2.54,7
NED2014002,43,203,25.22,57
NED2015002,43,203,0.424,1
TEL2017002,43,203,5.34,8
TEL2020002,43,203,5.98,12
TEM1993134,43,203,57,78
TEM2004004,43,203,10.2,15
TEM2007685,43,203,0.59,1
TEM2008775,43,203,5.6,7
VEN2018002,43,203,0.428,1
HAM1981049,44,203,2,3
NED1984024,44,203,1,2
NED1988097,44,203,9,17
NED1989116,44,203,5,14
NED1990133,44,203,1,1
NED1994200,44,203,1,5
NED1995216,44,203,38,57
NED1996237,44,203,3.11,4
NED1997254,44,203,21.77,29
NED1998773,44,203,0.8,1
NED1999871,44,203,1.44,2
NED2000965,44,203,0.51,1
NED2001003,44,203,16.79,24
NED2002002,44,203,0.565,1
NED2003002,44,203,1.35,2
NED2005001,44,203,7.46,13
NED2006001,44,203,4.71,8
NED2009841,44,203,0.74,1
NED2012002,44,203,2.66,10
NED2014002,44,203,2.52,7
NED2014101,44,203,1.41,2
NED2015002,44,203,0.498,1
NED2019002,44,203,0.516,1
TEL2017002,44,203,20.26,29
TEM1993134,44,203,8,12
TEM2004004,44,203,7.25,10
TEM2007685,44,203,0.635,1
NED1987077,45,203,8,10
NED1988097,45,203,12,25
NED1990133,45,203,1,1
NED1991148,45,203,6,9
NED1995216,45,203,14,23
NED1996237,45,203,0.82,1
NED1997254,45,203,13.23,18
NED1998773,45,203,18.86,26
NED2000965,45,203,2.79,4
NED2001003,45,203,1.94,3
NED2003002,45,203,0.685,1
NED2006001,45,203,15.7,26
NED2009841,45,203,1.07,2
NED2011002,45,203,7.88,11
NED2012002,45,203,21.36,41
NED2013002,45,203,2.448,5
NED2014002,45,203,80.93,160
NED2014101,45,203,4.1,6
NED2019002,45,203,3.58,7
TEL2016002,45,203,11.89,22
TEL2017002,45,203,0.685,1
TEM1993134,45,203,1,2
TEM2004004,45,203,1.7,2
VEN2018002,45,203,0.548,1
HAM1980034,46,203,0,1
NED1988097,46,203,21,34
NED1989116,46,203,1,1
NED1990133,46,203,1,2
NED1992165,46,203,7,13
NED1995216,46,203,17,32
NED1997254,46,203,17.24,28
NED1998773,46,203,18.33,27
NED2000965,46,203,1.91,2
NED2002002,46,203,0.765,1
NED2005001,46,203,1.28,2
NED2006001,46,203,15.85,25
NED2009841,46,203,18.95,32
NED2010001,46,203,67.36,110
NED2012002,46,203,1.84,2
NED2013002,46,203,0.839,2
NED2014002,46,203,4.22,9
NED2014101,46,203,2.81,4
NED2015002,46,203,0.405,1
NED2019002,46,203,1.044,2
TEL2016002,46,203,68.108,125
TEM1993134,46,203,2,3
TEM2004004,46,203,0.9,1
NED1988097,47,203,17,27
NED1990133,47,203,3,4
NED1991148,47,203,36,58
NED1992165,47,203,9,15
NED1995216,47,203,8,16
NED1996237,47,203,1.26,2
NED1997254,47,203,3.47,6
NED1998773,47,203,19.32,27
NED1999871,47,203,16.97,27
NED2000965,47,203,5.18,8
NED2003002,47,203,0.71,1
NED2005001,47,203,1.47,2
NED2006001,47,203,14.93,25
NED2009841,47,203,44.71,66
NED2014002,47,203,0.285,1
TEL2016002,47,203,7.98,15
TEM1993134,47,203,30,49
TEM2004004,47,203,0.65,1
TEM2007685,47,203,0.785,1
HAM1979014,48,203,0,1
NED1987077,48,203,4,5
NED1988097,48,203,16,31
NED1990133,48,203,21,36
NED1991148,48,203,15,29
NED1992165,48,203,17,29
NED1995216,48,203,6,9
NED1996237,48,203,0.46,1
NED1997254,48,203,19.64,30
NED1998773,48,203,12.7,19
NED1999871,48,203,27.54,42
NED2000965,48,203,3.53,5
NED2002002,48,203,0.84,1
NED2003002,48,203,1.32,2
NED2005001,48,203,0.485,1
NED2006001,48,203,9.09,14
NED2009841,48,203,60.67,95
NED2010001,48,203,0.44,1
NED2013002,48,203,12.19,38
NED2019102,48,203,0.636,2
TEL2016002,48,203,0.434,1
TEM1993134,48,203,15,24
TEM2004004,48,203,0.675,1
TEM2007685,48,203,7.8,11
TEM2008775,48,203,7.2,9
HAM1979014,49,203,11,14
NED1987077,49,203,8,9
NED1988097,49,203,8,12
NED1990133,49,203,39,61
NED1991148,49,203,3,8
NED1992165,49,203,25,43
NED1995216,49,203,1,4
NED1997254,49,203,48.91,74
NED1998773,49,203,2.2,4
NED1999871,49,203,23.93,35
NED2000965,49,203,8.11,11
NED2002002,49,203,0.64,1
NED2003002,49,203,29.91,43
NED2005001,49,203,2.06,3
NED2006001,49,203,13.11,14
NED2009841,49,203,65.76,99
NED2015002,49,203,7.44,16
TEM1993134,49,203,8,12
TEM2004004,49,203,8.95,14
TEM2007685,49,203,1.205,2
VEN2018002,49,203,6.72,11
HAM1979014,50,203,3,5
NED1987077,50,203,3,2
NED1988097,50,203,4,6
NED1989116,50,203,0,1
NED1990133,50,203,32,55
NED1992165,50,203,5,6
NED1995216,50,203,1,1
NED1997254,50,203,4.52,7
NED1998773,50,203,0.203,1
NED1999871,50,203,23.59,36
NED2000965,50,203,2.19,3
NED2002002,50,203,11.98,19
NED2003002,50,203,9.89,15
NED2005001,50,203,1.22,4
NED2006001,50,203,9.52,16
NED2009841,50,203,102.87,175
NED2014002,50,203,365.5,787
TEL2020002,50,203,0.424,1
TEM1993134,50,203,20,36
TEM2004004,50,203,3.05,5
TEM2007685,50,203,3.55,5
TEM2008775,50,203,10.35,14
HAM1983095,51,203,2,3
NED1990133,51,203,31,54
NED1991148,51,203,1,6
NED1995216,51,203,1,2
NED1996237,51,203,20.73,31
NED1997254,51,203,2.2,3
NED1999871,51,203,2.2,3
NED2000965,51,203,27.84,39
NED2001003,51,203,20.02,33
NED2002002,51,203,10.49,16
NED2003002,51,203,19.38,30
NED2005001,51,203,0.57,1
NED2006001,51,203,0.57,1
NED2009841,51,203,5.57,9
NED2010001,51,203,2.85,4
NED2014002,51,203,93.5,204
NED2015002,51,203,12.69,25
TEL2016002,51,203,21.94,36
TEM1993134,51,203,6,16
TEM2004004,51,203,14,19
TEM2007685,51,203,4.7,7
TEM2008775,51,203,5.15,7
NED1988097,52,203,3,4
NED1989116,52,203,63,127
NED1990133,52,203,6,10
NED1996237,52,203,25.46,36
NED1997254,52,203,2.71,4
NED1998773,52,203,0.61,1
NED2000965,52,203,17.46,23
NED2001003,52,203,25.84,40
NED2002002,52,203,31.24,53
NED2003002,52,203,16.59,27
NED2005001,52,203,16.14,24
NED2010001,52,203,13.55,21
NED2014002,52,203,1.782,4
NED2015002,52,203,9.88,19
NED2019002,52,203,2.466,4
TEL2016002,52,203,8.96,14
TEL2020002,52,203,0.886,2
TEM1993134,52,203,48,79
TEM2004004,52,203,8.45,12
TEM2007685,52,203,9.25,13
TEM2008775,52,203,1.4,2
HAM1982072,53,203,1,1
NED1988097,53,203,0,1
NED1989116,53,203,19,55
NED1992165,53,203,8,2
NED1996237,53,203,42.08,62
NED1997254,53,203,0.61,1
NED1998773,53,203,2.1,3
NED1999871,53,203,2.12,3
NED2000965,53,203,14.76,22
NED2002002,53,203,2.96,5
NED2003002,53,203,5.9,8
NED2005001,53,203,17.27,24
NED2010001,53,203,17.09,25
NED2011002,53,203,1.138,2
NED2014002,53,203,112.64,226
NED2015002,53,203,2.02,4
TEL2016002,53,203,9.58,17
TEL2017002,53,203,6.86,9
TEL2020002,53,203,1.78,4
TEM1993134,53,203,14,28
TEM2004004,53,203,0.9,2
VEN2018002,53,203,5.06,7
HAM1982072,54,203,1,1
NED1990133,54,203,1,1
NED1991148,54,203,66,121
NED1992165,54,203,1,2
NED1995216,54,203,30,48
NED1996237,54,203,22.71,34
NED1997254,54,203,1.46,2
NED1998773,54,203,0.6,1
NED1999871,54,203,2.29,3
NED2000965,54,203,0.91,1
NED2001003,54,203,70.66,119
NED2002002,54,203,0.552,1
NED2003002,54,203,9.06,13
NED2005001,54,203,7.01,12
NED2009841,54,203,0.66,1
NED2010001,54,203,8.01,11
NED2011002,54,203,8.06,13
NED2013002,54,203,0.598,1
NED2019002,54,203,6.495,14
TEL2016002,54,203,4.8,9
TEM2007685,54,203,1.35,2
NED1989116,55,203,154,600
NED1990133,55,203,2,11
NED1991148,55,203,28,50
NED1995216,55,203,31,48
NED1996237,55,203,24.07,35
NED1997254,55,203,1.16,2
NED1998773,55,203,4,7
NED1999871,55,203,3.64,6
NED2000965,55,203,0.62,1
NED2001003,55,203,31.9,56
NED2005001,55,203,0.695,1
NED2006001,55,203,0.62,1
NED2009841,55,203,110.22,184
NED2011002,55,203,15.82,25
NED2014002,55,203,56.57,118
NED2019002,55,203,0.728,1
TEL2005545,55,203,0.7,1
TEL2017002,55,203,0.656,1
TEL2020002,55,203,6.79,17
TEM1993134,55,203,1,1
TEM2004004,55,203,0.7,1
HAM1980034,56,203,0,1
NED1989116,56,203,22,51
NED1990133,56,203,1,3
NED1991148,56,203,51,91
NED1992165,56,203,4,6
NED1995216,56,203,17,24
NED1996237,56,203,3.39,6
NED1997254,56,203,0.57,1
NED1998773,56,203,14.8,26
NED2001003,56,203,81.83,136
NED2003002,56,203,0.64,1
NED2005001,56,203,0.65,1
NED2009841,56,203,0.598,1
NED2011002,56,203,8.86,14
NED2012002,56,203,0.504,1
NED2014002,56,203,2.68,6
NED2019102,56,203,0.552,1
TEL2005545,56,203,12.6,19
TEL2016003,56,203,3.67,7
TEL2020002,56,203,1.086,2
TEM1993134,56,203,1,1
TEM2004004,56,203,2,3
HAM1979014,57,203,4,4
HAM1983095,57,203,5,5
NED1989116,57,203,2,9
NED1991148,57,203,45,36
NED1992165,57,203,1,2
NED1995216,57,203,18,29
NED1997254,57,203,1.33,2
NED1998773,57,203,7.8,12
NED1999871,57,203,67.18,104
NED2000965,57,203,0.88,1
NED2001003,57,203,2.78,5
NED2006001,57,203,6.88,12
NED2009841,57,203,27.5,47
NED2011002,57,203,11.98,17
NED2013002,57,203,1.782,4
NED2014002,57,203,0.45,1
TEL2005545,57,203,0.5,1
TEL2016003,57,203,9.384,15
TEL2020002,57,203,0.928,2
TEM1993134,57,203,3,3
TEM2008775,57,203,0.64,1
HAM1983095,58,203,2,2
NED1990133,58,203,15,26
NED1991148,58,203,54,89
NED1992165,58,203,2,3
NED1995216,58,203,5,8
NED1997254,58,203,32.2,52
NED1998773,58,203,21.65,34
NED1999871,58,203,4.67,7
NED2000965,58,203,0.81,1
NED2005001,58,203,0.69,1
NED2010001,58,203,0.652,1
NED2011002,58,203,4.95,8
NED2013002,58,203,1.05,2
NED2015002,58,203,2.59,5
NED2019102,58,203,26.56,52
TEL2005545,58,203,38.65,59
TEL2016003,58,203,1.14,2
TEL2020002,58,203,21.2,44
TEM1993134,58,203,1,1
TEM2004004,58,203,48.85,122
TEM2008775,58,203,9.35,15
NED1988097,59,203,1,1
NED1990133,59,203,25,45
NED1991148,59,203,8,12
NED1992165,59,203,4,6
NED1995216,59,203,0,1
NED1997254,59,203,15.74,26
NED1998773,59,203,18.78,27
NED1999871,59,203,50.56,92
NED2000965,59,203,31.62,44
NED2001003,59,203,0.7,1
NED2002002,59,203,0.775,1
NED2005001,59,203,12.65,20
NED2010001,59,203,1.23,2
NED2012002,59,203,8.1,11
NED2013002,59,203,0.828,2
NED2015002,59,203,13.19,26
TEL2005545,59,203,1.15,2
TEL2016003,59,203,37.05,60
TEL2020002,59,203,9.85,19
TEM2004004,59,203,33.9,55
TEM2008775,59,203,22.15,46
NED1989116,60,203,0,1
NED1990133,60,203,61,98
NED1992165,60,203,12,24
NED1995216,60,203,1,4
NED1997254,60,203,275.57,484
NED1998773,60,203,50.26,74
NED1999871,60,203,23.45,76
NED2000965,60,203,0.72,1
NED2002002,60,203,91.27,137
NED2005001,60,203,10.22,15
NED2010001,60,203,1.52,2
NED2012002,60,203,17.03,23
NED2013002,60,203,9.01,20
NED2015002,60,203,8.86,14
NED2019002,60,203,5.49,11
NED2019102,60,203,44.052,83
TEL2016002,60,203,1.02,2
TEL2016003,60,203,16.3,30
TEL2020002,60,203,10.12,17
TEM1993134,60,203,12,20
TEM2004004,60,203,22.3,34
TEM2007685,60,203,2.95,4
TEM2008775,60,203,3.9,8
HAM1983095,61,203,17,22
NED1987077,61,203,1,1
NED1989116,61,203,1,2
NED1990133,61,203,109,176
NED1992165,61,203,15,28
NED1995216,61,203,1,2
NED1996237,61,203,2.13,3
NED1997254,61,203,27.55,48
NED1998773,61,203,25.6,38
NED1999871,61,203,32.46,56
NED2000965,61,203,58.31,85
NED2001003,61,203,0.43,1
NED2002002,61,203,7.44,10
NED2012002,61,203,20.98,25
NED2013002,61,203,17.88,49
NED2015002,61,203,3.91,8
NED2019002,61,203,17.6,39
NED2019102,61,203,19.84,37
TEL2016003,61,203,31.9,61
TEL2020002,61,203,3.05,5
TEM1993134,61,203,17,27
TEM2004004,61,203,13.35,20
TEM2007685,61,203,6.9,9
TEM2008775,61,203,20.15,35
NED1986059,62,203,15,22
NED1987077,62,203,1,2
NED1988097,62,203,0,1
NED1990133,62,203,80,145
NED1991148,62,203,1,1
NED1992165,62,203,2,4
NED1996237,62,203,18.62,52
NED1997254,62,203,6.08,11
NED1998773,62,203,4.7,7
NED1999871,62,203,10.57,20
NED2000965,62,203,16.61,24
NED2001003,62,203,10.36,17
NED2002002,62,203,11.8,20
NED2003002,62,203,18.19,29
NED2005001,62,203,61.8,92
NED2010001,62,203,0.875,1
NED2011002,62,203,1.12,2
NED2012002,62,203,0.622,0
NED2013002,62,203,3.64,8
NED2014002,62,203,9.86,20
NED2015002,62,203,1.48,3
NED2019002,62,203,8.99,18
NED2019102,62,203,19.56,39
TEL2005545,62,203,1.2,2
