Date,Station,Longitude,Latitude,Profondeur.Depth,ALPSE,AMRAD,ANLUP,ANMED,ANMIN,ARATL,ARUNC,ASMON,BASPI,CAREI,CEFAB,CRMAC,ENCIM,EUPRA,EUPSI,GAMOR,GAOGA,GLCYN,GYTRI,GYVIR,HEAME,HIHIP,HIPLA,ICBIC,ICSPA,LEDEC,LEMAC,LEOCE,LIFER,LIGIB,LOAME,LULAM,LYESM,LYLAV,LYPAX,LYTER,LYVAH,LYVER,MASEN,MRAEG,MYGLU,MYOCT,MYSCO,NEBAI,PACAL,PACOP,PHCHE,PSAME,REHIP,SCAQU,SESPP,SQACA,STPUN,TAADS,TRMUR,ULOLR,URTEN,ZOAME
2016-08-15,80,-61.68491667,48.61333333,409,0,9,0,0,0,0,0,0,0,0,42,0,6,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,55.5,0,0,39,0,1.5,3,0,18,0,463.5,0,0,0,0,0,0,0
2016-08-15,82,-62.04991667,48.33166667,236,0,4,0,0,0,0,0,0,1,0,0,0,4,0,0,18,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,10,0,0,0,0,5,0,15936,0,0,0,0,0,42,0
2016-08-15,84,-62.51041667,48.43291667,351.5,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,22,0,0,2,0,9,0,5528,0,0,0,0,0,6,0
2016-08-15,85,-63.034,48.52475,256.5,0,1.5,0,0,0,0,0,0,0,0,0,0,7.5,0,0,1.5,0,6,0,0,0,4.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,13.5,0,0,0,0,34.5,0,33246,0,0,0,0,0,40.5,0
2016-08-17,86,-64.11941667,49.0565,317,0,29,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,508,0,0,50,0,0,0,0,77,0,3026,0,0,0,0,0,4,0
2016-08-17,87,-63.86741667,48.94508333,270,0,4.7,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0.9,0,2.8,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,10.3,0,0,8.4,0,0,0,0,16.9,0,4181.3,0,0,0,0,0,14.1,0
2016-08-17,88,-63.70616667,48.95491667,325.5,0,10.6,0,0,0,0,0,0,0,0,4.8,0,14.4,0,0,0,0,8.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67.3,0,0,27.9,0,0,0,0,71.2,0,7150,0,0,0,0,0,4.8,0
2016-08-17,89,-63.52458333,48.97225,340.5,0,6.4,0,0,0,0,0,0,0,0,0,0,17.1,0,0,1.1,0,19.3,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,72.9,0,0,36.4,0,0,0,0,95.4,0,2380.7,0,0,0,0,0,7.5,0
2016-08-18,91,-63.59066667,49.05875,385.5,0,32.3,0,0,0,0,0,0,0,0,0,0,27.1,0,0,7.3,0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,111.5,0,0,239.6,0,0,3.1,0,167.7,0,5043.8,0,0,0,0,0,11.5,0
2016-08-18,92,-63.59416667,49.18333333,300.5,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,0,0,0,7,0,1273,0,0,0,0,0,1,0
2016-08-18,93,-63.49633333,49.33525,75,0,0,0,0,0,0,0,2.7,0,0,0,0,0,10.9,9.5,25.9,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0,0,0,0,0,0,0,0,0,0,0,51.8,0,0,0
2016-08-18,94,-63.60941667,49.30525,210.5,0,5.5,1.4,0,0,0,0,2.7,0,0,0,0,0,0,1.4,166.4,0,2.7,0,0,2.7,0,143.2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,1.4,0,1.4,0,0,17.7,0,0,0,0,4.1,0,41049.5,0,0,0,0,0,1.4,0
2016-08-18,95,-64.08625,49.21783333,371,0,12.5,0,0,0,0,0,0,0,0,78.8,0,13.8,0,0,1.3,0,3.8,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,1.3,0,36.3,0,0,112.5,0,0,0,0,322.5,0,1032.5,0,0,0,0,0,3.8,0
2016-08-18,96,-63.987,49.36933333,344,0,11.5,0,0,0,0,0,0,0,0,0,0,5.2,0,0,2.1,0,27.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1,0,62.5,0,0,99,0,0,0,0,97.9,0,4957.3,0,0,0,0,0,10.4,0
2016-08-19,97,-63.9755,49.56216667,154,0,36.5,2,0,0,12.8,0,3.9,0,0,0,0,12.8,51.3,0,191.4,0,0,0,0,3,4.9,62.2,0,0,0,0,0,0,0,0,28.6,0,2,0,0,0,0,3.9,0,3.9,0,1,1,0,0,0,0,2,0,500.3,0,0,0,9.9,0,0,0
2016-08-19,98,-64.24375,49.552,275,0,3.4,0,0,0,1.1,0,0,0,0,0,0,46.6,0,0,0,0,17,0,0,0,1.1,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,43.2,0,0,22.7,0,0,0,0,85.2,0,10660.2,0,0,0,0,0,40.9,0
2016-08-19,100,-64.5565,49.66116667,212.5,0,0,1.8,0,0,0.9,0,0,0,0,0,0,4.5,0,0,150.9,0,19,0,0,0,9.9,62.3,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,0,4.5,0,0,2.7,0,0,0,0,43.4,0,7151.2,0,0,0,0,0,0.9,0
2016-08-19,101,-64.84216667,49.686,232,0,14.5,0,0,0,0,0,0,0,0,0,0,14.5,0,0,84.7,0,13.3,0,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,6,0,0,2.4,0,0,0,0,114.9,0,15151.2,0,0,0,0,0,8.5,0
2016-08-19,103,-64.76591667,49.44658333,369.5,0,5,0,0,0,0,0,0,0,0,70,0,33.8,0,0,0,0,2.5,0,0,0,0,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,35,0,0,40,0,0,0,0,232.5,0,4061.3,0,0,0,0,0,0,0
2016-08-20,104,-64.56525,49.27558333,366,0,7.5,0,0,0,0,0,0,0,0,27.2,0,33.8,0,0,2.8,0,31.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,0,68.4,0,0,89.1,0,0,0,0,262.5,0,711.6,0,0,0,0,0,0.9,0
2016-08-20,105,-65.00791667,49.44283333,382,0,15.9,0,0,0,0,0,0,0,0,351.1,0,23.9,0,0,1.1,0,54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12.5,0,0,58,0,0,0,0,238.6,0,3723.9,0,0,0,0,0,0,0
2016-08-20,106,-65.43516667,49.35516667,312,0,25,0,0,0,0,0,0,0,0,52.9,0,18.3,0,0,1,0,49,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,26.9,0,0,7.7,0,0,0,0,515.4,0,665.4,0,0,0,0,0,0,0
2016-08-20,107,-65.82691667,49.49591667,336,0,21.7,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,5.4,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,44.3,0,0,9.9,0,0,0,0,470.8,0,1057.2,0,0,0,0,0,0,0
2016-08-20,108,-65.96391667,49.30175,211,0,54.5,0,0,0,0,0,0,0,0,0,0,14.6,0,0,6.8,0,74,0,0,0,0,69.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,17.5,0,6.8,0,0,1,0,0,0,0,45.8,0,146.1,0,0,0,0,0,8.8,0
2016-08-20,109,-66.53116667,49.42225,285,0,23.6,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,36.4,0,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,41.8,0,0,6.4,0,0,0,0,332.1,0,825,0,0,0,0,0,0,0
2016-08-21,110,-67.1235,49.3905,221,0,10.3,0,0,0,0,0,0,0,0,0,0,8.4,0,0,4.7,0,10.3,0,0,0,0.9,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,12.2,0,0,0,0,0,0,0,119.1,0,67.5,0,0,0,0,0,0.9,0
2016-08-21,111,-67.31691667,49.10241667,320,0,9.7,0,0,0,0,0,0,0,0,25.6,0,45,0,0,0,0,38.8,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,0,34.4,0,0,8.8,0,0,0,0,405,0,592.9,0,0,0,0,0,0,0
2016-08-21,112,-67.84491667,48.97258333,295,0,22.5,0,0,0,0,0,0,0,0,0,0,38.6,0,0,0,0,76.1,0,0,0,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,32.1,0,0,0,0,0,1.1,0,463.9,0,172.5,0,0,0,0,0,1.1,0
2016-08-21,113,-67.92041667,48.9585,292.5,0,16,0,0,0,0,0,0,0,0,0,0,48,0,0,1,0,51,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,28,0,0,1,0,0,0,0,577,0,571,0,0,0,1,0,0,0
2016-08-21,116,-68.7315,48.80791667,152,0,5,0,0,0,1.3,0,0,0,0,0,0,23.8,0,0,26.3,0,2.5,0,0,0,1.3,58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,621.3,0,3036.3,0,0,0,0,0,0,0
2016-08-21,117,-68.77108333,48.82391667,91.5,0,0,0,0,0,6.9,2.3,2.3,0,0,0,0,1.2,0,3.5,31.2,1.2,0,0,0,0,0,70.4,0,0,12.7,12.7,0,0,1.2,0,3.5,0,17.3,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,79.6,0,19137.7,0,0,0,0,0,0,0
2016-08-22,118,-68.92358333,48.72566667,87,0,0,0,0,0,3.5,7.1,1.8,0,0,0,0,0,0,2.6,4.4,0.9,0,0.9,0,0,0,100.6,0,0,8.8,73.2,0,0,0,0,18.5,0,19.4,0,0,8.8,0,0,0,0,0,0.9,0,0,0,0,0,52.9,0,432.4,0,0,0,0,0,0,0
2016-08-22,119,-68.84691667,48.7095,131.5,0,18.8,0,0,0,4.3,0.9,0,0,0,0,0,14.5,0,0,13.6,0,0,1.7,0,0,0.9,74.1,0,0,1.7,1.7,0,0,0,0,0.9,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,132.1,0,6775.6,0,0,0,0,0,0.9,0
2016-08-22,121,-69.10883333,48.3095,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
2016-08-22,122,-69.09241667,48.33058333,118,0,26.2,0,0,0,0,0,0,0,0.9,0,0,3.6,0,0,7.2,0,0,0,0,0,0,18.1,0,0,65.1,4.5,0,0,0,0,0,0,0,0,0,58.7,0,2.7,0,0,0,0,0,0,0,0,0,160.8,0,66,0,0,0,0,0,14.5,0
2016-08-22,123,-68.91825,48.5265,313,0,5.9,0,0,0,0,0,0,0,0,0,0,45.7,0,0,0,0,226.2,0,0,0,0,72.7,0,0,5.9,0,0,0,0,0,0,0,0,0,0,14.1,0,2.3,0,11.7,0,0,0,0,0,0,0,1464.8,0,619.9,0,0,0,0,0,0,0
2016-08-22,124,-68.83533333,48.54708333,291.5,0,70.9,0,0,0,0,0,0,0,0,0,0,53.2,0,0,0,0,125.5,0,0,0,0,87.3,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2,0,2.7,0,0,0,0,0,0,0,0,0,305.5,0,342.3,0,0,0,0,0,0,0
2016-08-22,126,-68.615,48.64191667,314.5,0,92.5,0,0,0,0,0,0,0,0,0,0,86.3,0,0,0,0,197.5,0,0,0,0,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,0,17.5,0,1.3,0,0,0,0,0,0,0,665,0,455,0,0,0,0,0,1.3,0
2016-08-23,127,-68.483,48.64725,225.5,0,196.1,0,0,0,0,0,0,0,1.8,0,0,64.2,0,0,0,0,29.8,0,0,0,0,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,9.9,0,0,0,0,0.9,0,0,0,0,188.9,0,427.4,0,0,0,0,0,3.6,0
2016-08-23,128,-68.19233333,48.722,138.5,0,201.1,0,0,0,0,0,0,0,0,0,0,7.7,0,0,110.8,0,0.9,0,0,0,2.6,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,15.3,0,0,0,0,0,0,0,0,0,11.9,0,74.1,0,0,0,0,0,15.3,0
2016-08-23,129,-67.94925,48.8245,236.5,0,109.4,0,0,0,0,0,0,0,0,0,0,88.5,0,0,1,0,35.4,0,0,0,0,61.5,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,0,53.1,0,3.1,0,0,0,0,0,0,0,306.3,0,2219.8,0,0,0,0,0,1,0
2016-08-23,130,-67.44466667,48.98558333,279,0,22.4,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,91.6,0,0,0,0,218.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,40.9,0,0,0,0,0,0,0,309.7,0,168.5,0,0,0,0,0,0,0
2016-08-23,131,-67.20683333,48.9675,87,0,5.2,0,0,0,0,0,2.6,0,0,0,0,1.3,0,0,19.4,0,1.3,0,0,0,0,1196.1,0,0,72.4,0,0,0,0,0,86.6,0,0,0,0,0,0,7.8,0,5.2,0,7.8,0,0,0,0,0,5.2,0,69.8,0,0,0,0,0,0,0
2016-08-23,132,-67.03141667,49.22741667,322.5,0,13.5,0,0,0,0,0,0,0,0,9.6,0,32.7,0,0,0,0,18.3,0,0,0,0,76.9,0,0,16.3,0,0,0,0,0,1,0,0,0,0,0,0,3.8,0,13.5,0,0,6.7,0,0,0,0,403.8,0,751,0,0,0,0,0,0,0
2016-08-23,133,-66.74941667,49.15058333,235,0,34,0,0,0,0,0,0,0,0,0,0,29,0,0,7,0,54,0,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,19,0,0,0,0,0,0,0,116,0,130,0,0,0,0,0,1,0
2016-08-24,134,-66.48858333,49.28575,286,0,14.5,0,0,0,0,0,0.9,0,0,0,0,41.8,0,0,0,0,17,0,0,0,0,8.5,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,17,0,55.4,0,0,14.5,0,0,0,0,250.6,0,721,0,0,0,0,0,1.7,0
2016-08-24,135,-66.38575,49.55616667,323.5,0,12.8,0,0,0,0,0,0,0,0,0,0,22.2,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,159.4,0,0,8.5,0,0,0,0,255.7,0,2147.7,0,0,0,0,0,0,0
2016-08-24,136,-66.44108333,49.71275,299,0,22,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,77,0,0,16,0,0,0,0,298,0,1984,0,0,0,0,0,0,0
2016-08-24,137,-66.60608333,49.688,280,0,5.5,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,23.2,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,0,31.4,0,0,0,0,0,0,0,225,0,3137.7,0,0,0,0,0,0,0
2016-08-24,138,-66.87558333,49.82791667,184,0,21.9,0,0,0,0,0,0,0,0,0,0,8.3,0,0,582.3,0,9.4,0,0,0,9.4,115.6,0,0,1,0,0,0,0,0,0,0,0,0,0,9.4,0,1,0,0,0,0,0,0,0,0,0,118.8,0,4512.5,0,0,0,0,0,0,0
2016-08-24,139,-66.49841667,49.77391667,294,0,11.3,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0,51.6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,64.7,0,0,3.8,0,0,0,0,141.6,0,4483.1,0,0,0,0,0,0,0
2016-08-24,140,-66.05891667,50.06558333,197.5,0,20.6,0,0,0,0,0,0,0,0,0,0,31.5,0,0,12.1,0,41.1,0,0,0,2.4,135.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,1.2,12.1,0,0,0,0,0,0,0,0,0,205.6,0,61323.4,0,0,0,0,0,0,0
2016-08-25,141,-65.89233333,50.10516667,175,0,6.8,0,0,0,0,0,0.9,0,0,0,0,2.6,0,0,52.8,0,16.2,0,0,0,2.6,179.8,0,0,0,0,0,0,0,0,0.9,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,85.2,0,1222.2,0,0,0,0,0,0,0
2016-08-25,142,-65.90933333,49.7665,329,0,36.5,0,0,0,0,0,0,0,0,0,0,15.4,0,0,1,0,8.7,0,0,0,1,32.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,61.5,0,0,6.7,0,0,0,0,687.5,0,2776.9,0,0,0,0,0,0,0
2016-08-25,143,-65.64933333,49.83858333,285,0,28.8,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,6.3,0,0,0,1.3,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,3.8,0,0,3.8,0,0,0,0,356.3,0,1975,0,0,0,0,0,0,0
2016-08-25,144,-65.57766667,49.76733333,340,0,28.1,0,0,0,0,0,0,0,0,1,0,18.8,0,0,0,0,3.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,28.1,0,0,5.2,0,0,0,0,549,0,6656.3,0,0,0,0,0,0,0
2016-08-25,145,-65.42675,49.66683333,282,0,15.9,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0.9,0,2.6,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,0,2.6,0,0,23.8,0,0,0,0,127.1,0,4538.8,0,0,0,0,0,0,0
2016-08-25,146,-65.42433333,49.85408333,174,0,1.2,2.5,0,0,1.2,0,1.2,0,0,0,0,0,0,0,884,0,0,0,0,0,13.5,151.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,7.4,0,11980.3,0,0,0,0,0,0,0
2016-08-25,147,-65.46066667,49.96616667,236,0,12.5,0,0,0,1.3,0,0,0,0,0,0,10,0,0,50,0,43.8,0,0,0,2.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,13.8,0,0,0,0,0,0,0,0,0,553.8,0,19656.3,0,0,0,0,0,0,0
2016-08-26,148,-65.31925,49.91608333,183,0,6.2,0.9,0,0,0,0,0,0,0,0,0,8.8,0,0,38.8,0,5.3,0,0,0,5.3,73.2,0,0,0,0,0,0,0,0,4.4,0,0,0,0,1.8,0,2.6,0,0,0,0,0,0,0,0,0,48.5,0,2389.4,0,0,0,0,0,0.9,0
2016-08-26,149,-65.18308333,49.92075,156,0,7.2,3.6,0,0,4.5,0,2.7,0,0,0,0,4.5,2.7,0,187,0,7.2,0,0,0.9,2.7,131.9,0,0.9,0,0,0,0,0,0,4.5,0,0,0,0,8.1,0,0,0,0,0,0.9,0,0,0,0,0,1.8,0,770.8,0,0,0,0,0,0,0
2016-08-26,150,-65.13383333,50.00708333,204,0,3.8,0,0,0,1,0,0,0,0,0,0,3.8,0,0,79.8,0,2.9,0,0,0,1.9,55.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,1931.7,0,0,0,0,0,0,0
2016-08-26,151,-64.953,50.02733333,191.5,0,1.3,0,0,0,1.3,0,0,0,0,0,0,6.3,0,0,28.8,0,1.3,0,0,0,1.3,100,0,1.3,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,147.5,0,633.8,0,0,0,0,0,0,0
2016-08-26,153,-63.93133333,49.99866667,82,0,0,0,0,0,1.1,0,3.4,0,0,0,0,0,1.1,1.1,68.2,1.1,0,1.1,0,0,0,47.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0,23.9,0,0,0,12.5,0,0,0
2016-08-26,155,-63.50333333,50.06216667,168,0,0,0,0,0,0,0,1.3,0,1.3,0,0,0,3.8,3.8,227.5,0,0,0,0,0,0,66.1,0,0,5.1,0,0,0,1.3,0,0,0,5.1,0,0,6.4,0,0,0,0,0,2.5,0,0,0,0,0,20.3,0,14,0,0,0,0,0,0,0
2016-08-27,156,-63.16908333,49.841,184,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,94.3,0,14.2,0,0,0,1,55.7,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,35.5,0,28.4,0,0,0,0,0,0,0
2016-08-27,158,-63.1205,50.0755,105,0,0,0,0,0,0,0,7.5,0,0,0,0,0,19.5,4.5,84,0,0,0,0,0,0,66,0,0,19.5,9,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,18,0,13.5,0,0,0,3,0,0,0
2016-08-27,159,-62.972,50.0495,127.5,0,1.3,0,0,0,0,0,0,0,0,0,0,0,1.3,1.3,558.8,0,0,0,0,0,0,138.8,0,1.3,0,3.8,0,0,0,0,1.3,0,0,0,0,3.8,0,0,0,0,0,12.5,0,0,0,0,0,15,0,21.3,0,0,0,1.3,0,0,0
2016-08-27,163,-62.54833333,49.7835,228.5,0,15,0,0,0,0,0,0,0,0,0,0,2.5,0,0,20,0,38.8,0,0,0,2.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,3.8,0,0,0,0,0,0,0,0,0,108.8,0,160,0,0,0,0,0,5,0
2016-08-27,164,-62.4185,49.79091667,241.5,0,5,0,0,0,0,0,0,0,0,0,2.5,6.3,0,0,0,0,7.5,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,103.8,0,155,0,0,0,0,0,5,0
2016-08-28,165,-62.00233333,49.7595,261,0,1.8,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,11,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,0,0,0,0,2.7,0,0,0,0,82.3,0,394.2,0,0,0,0,0,0.9,0
2016-08-28,166,-61.86708333,50.08825,57.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,1.5,6,0,1.5,0,1255.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-28,167,-61.23991667,49.85391667,166,0,11.7,1,0,0,0,0,0,0,0,0,0,0,0,0,12.7,0,22.4,8.8,0,0,1.9,557.1,0,0,0,11.7,0,0,0,0,2.9,0,0,0,0,1,0,1,0,0,0,1.9,0,0,0,0,0,139.3,0,345.8,0,0,0,0,0,0,0
2016-08-28,168,-61.69458333,49.75916667,255,0,3.3,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,13.2,5.5,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0,23.2,0,27839.3,0,0,0,0,0,11,0
2016-08-28,169,-61.75533333,49.53725,215.5,0,1.2,0,0,0,0,0,0,0,0,0,3.6,8.5,0,0,4.8,0,20.6,0,0,0,2.4,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4.8,0,0,0,0,0,0,0,0,0,30.2,0,519,0,0,0,0,0,0,0
2016-08-29,171,-61.18125,49.422,217,0,6.3,0,0,0.9,0,0,0,0,0.9,0,0,1.8,0,0,1.8,0,4.5,0.9,0,0.9,0,9,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,9.9,0,0.9,0,0,0,0,0,0,0,7.2,0,981.3,0,0,0,0,0,4.5,0
2016-08-29,172,-61.04908333,49.37766667,220.5,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,0,8.6,0,0,0,0,53.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,9.6,0,0,0,0,4.3,0,5856.4,0,0,0,0,0,9.6,0
2016-08-29,173,-61.30608333,49.60208333,277,0,11.2,0,0,0,0,0,0,0,0,0,0,11.2,0,0,0,0,6.7,0,0,0,0,5.6,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,3.4,0,0,0,0,1.1,0,0,0,0,79.5,0,11272.4,0,0,0,0,0,6.7,0
2016-08-29,174,-60.98483333,49.5645,279,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,0,2.1,0,0,0,0,0,0,0,17.7,0,7737.5,0,0,0,0,0,11.5,0
2016-08-29,175,-60.79625,49.56116667,287,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23.4,0,0,0,1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,2.9,0,0,1.9,0,0,0,0,35.1,0,7672.4,0,0,0,0,0,14.6,0
2016-08-29,176,-60.72983333,49.62841667,289.5,0,7.9,0,0,0,0,0,0,0,0,0,0,2.6,0,0,1.3,0,15.8,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,0,1.3,0,0,7.9,0,0,0,0,11.8,0,6346.1,0,0,0,0,0,13.2,0
2016-08-30,178,-60.07941667,49.884,86,0,2.5,0,0,0,0,0,3.8,0,0,0,0,0,1.3,7.5,45,0,0,1.3,0,0,0,156.3,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,92.5,0,0,0
2016-08-30,179,-60.18391667,49.80375,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,39.4,0,0,1,0,0,1,109.6,0,0,1,2.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,64.4,0,0,0
2016-08-30,180,-60.31991667,49.79225,108,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,88.2,0,0,0,0,0,1.3,101.3,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0
2016-08-30,181,-60.24483333,49.68591667,110,0,0,2.5,0,0,0,0,1.3,0,0,0,0,0,2.5,0,56.3,0,0,1.3,0,0,6.3,177.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,2.5,0,0,0
2016-08-30,183,-60.34591667,49.49408333,280,0,13.6,0,0,0,0,0,0,0,0,0,0,1.4,0,0,1.4,0,2.7,1.4,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,4.1,0,0,0,0,4.1,0,26383.6,0,0,0,0,0,8.2,0
