MISSION,SETNO,SPEC,TOTWGT,TOTNO
NED1983017,51,42,0,1
HAM1979027,52,42,2,9
NED1983017,52,42,21,63
NED1984036,52,42,2,4
HAM1980042,53,42,1,3
HAM1981064,53,42,5,10
HAM1982085,53,42,4,19
HAM1980042,54,42,2,6
HAM1982085,54,42,4,12
NED1983017,54,42,69,204
NED1984036,54,42,9,23
HAM1982085,55,42,5,15
NED1983017,55,42,23,58
NED1984036,55,42,9,19
HAM1982085,56,42,6,9
NED1983017,56,42,16,44
NED1984036,56,42,9,25
NED1986070,56,42,3,3
NED1984036,57,42,0,1
NED1986070,57,42,1,1
HAM1982085,58,42,2,3
NED1986070,58,42,1,2
HAM1981065,59,42,1,2
HAM1982085,59,42,10,18
NED1983017,59,42,38,102
HAM1980042,60,42,4,8
HAM1982085,60,42,1,2
NED1983017,60,42,0,1
NED1986070,60,42,5,11
HAM1980042,61,42,0,1
HAM1982085,61,42,0,1
NED1983017,61,42,0,1
HAM1981065,62,42,8,22
NED1986070,62,42,2,6
HAM1981065,63,42,1,4
NED1984036,63,42,7,44
NED1986070,63,42,1,2
NED1984036,64,42,8,36
NED1983018,65,42,0,1
NED1984036,65,42,4,17
HAM1981065,66,42,1,1
NED1984036,66,42,9,44
HAM1980043,67,42,23,95
NED1984036,67,42,36,240
HAM1979026,68,42,5,14
NED1984036,68,42,44,174
NED1984036,69,42,9,57
NED1984036,70,42,1,4
HAM1980042,71,42,2,4
NED1984036,71,42,2,7
NED1984037,71,42,0,3
NED1984037,72,42,1,1
NED1984037,73,42,1,2
NED1983018,75,42,1,2
NED1984037,75,42,3,8
NED1984037,76,42,5,14
NED1984037,77,42,27,104
NED1983018,78,42,2,7
NED1983018,79,42,3,11
NED1983018,80,42,4,15
HAM1982085,82,42,4,13
HAM1982085,83,42,5,24
NED1983017,84,42,0,1
NED1983018,86,42,0,1
NED1983017,87,42,1,7
NED1983017,88,42,0,1
NED1986070,94,42,3,14
NED1986070,95,42,0,1
NED1986070,96,42,10,43
NED1986070,98,42,1,4
NED1986070,99,42,2,6
HAM1981065,1,43,0,1
HAM1980043,3,43,2,2
HAM1979026,5,43,3,2
HAM1980043,5,43,4,7
HAM1979026,6,43,3,5
NED1984037,6,43,1,2
NED1984037,7,43,1,5
HAM1980043,8,43,1,2
NED1984037,8,43,3,3
HAM1980043,9,43,1,1
HAM1982084,9,43,1,2
NED1984036,9,43,2,4
NED1984037,9,43,3,6
HAM1980043,10,43,1,1
HAM1982084,10,43,10,10
NED1984036,10,43,1,2
NED1984037,10,43,10,20
HAM1978010,11,43,1,1
NED1984037,11,43,15,71
HAM1982085,12,43,2,2
NED1983017,15,43,0,1
HAM1979026,16,43,2,8
NED1983017,16,43,7,13
HAM1979026,17,43,3,6
HAM1982084,17,43,1,1
NED1983017,17,43,1,3
HAM1979026,18,43,1,3
HAM1982084,18,43,25,38
NED1983017,18,43,55,47
HAM1980043,19,43,17,41
HAM1982084,19,43,1,1
NED1983017,19,43,7,8
HAM1980043,20,43,3,6
HAM1980043,21,43,0,1
HAM1981064,21,43,3,6
HAM1981064,22,43,0,1
HAM1982085,22,43,32,45
HAM1981064,23,43,46,70
HAM1982085,23,43,85,128
HAM1982085,24,43,53,92
HAM1981064,25,43,0,1
HAM1982085,25,43,4,6
HAM1981064,26,43,1,1
HAM1982085,26,43,11,24
NED1984036,26,43,4,3
HAM1978009,27,43,3,6
HAM1982085,27,43,9,16
HAM1982085,28,43,16,19
HAM1981064,29,43,1,1
HAM1982085,29,43,14,21
HAM1978009,30,43,20,28
HAM1981064,30,43,1,1
HAM1982085,30,43,1,2
NED1983017,30,43,1,4
HAM1982085,31,43,1,2
NED1983017,31,43,35,101
HAM1978009,32,43,1,1
HAM1978009,33,43,1,1
HAM1981065,34,43,22,18
NED1986070,34,43,4,3
HAM1981065,35,43,1,1
NED1983017,35,43,0,1
HAM1980042,37,43,112,86
HAM1982085,38,43,1,2
NED1986070,39,43,1,2
NED1983018,41,43,2,1
NED1983018,42,43,41,34
NED1983018,43,43,7,6
NED1986070,43,43,0,1
NED1983018,44,43,5,6
NED1984037,45,43,47,83
HAM1980042,46,43,1,1
HAM1981065,46,43,1,2
NED1984037,46,43,123,439
HAM1980042,47,43,1,1
HAM1981065,48,43,3,6
NED1984037,48,43,111,283
HAM1980042,49,43,3,5
HAM1981065,49,43,55,82
NED1984037,49,43,13,27
HAM1980042,50,43,13,18
HAM1981065,50,43,42,85
NED1984037,50,43,28,55
HAM1979027,51,43,2,2
HAM1980042,51,43,15,30
HAM1981065,51,43,2,3
NED1984037,51,43,4,10
HAM1980042,52,43,1,4
HAM1981065,52,43,11,13
NED1984037,52,43,15,23
HAM1981065,53,43,6,14
NED1984037,53,43,20,29
HAM1980042,54,43,19,31
HAM1981065,54,43,8,13
NED1984037,54,43,1,1
NED1986070,54,43,10,9
HAM1980042,55,43,33,33
HAM1981065,55,43,3,2
NED1984037,55,43,1,3
NED1986070,55,43,11,13
HAM1980042,56,43,2,2
HAM1981065,56,43,1,1
HAM1982085,56,43,6,4
NED1983018,56,43,3,3
NED1986070,56,43,2,2
NED1983018,57,43,1,1
NED1986070,57,43,1,2
NED1986070,58,43,3,10
HAM1980042,59,43,2,2
HAM1981065,59,43,10,37
NED1984037,59,43,0,1
NED1986070,59,43,8,8
HAM1979027,60,43,2,2
HAM1980042,60,43,20,46
HAM1981065,60,43,0,1
NED1986070,60,43,42,102
HAM1980042,61,43,8,12
HAM1981065,61,43,5,8
NED1986070,61,43,17,60
HAM1979027,62,43,1,1
HAM1981065,62,43,85,146
NED1986070,62,43,131,371
HAM1981065,63,43,4,6
NED1986070,63,43,10,20
NED1986070,64,43,4,8
NED1983018,65,43,2,4
NED1983018,66,43,2,4
HAM1980043,67,43,56,214
NED1983018,67,43,1,1
NED1984036,67,43,1,2
NED1983018,68,43,9,13
NED1986070,68,43,4,12
NED1983018,69,43,13,26
NED1986070,69,43,0,1
HAM1979027,70,43,11,21
HAM1979027,71,43,1,1
NED1983018,71,43,2,3
NED1986070,72,43,5,8
NED1983018,73,43,7,10
NED1984037,73,43,3,2
NED1983018,74,43,99,197
NED1983018,75,43,29,46
NED1984037,75,43,4,3
NED1984037,77,43,18,19
NED1983018,78,43,22,41
NED1983018,79,43,26,46
NED1983018,80,43,25,53
NED1986070,96,43,22,19
NED1986070,97,43,2,1
NED1986070,98,43,1,1
HAM1980042,1,44,0,1
HAM1981064,2,44,0,2
NED1984037,5,44,0,2
HAM1980042,8,44,0,2
HAM1980042,9,44,0,3
HAM1981065,11,44,0,2
HAM1980042,12,44,0,1
HAM1979026,13,44,0,2
HAM1981065,13,44,0,2
HAM1982084,13,44,0,5
HAM1982084,14,44,0,1
HAM1980042,16,44,0,2
HAM1982085,16,44,0,1
HAM1981065,17,44,0,1
NED1984037,17,44,0,5
NED1984037,19,44,0,2
HAM1982084,21,44,0,2
NED1984037,22,44,0,2
NED1984037,25,44,0,2
NED1984037,26,44,0,3
HAM1978010,28,44,0,18
NED1983017,28,44,0,1
HAM1981064,31,44,0,5
NED1984037,34,44,0,1
HAM1982085,61,44,0,1
HAM1980042,66,44,0,3
HAM1980042,67,44,0,2
HAM1982085,70,44,0,1
HAM1981065,71,44,0,1
HAM1982084,73,44,0,2
HAM1982085,79,44,0,1
NED1983018,85,44,0,1
HAM1978010,1,50,4,2
NED1983017,1,50,6,1
HAM1980043,2,50,0,1
HAM1980043,3,50,4,1
HAM1980043,4,50,2,1
HAM1981064,4,50,1,1
HAM1981065,4,50,10,2
HAM1978010,6,50,25,13
HAM1981064,6,50,4,1
NED1983018,6,50,0,2
HAM1978010,7,50,0,1
HAM1981065,7,50,2,1
NED1983017,9,50,0,2
HAM1982085,10,50,0,1
NED1986070,12,50,8,4
NED1984036,13,50,1,1
HAM1979026,15,50,7,1
HAM1981064,15,50,0,1
HAM1978010,16,50,5,1
NED1986070,16,50,7,2
HAM1978010,17,50,4,1
NED1983017,17,50,5,2
HAM1980042,18,50,0,2
NED1983017,18,50,19,4
NED1986070,18,50,4,2
HAM1982085,19,50,10,2
NED1986070,19,50,5,1
NED1984036,20,50,0,2
HAM1981065,21,50,5,2
NED1984036,21,50,6,2
NED1986070,21,50,3,5
HAM1981065,22,50,1,3
NED1984036,22,50,13,9
HAM1980043,23,50,2,13
HAM1981065,23,50,0,1
HAM1979026,24,50,8,10
HAM1980042,24,50,28,42
HAM1982084,24,50,3,2
NED1986070,24,50,0,1
HAM1979026,25,50,0,1
HAM1980042,25,50,5,2
NED1984036,25,50,3,2
HAM1980042,26,50,7,7
NED1984036,26,50,6,2
NED1986070,26,50,0,1
HAM1980042,27,50,1,1
NED1983018,27,50,0,1
NED1984036,27,50,8,29
NED1984037,27,50,12,6
NED1986070,27,50,9,2
HAM1981065,28,50,9,1
NED1983018,28,50,0,1
HAM1980043,29,50,1,1
NED1984037,29,50,3,10
HAM1978009,30,50,3,1
HAM1982084,30,50,1,3
NED1984037,30,50,4,17
HAM1979027,31,50,3,1
NED1983018,31,50,5,1
NED1984037,31,50,0,2
HAM1978010,32,50,8,3
HAM1982084,32,50,1,2
NED1984037,32,50,0,1
NED1984036,33,50,4,1
HAM1980042,34,50,6,1
HAM1981065,34,50,3,2
HAM1978009,35,50,1,1
HAM1980042,35,50,1,2
NED1986070,36,50,4,1
HAM1979027,37,50,8,12
HAM1980042,37,50,4,1
HAM1981064,37,50,8,2
NED1984037,37,50,4,1
HAM1980042,38,50,0,1
NED1983017,38,50,1,10
NED1983018,38,50,4,1
HAM1982085,40,50,1,6
NED1983017,40,50,5,6
NED1984037,40,50,4,10
HAM1979026,41,50,19,12
HAM1982084,41,50,27,6
NED1983018,41,50,0,1
HAM1979026,42,50,2,1
HAM1979027,42,50,4,1
HAM1981064,42,50,4,1
NED1983018,42,50,1,1
NED1984037,42,50,3,10
HAM1981065,43,50,0,1
NED1984037,43,50,4,1
HAM1980042,45,50,1,2
HAM1981064,45,50,5,3
HAM1980043,46,50,6,3
HAM1978009,47,50,61,16
HAM1980043,47,50,0,1
HAM1982084,47,50,8,1
HAM1979027,48,50,2,1
HAM1980043,48,50,0,1
NED1983017,48,50,3,1
NED1984036,48,50,0,2
HAM1979026,49,50,5,4
HAM1982084,50,50,6,3
NED1983017,50,50,3,1
NED1984036,50,50,9,27
HAM1982084,52,50,6,2
NED1983018,52,50,9,3
HAM1979026,53,50,1,1
HAM1979026,54,50,4,4
HAM1982084,54,50,2,3
HAM1982085,54,50,1,1
HAM1980042,55,50,3,1
HAM1981064,55,50,1,1
HAM1982084,55,50,1,1
HAM1980043,56,50,28,21
HAM1981065,56,50,13,1
HAM1982084,56,50,5,4
NED1986070,56,50,2,1
HAM1982084,57,50,2,1
NED1984036,57,50,1,2
HAM1979026,58,50,2,1
HAM1981064,58,50,7,8
HAM1979026,59,50,3,1
HAM1981064,59,50,1,1
HAM1982084,59,50,3,1
HAM1980043,60,50,1,2
HAM1981065,61,50,2,1
HAM1982084,61,50,11,14
NED1984036,61,50,1,3
NED1983017,62,50,0,1
HAM1980043,63,50,5,8
HAM1981064,63,50,3,4
HAM1981065,63,50,14,9
HAM1982084,63,50,2,1
HAM1979027,64,50,7,1
HAM1980043,64,50,2,1
HAM1981065,64,50,37,10
HAM1982085,64,50,9,16
HAM1979026,65,50,2,2
HAM1980042,65,50,2,23
HAM1981065,66,50,0,1
HAM1982084,66,50,2,1
HAM1982085,66,50,0,1
HAM1980043,67,50,2,1
NED1983017,67,50,14,12
HAM1982085,68,50,4,1
NED1983017,68,50,11,15
NED1983017,69,50,2,6
HAM1980043,70,50,2,1
HAM1982084,70,50,6,3
HAM1982085,80,50,2,1
NED1983018,80,50,4,1
NED1983017,81,50,41,19
NED1983018,82,50,2,1
NED1983017,85,50,1,1
NED1983018,85,50,0,1
NED1983017,86,50,1,18
NED1983017,89,50,2,1
NED1983018,92,50,0,2
HAM1979026,41,51,4,1
NED1984036,47,51,11,9
HAM1978010,8,52,23,1
NED1984036,27,52,6,1
NED1983017,58,52,12,4
NED1983017,60,52,15,4
NED1983017,61,52,1,1
NED1983017,62,52,7,1
HAM1981064,63,52,8,1
NED1984036,1,60,1,6
NED1986070,2,60,0,1
HAM1982084,3,60,1,3
NED1986070,3,60,0,2
NED1983017,4,60,134,387
NED1984036,4,60,0,2
NED1983017,5,60,626,2054
NED1984036,6,60,2,7
NED1984037,6,60,9,32
NED1984036,7,60,1,6
NED1984037,7,60,1,3
HAM1981064,8,60,1,1
NED1984037,8,60,14,69
NED1984037,9,60,2,9
HAM1982084,10,60,1,2
NED1984037,11,60,1,2
NED1983017,13,60,2,7
NED1984036,13,60,1,2
NED1983017,14,60,0,1
NED1983017,15,60,1,2
NED1984036,15,60,1,3
NED1984036,16,60,0,1
NED1986070,16,60,11,57
NED1986070,17,60,0,2
HAM1979026,18,60,0,1
HAM1982084,18,60,81,243
NED1983017,18,60,1,2
NED1986070,18,60,0,2
HAM1982085,19,60,0,1
NED1983017,19,60,1,2
NED1986070,19,60,1,3
NED1983017,20,60,1,2
HAM1981064,21,60,22,61
NED1986070,21,60,0,1
NED1986070,22,60,0,1
HAM1981064,23,60,0,1
NED1984036,23,60,1,4
HAM1981064,24,60,1,2
NED1984036,24,60,0,3
HAM1982085,25,60,0,3
NED1984036,25,60,2,10
HAM1982085,26,60,0,2
NED1984037,26,60,0,1
HAM1978009,27,60,56,125
HAM1982085,27,60,0,3
NED1986070,27,60,0,1
HAM1978009,29,60,19,45
HAM1982085,29,60,0,15
NED1983017,29,60,1,5
HAM1982085,30,60,1,79
NED1983017,30,60,3,11
NED1986070,30,60,0,1
NED1983017,31,60,0,2
NED1986070,31,60,0,1
HAM1982084,33,60,0,1
NED1986070,33,60,0,1
HAM1982084,36,60,1,4
NED1986070,36,60,0,1
HAM1982084,37,60,0,1
NED1986070,37,60,2,9
NED1986070,38,60,0,4
HAM1980042,39,60,0,1
HAM1981065,39,60,0,1
HAM1982085,39,60,0,1
HAM1981064,40,60,1,3
HAM1981065,41,60,0,2
HAM1982085,41,60,0,1
NED1983018,41,60,0,1
NED1983017,42,60,1,4
NED1984037,42,60,1,6
HAM1982084,43,60,0,1
HAM1982085,43,60,0,1
NED1984037,43,60,0,1
NED1986070,43,60,1,5
NED1986070,44,60,0,1
HAM1981064,45,60,0,1
NED1986070,45,60,0,1
HAM1980042,46,60,0,1
NED1984037,47,60,0,1
HAM1980042,48,60,0,1
HAM1982085,48,60,0,1
NED1984037,49,60,0,25
HAM1981065,50,60,0,1
NED1984037,50,60,0,3
NED1983017,51,60,0,1
NED1984037,51,60,0,8
NED1984037,52,60,0,1
NED1983018,53,60,0,1
NED1984036,53,60,0,1
NED1984037,53,60,0,1
HAM1981065,54,60,0,24
HAM1982085,54,60,0,2
NED1984037,54,60,1,62
HAM1981065,55,60,0,1
HAM1982085,55,60,1,4
NED1984037,55,60,1,15
HAM1981065,56,60,0,1
NED1986070,56,60,3,16
NED1983017,57,60,0,1
NED1983018,57,60,2,16
NED1984037,57,60,0,3
NED1986070,57,60,0,2
HAM1981065,58,60,2,34
NED1984037,58,60,0,4
NED1986070,58,60,1,6
HAM1981065,59,60,0,2
NED1983018,59,60,0,1
NED1984037,59,60,1,11
NED1986070,59,60,0,1
HAM1979027,60,60,2,21
NED1983017,60,60,1,2
NED1983018,60,60,0,1
NED1984037,60,60,0,1
NED1986070,60,60,0,3
HAM1979027,61,60,1,6
NED1984037,61,60,0,1
NED1986070,61,60,0,3
HAM1979027,62,60,1,10
HAM1979027,63,60,1,16
NED1983017,63,60,1,3
NED1984036,63,60,35,94
NED1986070,63,60,0,2
HAM1979027,64,60,0,1
HAM1982084,64,60,0,1
NED1983018,64,60,3,40
NED1984036,64,60,1,5
NED1986070,64,60,1,3
HAM1982084,65,60,0,1
NED1983018,65,60,0,2
NED1986070,65,60,0,2
HAM1982084,66,60,1,4
HAM1982085,66,60,0,1
NED1986070,66,60,0,1
HAM1980043,67,60,24,133
NED1984036,67,60,0,1
HAM1982084,68,60,3,9
HAM1979027,69,60,0,3
NED1983018,69,60,0,1
NED1986070,69,60,0,3
HAM1979027,70,60,0,2
HAM1982084,70,60,0,1
NED1984036,70,60,0,1
HAM1979027,71,60,0,6
NED1983018,71,60,0,2
NED1984036,71,60,0,2
NED1986070,72,60,4,21
NED1983017,73,60,106,427
NED1983017,74,60,1,2
NED1983017,75,60,0,1
NED1984037,75,60,0,1
NED1983017,76,60,23,59
NED1984037,76,60,4,22
NED1984037,77,60,0,1
NED1983017,79,60,0,1
NED1983018,79,60,0,3
NED1986070,79,60,0,1
NED1983017,80,60,0,1
NED1983018,80,60,0,1
NED1983017,81,60,0,1
NED1986070,82,60,0,1
NED1983017,85,60,0,1
NED1983018,85,60,1,6
NED1986070,85,60,0,1
NED1983017,87,60,5,24
NED1983017,90,60,0,1
NED1983017,92,60,1,2
NED1986070,96,60,3,21
HAM1982085,26,61,0,1
NED1986070,27,61,4,4
HAM1982085,29,61,1,1
NED1983018,30,61,1,1
HAM1982085,31,61,29,23
HAM1982085,33,61,2,1
HAM1981065,47,61,2,1
NED1984037,47,61,1,1
HAM1980042,48,61,12,14
HAM1980042,49,61,1,2
HAM1981065,49,61,1,1
HAM1980042,50,61,1,1
HAM1981065,52,61,2,2
NED1986070,52,61,10,9
NED1984037,53,61,3,6
NED1986070,53,61,5,10
HAM1980042,54,61,1,1
HAM1980042,55,61,2,2
HAM1980042,56,61,5,3
HAM1980042,57,61,2,2
NED1984037,58,61,3,1
HAM1980042,59,61,2,1
HAM1979027,60,61,1,1
HAM1979027,66,61,8,6
NED1983018,67,61,9,17
NED1983018,69,61,1,1
NED1986070,74,61,1,1
NED1984037,75,61,1,1
NED1986070,91,61,2,1
HAM1978009,1,62,16,69
HAM1978009,2,62,0,2
NED1986070,3,62,0,1
NED1986070,8,62,1,1
HAM1978009,14,62,1,3
HAM1978010,16,62,15,53
HAM1978010,17,62,8,30
HAM1978010,18,62,1,4
NED1984036,18,62,1,3
HAM1978010,19,62,14,55
HAM1978010,20,62,12,43
HAM1978010,21,62,17,68
HAM1982085,24,62,0,10
NED1984036,25,62,0,1
NED1986070,27,62,3,10
HAM1982085,29,62,0,2
HAM1982085,30,62,2,16
HAM1982085,31,62,1,8
HAM1982085,32,62,0,1
NED1984036,32,62,0,2
HAM1982085,33,62,1,5
HAM1978010,34,62,2,9
HAM1978010,35,62,5,21
HAM1978010,36,62,3,10
HAM1980042,36,62,3,10
HAM1982085,38,62,1,2
HAM1978009,39,62,0,1
HAM1982085,40,62,4,10
HAM1981065,41,62,3,8
HAM1981065,42,62,1,2
NED1984037,44,62,2,6
NED1986070,44,62,0,1
HAM1980042,45,62,0,1
HAM1981065,45,62,0,1
NED1984037,45,62,0,3
HAM1981065,46,62,0,1
NED1984037,46,62,0,1
NED1986070,46,62,1,4
HAM1980042,48,62,0,3
HAM1981065,48,62,0,1
HAM1980042,49,62,1,16
HAM1981065,49,62,1,11
NED1984037,49,62,0,1
NED1984037,50,62,0,1
HAM1981065,51,62,2,10
NED1984037,52,62,0,3
NED1986070,52,62,6,20
HAM1981065,53,62,0,1
NED1983018,53,62,0,1
NED1984037,53,62,3,50
NED1986070,53,62,1,4
HAM1981065,54,62,0,2
NED1984037,54,62,0,2
NED1986070,54,62,4,6
HAM1981065,55,62,0,1
NED1984037,55,62,1,12
HAM1980042,56,62,0,1
HAM1981065,56,62,0,1
NED1984037,56,62,1,10
NED1986070,56,62,0,1
HAM1980042,57,62,0,1
NED1984037,57,62,0,2
NED1983018,58,62,41,112
HAM1980042,59,62,7,28
HAM1981065,59,62,0,3
HAM1982085,59,62,1,2
NED1983018,59,62,1,3
NED1984037,59,62,0,1
HAM1979027,60,62,0,1
HAM1980042,60,62,17,67
HAM1981065,60,62,2,7
NED1983018,60,62,0,1
NED1984037,60,62,1,2
HAM1981065,61,62,1,2
NED1984037,61,62,1,3
HAM1979027,62,62,0,1
HAM1981065,62,62,0,3
NED1986070,62,62,0,2
HAM1979027,63,62,1,3
NED1984037,63,62,1,2
HAM1979027,64,62,6,22
NED1983018,64,62,1,5
HAM1979027,65,62,0,1
NED1986070,65,62,2,8
HAM1979027,66,62,6,19
HAM1982084,66,62,11,50
NED1983018,66,62,4,76
NED1986070,66,62,10,39
HAM1979026,67,62,4,18
HAM1979027,67,62,0,2
HAM1980043,67,62,0,3
HAM1982084,67,62,1,2
NED1983018,67,62,8,58
NED1986070,67,62,2,9
HAM1979027,68,62,0,2
NED1983018,68,62,1,7
HAM1979027,69,62,1,3
NED1983018,69,62,1,14
NED1986070,69,62,4,18
NED1986070,70,62,2,8
HAM1979027,71,62,0,1
NED1983018,71,62,0,4
NED1986070,71,62,32,166
NED1983018,72,62,0,5
NED1986070,72,62,0,3
NED1983017,73,62,2,8
NED1983018,73,62,2,42
NED1983017,74,62,0,1
NED1983018,74,62,1,3
NED1984037,75,62,1,4
NED1986070,75,62,4,13
NED1984037,76,62,0,1
NED1986070,76,62,1,4
NED1986070,77,62,6,0
NED1983018,79,62,0,3
NED1983017,80,62,0,1
NED1983017,81,62,1,3
NED1986070,85,62,2,5
NED1986070,86,62,0,2
NED1983018,87,62,0,1
NED1986070,87,62,3,8
NED1984037,51,63,0,1
NED1984037,53,63,0,1
NED1983018,65,63,0,1
NED1984036,48,64,0,6
HAM1980043,49,64,0,3
NED1984036,49,64,0,2
HAM1980043,53,64,0,6
NED1983017,70,64,1,102
NED1983017,71,64,0,10
NED1983017,74,64,0,1
NED1983017,78,64,0,1
NED1983017,79,64,2,194
NED1983017,80,64,3,239
NED1983017,81,64,0,14
NED1983017,82,64,0,4
NED1983017,83,64,0,14
NED1983017,84,64,0,1
HAM1978009,2,70,0,1
NED1983017,2,70,5,6
HAM1978009,3,70,1,12
NED1983017,4,70,80,182
NED1986070,4,70,1,2
HAM1978009,5,70,0,2
NED1983017,5,70,5,11
NED1984037,5,70,0,1
HAM1981064,6,70,110,165
NED1984037,7,70,1,3
HAM1980043,8,70,1,2
HAM1981064,8,70,1,1
NED1984037,8,70,1,4
NED1986070,8,70,1,2
HAM1982084,9,70,1,1
NED1984036,9,70,0,1
NED1984037,9,70,10,33
HAM1978009,10,70,0,2
HAM1982085,10,70,0,1
HAM1978009,12,70,0,1
HAM1982085,12,70,0,3
HAM1981064,13,70,1,1
HAM1978009,14,70,0,1
HAM1978009,15,70,0,2
NED1983017,15,70,1,3
HAM1979026,16,70,2,4
HAM1979026,18,70,1,2
HAM1980043,19,70,5,10
HAM1982084,19,70,6,12
HAM1978009,20,70,0,3
HAM1978010,20,70,9,18
HAM1979027,20,70,0,3
HAM1980043,20,70,1,2
HAM1978010,22,70,0,2
HAM1981064,22,70,0,1
HAM1982085,22,70,2,3
HAM1979026,23,70,1,1
HAM1981064,24,70,13,25
HAM1981064,25,70,6,11
NED1984036,25,70,0,1
HAM1982085,26,70,0,1
HAM1978009,27,70,2,4
HAM1979027,28,70,1,8
HAM1978010,29,70,0,2
HAM1979027,29,70,1,8
HAM1978010,30,70,0,2
HAM1979027,30,70,0,1
HAM1978010,31,70,0,3
HAM1978010,32,70,0,2
HAM1978010,34,70,9,16
HAM1979027,36,70,0,1
HAM1980042,36,70,1,3
HAM1979027,37,70,1,16
NED1984036,39,70,0,1
HAM1982085,40,70,0,5
NED1984036,40,70,0,1
HAM1978009,41,70,1,3
NED1983017,42,70,0,1
NED1984037,42,70,0,7
NED1984037,43,70,0,2
HAM1979027,44,70,0,2
HAM1979027,45,70,0,3
HAM1980043,45,70,2,2
NED1984037,46,70,1,10
HAM1979027,47,70,0,3
HAM1982084,47,70,0,1
NED1984037,47,70,0,2
NED1986070,51,70,4,6
HAM1982084,52,70,0,1
NED1986070,54,70,0,1
NED1984037,56,70,4,9
NED1986070,56,70,29,54
NED1986070,57,70,1,4
NED1986070,59,70,0,1
HAM1979027,60,70,0,1
HAM1980042,60,70,2,18
NED1986070,60,70,0,1
HAM1979027,61,70,0,2
HAM1979027,62,70,1,3
NED1986070,62,70,6,27
NED1986070,63,70,0,1
HAM1981064,64,70,1,2
NED1986070,64,70,6,14
NED1986070,65,70,2,3
HAM1982084,66,70,1,1
NED1983018,67,70,1,1
NED1986070,67,70,2,2
HAM1979027,68,70,0,1
NED1983018,68,70,7,44
NED1986070,68,70,1,1
NED1986070,69,70,0,1
NED1986070,70,70,3,3
HAM1982084,71,70,1,1
NED1983017,71,70,0,1
NED1986070,71,70,4,7
NED1983018,72,70,1,4
NED1986070,72,70,57,153
NED1983017,73,70,0,1
NED1983018,73,70,0,1
NED1986070,73,70,4,11
NED1986070,75,70,0,1
NED1983018,93,70,1,1
NED1984036,64,72,21,1
HAM1978009,46,83,0,1
HAM1980042,47,111,0,1
HAM1981065,1,112,1,5
NED1983018,1,112,2,84
HAM1980042,2,112,1,7
HAM1982085,2,112,1,13
NED1983017,2,112,0,1
NED1983018,2,112,1,21
NED1984037,2,112,1,14
NED1983018,3,112,0,2
HAM1978010,4,112,3,16
NED1983018,4,112,0,1
HAM1978010,5,112,3,15
NED1984037,5,112,0,1
HAM1980042,8,112,5,263
HAM1978010,9,112,3,17
HAM1980042,9,112,0,2
NED1986070,9,112,0,1
HAM1982084,11,112,0,2
NED1983017,11,112,0,3
HAM1979026,12,112,9,112
HAM1980043,12,112,1,11
HAM1981065,12,112,1,9
HAM1982084,12,112,11,137
NED1984037,12,112,1,82
HAM1979026,13,112,1,7
HAM1980043,13,112,1,7
HAM1982084,13,112,1,64
NED1984037,13,112,12,393
NED1983018,14,112,3,252
NED1984037,14,112,6,124
HAM1979026,15,112,9,72
HAM1979027,15,112,11,84
HAM1980043,15,112,3,228
HAM1981065,15,112,7,40
HAM1981065,16,112,22,155
NED1983018,16,112,17,414
HAM1980042,17,112,0,1
NED1984037,17,112,15,330
NED1984037,19,112,0,7
NED1984037,20,112,8,106
HAM1982084,21,112,20,340
NED1984037,23,112,1,10
HAM1979027,24,112,2,20
HAM1981065,24,112,5,70
HAM1982084,24,112,1,13
NED1983018,24,112,5,148
NED1984037,24,112,0,3
HAM1978010,25,112,0,10
NED1983018,25,112,1,34
HAM1981065,26,112,2,26
NED1983017,26,112,10,187
NED1983017,27,112,1,17
HAM1978010,28,112,1,45
HAM1980042,28,112,2,10
NED1983017,28,112,1,241
NED1984036,28,112,1,9
NED1984037,28,112,1,7
HAM1980042,29,112,6,56
NED1984036,29,112,1,4
NED1984036,30,112,1,8
HAM1980043,31,112,0,7
HAM1981064,32,112,8,175
NED1983017,32,112,20,219
NED1984036,32,112,1,15
NED1984037,32,112,18,215
HAM1981064,33,112,1,18
NED1984036,33,112,8,75
HAM1979027,34,112,3,20
HAM1981064,34,112,7,35
NED1983018,34,112,0,2
NED1984036,34,112,3,32
HAM1979027,35,112,0,1
HAM1980043,35,112,0,2
HAM1982084,35,112,1,18
NED1983017,35,112,1,7
NED1986070,35,112,0,2
HAM1981065,36,112,0,3
HAM1981064,37,112,1,17
HAM1981065,37,112,3,17
NED1983017,38,112,1,11
NED1983018,38,112,0,1
HAM1979026,39,112,0,2
HAM1980042,39,112,1,12
HAM1981065,39,112,1,7
HAM1980042,40,112,1,8
HAM1980042,41,112,2,10
HAM1982084,41,112,3,25
HAM1980042,43,112,0,2
HAM1981065,43,112,0,1
HAM1982085,43,112,0,2
HAM1979026,44,112,1,3
HAM1982084,44,112,1,2
HAM1982085,45,112,0,3
NED1986070,45,112,0,1
HAM1979027,46,112,2,25
NED1983018,46,112,1,46
HAM1982085,47,112,1,9
NED1983017,47,112,1,6
NED1983018,47,112,0,3
HAM1981064,48,112,1,49
HAM1982085,48,112,1,10
NED1983017,48,112,17,125
NED1983018,48,112,0,4
HAM1980043,49,112,1,1
NED1983018,49,112,1,3
NED1984037,49,112,5,45
