MISSION,SETNO,SDATE,TIME,STRAT,SLAT,SLONG,ELAT,ELONG,DUR,DIST,SPEED,DEPTH,SURF_TEMP,BOTT_TEMP,BOTT_SAL,GEARDESC
NED1988098,12,1988-03-24,2235,410,43.45,-62.9,NA,NA,30,1.7,3.4,107.9,1.7,8.91,34.85,Western IIA trawl
NED1988098,13,1988-03-24,205,410,43.083333,-63.3,NA,NA,30,1.7,3.4,159.11,0.9,8.33,34.969,Western IIA trawl
NED1988098,14,1988-03-24,535,411,42.85,-62.633333,NA,NA,30,1.7,3.4,235.92,3.1,8.68,34.978,Western IIA trawl
NED1988098,15,1988-03-24,805,410,43,-62.366667,NA,NA,30,1.7,3.4,117.04,3.3,6.66,34.017,Western IIA trawl
NED1988098,16,1988-03-24,945,410,43.166667,-62.45,NA,NA,30,1.8,3.6,98.76,2.6,5.76,32.477,Western IIA trawl
NED1988098,17,1988-03-24,1215,410,43.116667,-62.116667,NA,NA,30,1.7,3.4,105.16,3.5,4.93,33.452,Western IIA trawl
NED1993182,1,1993-03-03,1959,406,44.672333,-61.879833,44.687333,-61.847,30,1.7,3.4,136.25,-0.98,1.82,32.225,Western IIA trawl
NED1993182,2,1993-03-04,2225,406,44.528667,-61.777333,44.502167,-61.794667,30,1.8,3.6,161.85,0.43,8.47,34.424,Western IIA trawl
NED1993182,3,1993-03-04,45,406,44.6405,-61.589333,44.659833,-61.561,30,1.7,3.4,155.45,-1.19,7.97,34.16,Western IIA trawl
NED1993182,4,1993-03-04,505,407,44.885833,-60.862333,44.912333,-60.838333,30,1.9,3.8,178.31,-1.42,1.95,32.355,Western IIA trawl
NED1993182,5,1993-03-04,716,407,44.906667,-60.747667,44.936333,-60.737667,30,1.8,3.6,224.03,-1.16,NA,NA,Western IIA trawl
NED1993182,6,1993-03-04,1112,406,44.934,-61.202,44.927333,-61.245,30,1.9,3.8,171.91,-1.37,1.78,32.228,Western IIA trawl
NED1993182,7,1993-03-04,1331,406,45.025167,-61.053333,45.046667,-61.024,30,1.8,3.6,170.99,-1.39,1.38,32.255,Western IIA trawl
NED1993182,8,1993-03-05,2110,402,44.869167,-59.9155,44.838667,-59.914,30,1.8,3.6,235,0.04,NA,NA,Western IIA trawl
NED1993182,9,1993-03-05,115,402,44.834,-59.465833,44.805,-59.475,30,1.8,3.6,240.49,0.01,NA,NA,Western IIA trawl
NED1993182,10,1993-03-05,335,402,44.805667,-59.402,44.834,-59.400167,30,1.8,3.6,255.12,0.08,NA,NA,Western IIA trawl
NED1993182,11,1993-03-05,531,402,44.823,-59.2245,44.800167,-59.216333,30,1.4,2.8,120.7,-0.31,0.61,32.074,Western IIA trawl
NED1993182,12,1993-03-05,821,402,45.0275,-59.096167,45.011,-59.130167,30,1.8,3.6,88.7,-0.29,-0.05,31.796,Western IIA trawl
NED1993182,13,1993-03-05,1050,401,45.233,-59.2915,45.257333,-59.316,30,1.8,3.6,95.1,-0.52,1.44,32.147,Western IIA trawl
NED1993182,15,1993-03-05,1715,402,45.520167,-58.694833,45.534833,-58.6615,30,1.7,3.4,103.33,-1.05,-0.1,32.051,Western IIA trawl
NED1993182,16,1993-03-05,2003,401,45.2945,-58.477,45.269,-58.4965,30,1.7,3.4,64.01,-0.77,-0.59,31.762,Western IIA trawl
NED1993182,17,1993-03-06,2245,402,45.265,-58.296667,45.266833,-58.259,30,1.6,3.2,111.56,NA,NA,NA,Western IIA trawl
NED1993182,18,1993-03-06,27,401,45.1325,-58.292333,45.100833,-58.302167,30,2,4,115.21,NA,NA,NA,Western IIA trawl
NED1993182,19,1993-03-06,1715,401,45.101,-58.099,45.11,-58.138667,30,1.8,3.6,79.55,NA,NA,NA,Western IIA trawl
NED1993182,20,1993-03-07,2153,402,45.066833,-57.897167,45.0695,-57.858333,30,1.7,3.4,133.5,NA,NA,NA,Western IIA trawl
NED1993182,21,1993-03-07,133,402,45.2295,-57.884,45.2315,-57.839167,30,1.9,3.8,173.74,NA,NA,NA,Western IIA trawl
NED1993182,22,1993-03-07,610,402,45.395167,-57.904,45.404832999999996,-57.8675,30,1.6,3.2,179.22,NA,NA,NA,Western IIA trawl
NED1993182,23,1993-03-07,750,402,45.405333,-57.792833,45.384833,-57.7685,30,1.6,3.2,260.6,-0.44,NA,NA,Western IIA trawl
NED1993182,24,1993-03-07,1013,400,45.476833,-57.684167,45.496333,-57.706,30,1.6,3.2,423.37,-0.47,NA,NA,Western IIA trawl
NED1993182,25,1993-03-07,1318,397,45.623,-57.622,45.6465,-57.639333,30,1.6,3.2,506.58,-0.44,5.11,34.826,Western IIA trawl
NED1993182,26,1993-03-07,1622,400,45.430667,-57.654167,45.404167,-57.6305,30,1.9,3.8,440.74,NA,NA,NA,Western IIA trawl
NED1993182,27,1993-03-07,1833,400,45.235667,-57.5155,45.2115,-57.493,30,1.7,3.4,421.54,NA,NA,NA,Western IIA trawl
NED1993182,28,1993-03-08,2328,397,45.2495,-57.007,45.225333,-56.986,30,1.8,3.6,435.25,NA,NA,NA,Western IIA trawl
NED1993182,29,1993-03-08,240,398,45.013167,-56.751167,44.993167,-56.7175,30,1.9,3.8,425.2,NA,NA,NA,Western IIA trawl
NED1993182,30,1993-03-08,530,398,44.806333,-56.488333,44.7835,-56.454333,30,2,4,409.65,NA,NA,NA,Western IIA trawl
NED1993182,31,1993-03-08,1018,398,44.7665,-56.610833,44.738333,-56.5805,30,2.1,4.2,410.57,NA,NA,NA,Western IIA trawl
NED1993182,32,1993-03-08,1501,399,44.787,-57.102167,44.797667,-57.139333,30,1.8,3.6,422.45,NA,NA,NA,Western IIA trawl
NED1993182,33,1993-03-08,1824,399,44.932,-57.219667,44.9605,-57.225167,30,1.7,3.4,431.6,NA,NA,NA,Western IIA trawl
NED1993182,34,1993-03-08,2035,399,44.932667,-57.308,44.910833,-57.291333,30,1.5,3,418.8,NA,NA,NA,Western IIA trawl
NED1993182,35,1993-03-09,2227,403,44.777667,-57.352667,44.752333,-57.3325,30,1.7,3.4,81.38,NA,NA,NA,Western IIA trawl
NED1993182,36,1993-03-09,2359,403,44.662167,-57.391667,44.632667,-57.404832999999996,30,1.8,3.6,58.52,NA,NA,NA,Western IIA trawl
NED1993182,37,1993-03-09,153,403,44.692667,-57.631,44.668167,-57.6585,30,1.9,3.8,31.09,-0.08,-0.07,32.194,Western IIA trawl
NED1993182,38,1993-03-09,444,404,44.331833,-57.769333,44.3075,-57.794667,30,1.8,3.6,218.54,NA,NA,NA,Western IIA trawl
NED1993182,39,1993-03-09,826,403,44.3755,-58.551833,44.4015,-58.552333,30,1.6,3.2,64.01,0.13,0.67,32.35,Western IIA trawl
NED1993182,40,1993-03-09,1110,403,44.697333,-58.609667,44.725667,-58.613167,30,1.7,3.4,85.95,-0.02,0.49,32.136,Western IIA trawl
NED1993182,41,1993-03-09,1231,402,44.7885,-58.5885,44.8135,-58.565833,30,1.8,3.6,220.37,0.29,1.47,32.644,Western IIA trawl
NED1993182,42,1993-03-09,1442,402,44.954667,-58.698667,44.978333,-58.677667,30,1.7,3.4,190.2,NA,NA,NA,Western IIA trawl
NED1993182,43,1993-03-09,1944,402,44.705667,-59.312333,44.681667,-59.293833,28,1.6,3.43,195.68,-0.2,1.7,32.388,Western IIA trawl
NED1993182,44,1993-03-10,2141,403,44.578667,-59.4045,44.556333,-59.434333,30,1.9,3.8,52.12,0.5,0.58,32.14,Western IIA trawl
NED1993182,46,1993-03-10,151,403,44.5755,-59.717833,44.562167,-59.756833,30,1.9,3.8,74.98,0.4,2.81,32.918,Western IIA trawl
NED1993182,47,1993-03-10,505,406,44.647333,-60.393667,44.676333,-60.412333,30,1.9,3.8,64.01,0,0.24,31.78,Western IIA trawl
NED1993182,48,1993-03-10,631,406,44.651,-60.488167,44.621167,-60.494833,30,1.8,3.6,31.09,0,NA,NA,Western IIA trawl
NED1993182,49,1993-03-10,839,406,44.4195,-60.400333,44.394,-60.4215,30,1.8,3.6,42.06,0.9,0.44,31.98,Western IIA trawl
NED1993182,51,1993-03-10,1308,407,44.289,-60.440167,44.307667,-60.408667,30,1.7,3.4,122.53,1.1,2.69,32.844,Western IIA trawl
NED1993182,52,1993-03-10,1556,406,44.463667,-60.138333,44.442167,-60.111167,30,1.7,3.4,118.87,0.4,4.68,33.518,Western IIA trawl
NED1993182,53,1993-03-10,1918,405,44.232833,-59.598333,44.2175,-59.564667,30,1.7,3.4,221.28,1,7.28,34.812,Western IIA trawl
NED1993182,54,1993-03-11,2113,405,44.234833,-59.511333,44.211333,-59.485333,30,1.8,3.6,212.14,0.8,NA,NA,Western IIA trawl
NED1993182,55,1993-03-11,2340,405,44.381167,-59.366833,44.400667,-59.336667,30,1.7,3.4,179.22,1.1,6.79,34.214,Western IIA trawl
NED1993182,57,1993-03-11,322,405,44.3905,-59.073167,44.381333,-59.034167,30,1.8,3.6,99.67,0.5,4.37,33.434,Western IIA trawl
NED1993182,58,1993-03-11,549,403,44.239,-58.735,44.211,-58.724667,30,1.7,3.4,58.52,1.19,NA,NA,Western IIA trawl
NED1993182,59,1993-03-11,814,402,44.0945,-58.891167,44.116333,-58.925,30,2,4,117.96,2.68,NA,34.084,Western IIA trawl
NED1993182,60,1993-03-11,1023,404,44.1285,-58.983167,44.1005,-58.973167,30,1.7,3.4,213.97,2.27,NA,35.103,Western IIA trawl
NED1993182,62,1993-03-11,1526,408,43.950167,-59.0795,43.925167,-59.071167,30,1.5,3,119.79,NA,NA,NA,Western IIA trawl
NED1993182,63,1993-03-11,1713,411,43.775667,-59.065833,43.7535,-59.091667,30,1.8,3.6,225.86,NA,NA,NA,Western IIA trawl
NED1993182,64,1993-03-12,135,408,43.715667,-59.469,43.723,-59.426833,30,1.8,3.6,118.87,6,NA,NA,Western IIA trawl
NED1993182,65,1993-03-12,425,409,43.722167,-59.633,43.725667,-59.675167,30,1.8,3.6,73.15,5,NA,NA,Western IIA trawl
NED1993182,67,1993-03-12,943,408,43.575,-60.1645,43.5515,-60.190333,30,1.8,3.6,95.1,NA,NA,NA,Western IIA trawl
NED1993182,68,1993-03-12,1124,409,43.634833,-60.331667,43.656167,-60.356167,30,1.8,3.6,61.26,NA,NA,NA,Western IIA trawl
NED1993182,69,1993-03-12,1248,409,43.7305,-60.493333,43.751,-60.526333,30,1.9,3.8,55.78,NA,NA,NA,Western IIA trawl
NED1993182,70,1993-03-12,1407,409,43.6625,-60.612333,43.637333,-60.628833,30,1.8,3.6,64.01,1.5,5.92,33.919,Western IIA trawl
NED1993182,71,1993-03-12,1538,409,43.571167,-60.703167,43.547,-60.723667,30,1.7,3.4,65.84,NA,NA,NA,Western IIA trawl
NED1993182,73,1993-03-12,1920,409,43.556833,-61.006333,43.575167,-61.036667,30,1.7,3.4,65.84,NA,NA,NA,Western IIA trawl
NED1993182,74,1993-03-12,2041,409,43.633667,-60.949167,43.6625,-60.950667,30,1.7,3.4,53.95,NA,NA,NA,Western IIA trawl
NED1993182,75,1993-03-13,2328,409,43.6485,-61.259333,43.639,-61.295833,30,1.7,3.4,51.21,NA,NA,NA,Western IIA trawl
NED1993182,76,1993-03-13,59,408,43.6795,-61.416667,43.69,-61.449333,30,1.6,3.2,50.29,NA,NA,NA,Western IIA trawl
NED1993182,77,1993-03-13,409,408,43.683167,-61.578833,43.707333,-61.606,30,1.7,3.4,60.35,1.1,1.46,32.449,Western IIA trawl
NED1993182,78,1993-03-13,635,408,43.736333,-61.9155,43.707333,-61.920667,30,1.8,3.6,89.61,2.2,NA,34.377,Western IIA trawl
NED1993182,79,1993-03-13,936,410,43.648167,-62.134667,43.639833,-62.172833,30,1.7,3.4,101.5,2.2,8.47,34.293,Western IIA trawl
NED1993182,80,1993-03-13,1030,410,43.640333,-62.372333,43.627333,-62.408167,30,1.7,3.4,76.81,0,6.08,33.535,Western IIA trawl
NED1991149,96,1991-03-17,1245,410,42.8325,-62.9895,42.829167,-63.029,30,1.8,3.6,131.67,9.09,11.74,35.264,Western IIA trawl
NED1991149,97,1991-03-17,1655,410,43.065,-62.891667,43.091667,-62.88,30,1.8,3.6,117.04,2.92,10.82,35.012,Western IIA trawl
NED1991149,98,1991-03-17,1915,410,43.138167,-62.6755,43.143833,-62.6345,30,1.8,3.6,104.24,4.19,10.12,34.658,Western IIA trawl
NED1991149,99,1991-03-18,2155,410,43.427,-62.422333,43.449667,-62.397167,30,1.7,3.4,82.3,1.79,7.39,33.974,Western IIA trawl
NED1991149,100,1991-03-18,35,410,43.666667,-62.621667,43.686667,-62.591667,30,1.8,3.6,111.56,2.49,8.39,34.393,Western IIA trawl
NED1991149,88,1991-03-16,1745,409,43.421667,-61.145,43.438667,-61.181167,30,1.9,3.8,73.15,NA,NA,NA,Western IIA trawl
NED1991149,89,1991-03-16,1945,411,43.2305,-61.316,43.205,-61.342332999999996,30,1.9,3.8,148.13,NA,NA,NA,Western IIA trawl
NED1991149,90,1991-03-17,2215,408,43.2555,-61.461333,43.224167,-61.471833,30,1.9,3.8,76.81,NA,NA,NA,Western IIA trawl
NED1991149,91,1991-03-17,2325,408,43.149333,-61.4775,43.125,-61.503333,30,1.9,3.8,120.7,7.6,NA,NA,Western IIA trawl
NED1991149,92,1991-03-17,205,408,43.175,-61.628333,43.185,-61.663333,30,1.8,3.6,84.12,3.5,NA,NA,Western IIA trawl
NED1991149,95,1991-03-17,955,410,42.9185,-62.553167,42.895333,-62.576333,30,1.7,3.4,137.16,3.55,11.61,35.224,Western IIA trawl
NED1991149,73,1991-03-13,1755,407,44.407833,-60.9545,44.4365,-60.955833,30,1.7,3.4,98.76,0.5,1.63,32.441,Western IIA trawl
NED1991149,74,1991-03-13,1925,407,44.433667,-61.074,44.430333,-61.115667,30,1.8,3.6,96.93,0.52,2.23,32.597,Western IIA trawl
NED1991149,75,1991-03-14,2235,406,44.436167,-61.636833,44.435833,-61.6785,30,1.8,3.6,168.25,2.01,7.84,34.373,Western IIA trawl
NED1991149,76,1991-03-14,2355,406,44.398333,-61.681667,44.37,-61.675,30,1.8,3.6,171.91,2.02,8.06,34.444,Western IIA trawl
NED1991149,77,1991-03-14,155,406,44.358333,-61.761667,44.386667,-61.756667,30,1.8,3.6,153.62,1.94,8.11,34.472,Western IIA trawl
NED1991149,78,1991-03-14,415,407,44.3305,-61.551333,44.303167,-61.566333,30,1.8,3.6,186.54,2.27,7.7,34.305,Western IIA trawl
NED1991149,79,1991-03-14,655,406,44.050667,-61.483833,44.022667,-61.4785,30,1.8,3.6,96.93,2.5,5.41,33.204,Western IIA trawl
NED1991149,80,1991-03-14,825,408,43.983333,-61.588167,43.974167,-61.628333,30,1.8,3.6,78.64,2.44,3.94,32.915,Western IIA trawl
NED1991149,81,1991-03-14,1005,408,43.986,-61.7445,43.959167,-61.7645,30,1.9,3.8,135.33,2.56,7.83,34.093,Western IIA trawl
NED1991149,82,1991-03-14,1235,408,43.741333,-61.657167,43.712167,-61.6485,30,1.8,3.6,65.84,2.36,2.49,32.619,Western IIA trawl
NED1991149,84,1991-03-14,1755,409,43.756667,-61.013,43.813333,-60.993667,30,1.9,3.8,47.55,2.76,2.8,32.188,Western IIA trawl
NED1991149,85,1991-03-15,2105,408,43.391167,-60.843,43.390833,-60.887,30,1.9,3.8,91.44,NA,NA,NA,Western IIA trawl
NED1991149,86,1991-03-15,2235,408,43.309833,-60.972333,43.308333,-61.013667,30,1.8,3.6,129.84,NA,NA,NA,Western IIA trawl
NED1991149,87,1991-03-16,1425,411,43.276667,-60.966667,43.263333,-61.005,30,1.8,3.6,190.2,2.09,NA,NA,Western IIA trawl
NED1991149,93,1991-03-17,335,408,43.115,-61.81,43.101333,-61.847,30,1.8,3.6,96.93,3.69,NA,NA,Western IIA trawl
NED1991149,72,1991-03-13,1345,408,43.8475,-60.913667,43.870167,-60.938667,30,1.7,3.4,45.72,2.53,2.62,32.118,Western IIA trawl
NED1991149,55,1991-03-11,445,404,44.022833,-58.9485,44.051,-58.963833,30,1.8,3.6,267,1.3,NA,NA,Western IIA trawl
NED1991149,56,1991-03-11,645,402,44.038,-58.908667,44.0095,-58.888833,30,1.8,3.6,149.96,1.19,NA,NA,Western IIA trawl
NED1991149,57,1991-03-11,1055,409,43.724833,-59.609,43.707167,-59.646333,30,1.9,3.8,76.81,NA,NA,NA,Western IIA trawl
NED1991149,59,1991-03-12,1035,409,43.7535,-59.985,43.7695,-60.0165,30,1.6,3.2,51.21,NA,NA,NA,Western IIA trawl
NED1991149,60,1991-03-12,1255,409,43.731,-60.042167,43.72,-60.005333,30,1.7,3.4,56.69,1.8,NA,NA,Western IIA trawl
NED1991149,61,1991-03-12,1745,409,43.772667,-60.338167,43.768333,-60.375,30,1.6,3.2,53.04,1.8,NA,NA,Western IIA trawl
NED1991149,62,1991-03-12,1845,409,43.772833,-60.424333,43.771,-60.461167,30,1.6,3.2,56.69,2.2,NA,NA,Western IIA trawl
NED1991149,63,1991-03-13,2105,409,43.591833,-60.557833,43.5745,-60.521167,30,1.9,3.8,65.84,2,NA,NA,Western IIA trawl
NED1991149,65,1991-03-13,2335,408,43.519833,-60.249667,43.516667,-60.208333,30,1.9,3.8,102.41,2,NA,NA,Western IIA trawl
NED1991149,66,1991-03-13,255,408,43.445,-60.488333,43.436667,-60.525,30,1.8,3.6,122.53,1.7,NA,NA,Western IIA trawl
NED1991149,67,1991-03-13,525,409,43.5415,-60.6855,43.562333,-60.713167,30,1.7,3.4,65.84,1.5,NA,NA,Western IIA trawl
NED1991149,68,1991-03-13,635,409,43.585167,-60.710333,43.614,-60.720667,30,1.8,3.6,67.67,1.9,NA,NA,Western IIA trawl
NED1991149,71,1991-03-13,1145,409,43.731667,-60.815,43.758667,-60.813833,30,1.6,3.2,40.23,2.63,2.63,32.124,Western IIA trawl
NED1991149,54,1991-03-11,15,408,44.143333,-59.016667,44.115,-59.013333,30,1.7,3.4,254.2,0.45,6.4,34.697,Western IIA trawl
NED1991149,37,1991-03-09,1035,402,44.840167,-59.692167,44.854667,-59.727333,30,1.7,3.4,219.46,-0.23,0.88,32.107,Western IIA trawl
NED1991149,38,1991-03-09,1215,402,44.8555,-59.777333,44.826833,-59.7765,30,1.7,3.4,159.11,-0.02,1.73,32.461,Western IIA trawl
NED1991149,39,1991-03-09,1445,402,44.654167,-59.9345,44.627,-59.949,30,1.7,3.4,91.44,0.32,0.99,32.371,Western IIA trawl
NED1991149,40,1991-03-09,1805,406,44.489,-60.314167,44.472833,-60.348333,29,1.7,3.5,53.04,0.4,0.69,31.94,Western IIA trawl
NED1991149,41,1991-03-09,2025,407,44.243333,-60.3195,44.2145,-60.312,30,1.7,3.4,98.76,0.85,2.84,33.118,Western IIA trawl
NED1991149,42,1991-03-10,2205,406,44.115667,-60.227333,44.089,-60.205,30,1.8,3.6,69.49,1.05,1.02,31.87,Western IIA trawl
NED1991149,43,1991-03-10,25,407,44.296667,-60.155,44.325,-60.141667,30,1.8,3.6,120.7,0.64,3.13,33.33,Western IIA trawl
NED1991149,44,1991-03-10,225,403,44.315,-59.98,44.333333,-59.95,30,1.8,3.6,144.48,0.47,3.27,33.418,Western IIA trawl
NED1991149,45,1991-03-10,505,403,44.5415,-59.713833,44.562833,-59.6865,30,1.7,3.4,64.01,0.39,0.55,32.137,Western IIA trawl
NED1991149,46,1991-03-10,705,403,44.531333,-59.478167,44.524,-59.439833,30,1.7,3.4,47.55,0.02,0.23,31.842,Western IIA trawl
NED1991149,47,1991-03-10,905,405,44.4015,-59.574833,44.398,-59.613667,30,1.7,3.4,153.62,0.35,2.82,33.222,Western IIA trawl
NED1991149,48,1991-03-10,1115,405,44.338167,-59.440833,44.310833,-59.423,30,1.7,3.4,223.11,0.85,4.4,34.429,Western IIA trawl
NED1991149,49,1991-03-10,1305,405,44.313833,-59.477667,44.2995,-59.443167,30,1.7,3.4,219.46,1.04,4.37,34.281,Western IIA trawl
NED1991149,50,1991-03-10,1545,405,44.176667,-59.686667,44.170833,-59.645833,30,1.9,3.8,137.16,0.7,3.91,33.824,Western IIA trawl
NED1991149,51,1991-03-10,1805,408,44.154667,-59.425,44.149833,-59.386667,30,1.7,3.4,219.46,0.57,4.62,34.299,Western IIA trawl
NED1991149,52,1991-03-10,2015,405,44.216,-59.221333,44.2325,-59.186167,30,1.8,3.6,201.17,0.44,4.53,34.129,Western IIA trawl
NED1991149,53,1991-03-11,2215,405,44.271167,-59.077667,44.247833,-59.0535,30,1.7,3.4,195.68,0.36,4.19,33.883,Western IIA trawl
NED1991149,36,1991-03-09,825,402,44.803167,-59.483833,44.827833,-59.503833,30,1.7,3.4,259.69,-0.33,1.82,32.446,Western IIA trawl
NED1991149,19,1991-03-07,605,401,45.137,-58.338667,45.111167,-58.322833,30,1.7,3.4,118.87,-0.99,0.75,32.61,Western IIA trawl
NED1991149,20,1991-03-07,845,402,44.951333,-58.426667,44.973333,-58.400167,30,1.7,3.4,117.04,-0.76,0.19,32.299,Western IIA trawl
NED1991149,21,1991-03-07,1035,402,44.937167,-58.373333,44.9455,-58.336667,30,1.6,3.2,182.88,-0.88,0.46,32.479,Western IIA trawl
NED1991149,23,1991-03-07,1415,402,44.876667,-58.275,44.848333,-58.271667,30,1.7,3.4,82.3,-0.63,0.47,32.18,Western IIA trawl
NED1991149,24,1991-03-07,1655,403,44.778333,-57.948333,44.77,-57.911667,30,1.8,3.6,58.52,-0.19,-0.3,31.98,Western IIA trawl
NED1991149,25,1991-03-07,1835,403,44.700333,-57.779167,44.684167,-57.745,30,1.7,3.4,32.92,-0.06,-0.06,31.879,Western IIA trawl
NED1991149,29,1991-03-08,935,402,44.352167,-57.751333,44.343667,-57.787833,30,1.6,3.2,120.7,1,0.61,32.628,Western IIA trawl
NED1991149,30,1991-03-08,1315,404,44.158333,-58.215,44.156667,-58.255,30,1.7,3.4,292.61,0.49,6.12,34.757,Western IIA trawl
NED1991149,31,1991-03-08,2005,403,44.227,-58.747167,44.247833,-58.7745,30,1.7,3.4,71.32,NA,NA,NA,Western IIA trawl
NED1991149,32,1991-03-09,2115,403,44.2535,-58.782,44.2275,-58.8045,35,1.8,3.09,64.01,NA,NA,NA,Western IIA trawl
NED1991149,33,1991-03-09,2355,403,44.51,-58.718333,44.536667,-58.703333,30,1.7,3.4,69.49,0.25,0.25,31.98,Western IIA trawl
NED1991149,34,1991-03-09,215,402,44.675,-58.716667,44.703333,-58.715,30,1.7,3.4,193.85,0,0.61,32.129,Western IIA trawl
NED1991149,35,1991-03-09,525,402,44.689333,-59.1095,44.700333,-59.1455,30,1.7,3.4,85.95,-0.56,0.42,32.03,Western IIA trawl
NED1991149,18,1991-03-07,405,401,45.227333,-58.4295,45.250833,-58.407667000000004,30,1.7,3.4,104.24,-1.13,-0.62,31.875,Western IIA trawl
NED1991149,1,1991-03-05,355,406,44.560833,-61.611167,44.540667,-61.599167,30,1.3,2.6,157.28,0.7,7.02,34.04,Western IIA trawl
NED1991149,2,1991-03-05,705,406,44.565333,-61.254167,44.567667,-61.216333,30,1.6,3.2,104.24,0.22,2.18,32.413,Western IIA trawl
NED1991149,3,1991-03-05,1035,406,44.913833,-61.168,44.900833,-61.1925,26,1.3,3,181.05,-0.7,1.96,32.32,Western IIA trawl
NED1991149,4,1991-03-05,1535,407,44.854167,-60.257,44.831667,-60.285,30,1.8,3.6,243.23,-0.33,2.26,32.595,Western IIA trawl
NED1991149,5,1991-03-05,1835,407,45.012,-60.213167,45.017833,-60.249667,30,1.6,3.2,137.16,-0.78,0.77,31.958,Western IIA trawl
NED1991149,6,1991-03-05,2005,407,45.004667,-60.263,44.981833,-60.2805,30,1.5,3,93.27,-0.92,1.06,32.081,Western IIA trawl
NED1991149,7,1991-03-06,2245,406,45.215,-60.209833,45.245,-60.198333,30,1.8,3.6,76.81,-0.87,0.5,31.781,Western IIA trawl
NED1991149,8,1991-03-06,35,406,45.193333,-60.056667,45.178333,-60.021667,30,1.7,3.4,133.5,-0.99,1.28,32.377,Western IIA trawl
NED1991149,9,1991-03-06,405,401,45.076,-59.7265,45.058667,-59.691333,30,1.8,3.6,107.9,-0.41,0.68,31.971,Western IIA trawl
NED1991149,10,1991-03-06,805,401,45.466167,-59.349333,45.4485,-59.314667,30,1.7,3.4,82.3,-1.07,-0.2,31.85,Western IIA trawl
NED1991149,11,1991-03-06,1045,401,45.547,-58.924667,45.562333,-58.891333,30,1.6,3.2,166.42,-1.32,1.7,33.126,Western IIA trawl
NED1991149,12,1991-03-06,1415,401,45.278333,-58.943333,45.25,-58.945,30,1.8,3.6,111.56,-0.97,-0.74,31.71,Western IIA trawl
NED1991149,14,1991-03-06,1905,401,45.064167,-58.818833,45.069833,-58.86,30,1.8,3.6,82.3,-0.69,-0.48,31.949,Western IIA trawl
NED1991149,15,1991-03-06,2055,402,44.977167,-58.913333,44.952333,-58.925333,30,1.5,3,129.84,-0.82,0.33,32.083,Western IIA trawl
NED1991149,17,1991-03-07,105,402,44.968333,-58.621667,44.995,-58.598333,30,1.8,3.6,164.59,-0.63,0.81,32.635,Western IIA trawl
NED1992166,1,1992-03-14,848,406,44.678333,-61.818333,44.68,-61.859333,30,1.8,3.6,133.5,0.67,7.52,34.228,Western IIA trawl
NED1992166,2,1992-03-14,1225,406,44.801667,-61.283833,44.800167,-61.252833,30,1.3,2.6,91.44,-1.41,-0.9,31.722,Western IIA trawl
NED1992166,3,1992-03-14,1553,406,44.950667,-61.148167,44.928667,-61.176167,30,1.8,3.6,186.54,0.97,0.97,32.37,Western IIA trawl
NED1992166,4,1992-03-14,1819,407,44.923833,-60.8905,44.913833,-60.850333,30,1.7,3.4,188.37,-1.13,1.22,32.379,Western IIA trawl
NED1992166,5,1992-03-15,2350,401,45.196333,-59.902667,45.202167,-59.8595,30,1.8,3.6,120.7,-1.36,1.63,32.399,Western IIA trawl
NED1992166,6,1992-03-15,319,401,45.471833,-59.364333,45.4895,-59.325,30,1.9,3.8,85.95,-1.63,0.08,32.218,Western IIA trawl
NED1992166,7,1992-03-15,517,401,45.5225,-59.067,45.526167,-59.026167,30,1.7,3.4,133.5,-1.49,1.63,33.177,Western IIA trawl
NED1992166,8,1992-03-15,909,402,45.600833,-58.294167,45.619333,-58.262,30,1.8,3.6,384.05,-1.62,2.28,33.391,Western IIA trawl
NED1992166,9,1992-03-15,1712,402,45.345167000000004,-57.698667,45.316167,-57.6895,30,1.8,3.6,307.24,-1.56,5.3,34.481,Western IIA trawl
NED1992166,10,1992-03-15,1918,402,45.212333,-57.6615,45.1845,-57.645333,30,1.8,3.6,246.89,-1.18,5.63,34.427,Western IIA trawl
NED1992166,11,1992-03-16,18,402,44.982667,-58.337,44.982333,-58.377333,30,1.8,3.6,118.87,-1.17,0.98,32.747,Western IIA trawl
NED1992166,12,1992-03-16,200,401,45.076167,-58.431667,45.097833,-58.459,30,1.8,3.6,135.33,-1.44,1.35,32.888,Western IIA trawl
NED1992166,13,1992-03-16,415,401,45.245667,-58.620167,45.261,-58.655,30,1.8,3.6,91.44,-1.46,-0.52,32.02,Western IIA trawl
NED1992166,16,1992-03-16,908,401,45.096,-58.835167,45.0675,-58.840333,30,1.7,3.4,84.12,-0.4,-0.4,32.248,Western IIA trawl
NED1992166,17,1992-03-16,1212,401,45.2565,-59.220833,45.254333,-59.261833,30,1.8,3.6,96.93,0.85,0.85,32.229,Western IIA trawl
NED1992166,18,1992-03-16,1545,402,44.983333,-59.753167,44.971,-59.7995,30,2.1,4.2,148.13,1.87,1.87,32.818,Western IIA trawl
NED1992166,19,1992-03-16,1804,402,44.942833,-59.525333,44.9135,-59.5245,30,1.8,3.6,188.37,2,2,33.18,Western IIA trawl
NED1992166,20,1992-03-17,2135,402,44.902833,-59.304167,44.8725,-59.303833,30,1.8,3.6,241.4,-1.17,1.7,32.831,Western IIA trawl
